security_event_id,timestamp,actor_id,event_type,source_ip,severity,blocked,pii_detected,rag_security_score,duplicate_marker
e327f299-9b7e-4cba-9d51-127ef746f2fd,2026-05-01T08:25:47,USR-6011,privilege_change,10.32.236.112,info,False,False,0.868,
045e8656-506a-4c90-b339-3be0e09b9a19,2024-04-19T14:40:39,USR-7531,export,10.19.253.213,low,True,False,0.965,
7c3782c6-26fa-4b3e-bbb9-56f35b570661,2025-11-12T18:14:02,USR-9903,login,10.21.173.166,medium,False,False,0.822,
4d9357ef-f341-48a1-ba44-5c0c49d14da0,2025-02-11T02:13:23,USR-5820,failed_login,10.23.181.104,low,False,False,0.778,
c3452c8f-1a0b-47f5-bd71-9e358f9b1207,2025-07-03T12:14:46,USR-1252,failed_login,10.37.70.75,critical,False,False,0.86,
f18aa640-f553-4d9c-86f7-285f271491ad,2024-03-12T15:22:19,USR-5582,failed_login,10.27.25.26,info,False,False,0.823,
38b81d1b-e8c8-4700-89b0-e10e18742dd5,2025-06-22T06:27:45,USR-8831,login,10.38.136.121,high,False,False,0.565,
9fbe554a-1223-4aae-bd79-13abf10e2e7d,2025-04-18T17:42:18,USR-5577,login,10.27.175.249,medium,False,False,0.841,
c8f9d730-25c8-468b-8354-83a0e7d82b15,2026-04-01T17:04:21,USR-3128,export,10.2.124.66,high,True,False,0.858,
4f35fc07-4ffb-459c-9235-feb33b4fa9cf,2026-03-18T06:57:45,USR-5691,login,10.29.23.56,medium,False,False,0.645,
48f9ddd5-4f36-4548-b91e-7b19847ef9d1,2025-05-12T02:10:10,USR-6625,privilege_change,10.3.214.229,info,False,False,0.966,
4b508952-d2d2-42ce-a4e7-eee7d397865e,2025-11-18T09:45:42,USR-4052,api_token_use,10.14.17.208,critical,False,False,0.844,
a12ea758-0607-4ab1-8346-5aa2437cc583,2024-08-10T17:26:40,USR-2303,export,10.20.16.34,medium,False,False,0.642,
9a0b9d5d-d239-4eb1-b86b-6b3077a5f760,2024-04-04T12:07:26,USR-5789,export,10.24.174.230,medium,False,False,0.728,
a40c5dec-190c-442b-80c1-3567e5919b09,2025-01-06T15:56:40,USR-2927,prompt_injection,10.19.189.60,critical,False,False,0.623,
fb91fa8e-ed4b-4e35-9844-3310d1dba755,2026-01-23T18:06:44,USR-1662,prompt_injection,10.38.217.223,info,True,False,0.885,
3358f87e-2b76-41a3-9736-6d0f1941c4f7,2025-09-12T15:51:04,USR-1320,failed_login,10.12.169.184,high,False,False,0.567,
f83d2a90-7b02-4ee1-a567-f4d0247b782a,2024-02-21T07:41:42,USR-2801,failed_login,10.27.167.2,low,False,False,0.665,
4d00550d-acdd-4cc5-b637-e5f1625aa77a,2024-01-06T22:20:39,USR-1656,failed_login,10.15.243.119,low,False,False,0.964,
1d9bf7ae-485e-4a21-b3b5-05cc8e0e92db,2025-12-14T07:18:26,USR-9281,failed_login,10.32.43.115,info,False,False,0.971,
c9b7248c-ae1b-4791-8997-53bf71450afc,2025-06-02T01:30:10,USR-1017,privilege_change,10.4.91.5,critical,False,False,0.704,
9bfb0efc-e4d6-4e31-8159-96eb7fea6af1,2025-01-20T03:10:45,USR-2543,privilege_change,10.15.6.132,info,False,False,0.569,
52b669d8-e4d7-4381-aeb6-d69c14720579,2024-02-17T09:44:26,USR-7228,failed_login,10.13.160.218,critical,True,False,0.735,
02390693-021f-4584-9726-090d10ba9140,2024-01-17T23:05:42,USR-6999,export,10.5.50.216,info,True,False,0.856,
6f601f22-e2a5-4cc1-a57d-ec4d17543d65,2025-03-18T12:41:04,USR-8479,export,10.40.81.3,high,False,False,0.975,
f3a8b0a7-cce1-4490-b1c4-2a205152b820,2026-02-28T00:31:02,USR-8283,prompt_injection,10.20.141.161,info,False,False,0.965,
83fc7b73-d579-479c-b2ab-fa8b0b326d07,2024-09-09T01:55:02,USR-5796,login,10.21.243.31,medium,False,False,0.613,
a0d1c84b-9c32-45f7-9ded-cda4cfdc19b6,2025-09-06T19:33:56,USR-1562,login,10.37.119.96,high,False,False,0.834,
e4ae442f-f700-4246-8b79-a0f31141e36a,2024-05-06T09:05:05,USR-7811,privilege_change,10.40.112.65,info,True,False,0.703,
7c018059-b392-4488-9dde-f75f2e88aec6,2024-08-15T11:21:12,USR-4034,prompt_injection,10.7.101.252,medium,False,False,0.554,
059a53b1-36b0-4078-8148-aa395c6fa29c,2025-12-19T02:23:07,USR-3771,api_token_use,10.29.68.163,medium,True,False,0.581,
25d0f142-2658-494e-a16b-d6407150b8ad,2024-03-17T19:58:30,USR-3324,failed_login,10.0.172.8,info,False,False,0.577,
6a17140a-6381-469e-8c7f-478738f23941,2024-09-14T02:59:46,USR-5709,export,10.40.191.152,high,True,False,0.948,
94bbb7ab-851f-4518-b132-17130ced87c6,2024-09-13T05:51:08,USR-4624,api_token_use,10.10.12.145,info,True,False,0.868,
21d3e920-8414-407a-a99e-b0a2bc9e0052,2025-09-10T12:02:10,USR-2818,api_token_use,10.28.127.175,info,False,False,0.616,
e74c30ba-2fe1-4392-9d9c-161c641502a2,2025-06-27T09:40:56,USR-6260,export,10.0.66.121,low,False,False,0.732,
b65c3532-638f-4a90-bfa0-9faf3ebfda50,2025-09-10T01:20:06,USR-7960,prompt_injection,10.17.114.248,critical,True,False,0.802,
262bf0cb-81bb-425b-bcc4-5bbed547031a,2024-10-30T17:40:14,USR-9395,export,10.27.220.68,medium,False,False,0.95,
312615be-bff4-4b6b-a849-7b094fcb5ba4,2024-07-27T17:55:35,USR-3626,export,10.29.227.88,critical,False,False,0.688,
779ab612-8e58-41dd-a012-66acadb6eeb4,2025-12-05T20:24:52,USR-7882,failed_login,10.34.56.30,critical,True,False,0.927,
aaff26aa-d248-4dc1-a344-4830d0d0968f,2025-02-19T10:49:28,USR-8734,api_token_use,10.31.252.24,high,False,False,0.584,
5b2c0516-0690-49da-8a4f-8a70051c4507,2025-06-17T16:32:23,USR-1745,failed_login,10.16.61.242,high,False,False,0.558,
09d6aead-8f29-4697-9e21-0101d6e13412,2025-03-20T01:19:55,USR-4924,prompt_injection,10.14.130.81,info,True,False,0.732,
8ecb1a25-85a4-4c17-af35-7d3bc298006a,2024-08-17T07:05:37,USR-5356,api_token_use,10.35.72.56,info,False,False,0.918,
c040cae5-169e-4367-a042-712b978d0f21,2026-05-29T02:30:04,USR-2986,failed_login,10.2.21.121,medium,False,False,0.77,
bd45326e-8be7-42bf-9950-030a8a4bf73d,2024-04-06T03:25:45,USR-4408,api_token_use,10.27.185.4,info,False,False,0.989,
23e351f8-a93f-4f62-a1ed-68ee16ba11e1,2026-03-30T16:15:44,USR-5893,export,10.14.153.2,info,False,False,0.904,
8252743c-0b94-4c99-8669-f10a29d2c497,2026-05-08T09:31:18,USR-6946,api_token_use,10.40.130.61,low,False,False,0.752,
ebdb760d-2a14-467a-91cd-70c6646355de,2024-02-29T03:50:03,USR-6314,export,10.7.70.41,high,False,False,0.92,
03a4563e-f3c1-4924-84c9-5376e9e6cc65,2024-10-04T05:10:17,USR-1656,export,10.28.129.42,critical,False,False,0.829,
ed768a20-2423-40f6-b7b7-8c18dac6ba16,2025-05-24T22:21:31,USR-8988,api_token_use,10.34.44.33,info,False,False,0.658,
68628d7a-8141-4a35-954c-e3f0c05e6929,2024-04-02T21:34:16,USR-3259,login,10.10.54.48,info,False,False,0.917,
032f281e-2493-4f56-9dc8-b0490559cd30,2025-08-07T08:54:08,USR-5535,prompt_injection,10.17.205.140,critical,False,False,0.598,
82c495f3-14f8-4ec5-b20b-31fb4c1bdfc6,2025-10-25T21:57:55,USR-8843,api_token_use,10.4.41.94,medium,False,False,0.613,
9f3c734e-be2f-4922-9f94-41df15a46a98,2024-03-21T19:23:44,USR-8213,privilege_change,10.30.39.180,medium,True,False,0.804,
8595e681-e62b-45cf-b48d-f70c7c1af1c8,2024-02-16T03:57:00,USR-9758,api_token_use,10.9.81.23,critical,True,False,0.871,
22d2ce6e-3c14-4a7c-810a-44be66e53068,2025-11-09T03:43:02,USR-8163,failed_login,10.19.50.87,critical,False,False,0.73,
d31117c9-e959-4d7f-8f01-81b24212c735,2025-09-14T22:17:56,USR-9704,login,10.22.112.185,low,False,False,0.933,
14d5397b-b8f9-4dd1-8d10-180a651a3661,2024-10-29T14:01:10,USR-3414,prompt_injection,10.27.233.154,info,True,False,0.697,
30366c2b-c782-4608-94fd-4a55884a689a,2025-07-15T18:15:54,USR-7027,api_token_use,10.7.43.204,high,False,False,0.79,
69e6c702-39c5-46f4-b61c-5c82085670ca,2024-11-21T20:02:42,USR-9091,login,10.3.87.214,info,False,False,0.607,
5ddb5fe8-e0f5-487c-9e29-d8e35099243a,2025-04-01T22:14:56,USR-1666,login,10.35.196.186,critical,False,False,0.755,
403cdd4f-937a-4431-919c-d67697aec573,2025-06-25T03:55:54,USR-3084,api_token_use,10.22.32.242,low,False,False,0.777,
284fc3cc-3f8a-496b-8c8e-e6465b5b1800,2025-05-15T02:58:34,USR-9995,export,10.22.119.17,medium,False,False,0.619,
89697021-af59-4357-85be-c3bc24122e96,2024-06-01T21:56:34,USR-4093,failed_login,10.17.66.233,medium,False,False,0.624,
6b3445ee-7e9a-41c1-a3cc-881d86de0964,2026-05-29T09:08:48,USR-7047,failed_login,10.28.116.9,low,False,False,0.708,
f52d9a87-9bd7-480b-ac66-e7cc74ed30f1,2026-03-14T03:52:10,USR-1960,login,10.35.158.168,low,False,False,0.937,
63823ff6-4b88-4d23-91bc-c9fc11436fd5,2026-03-25T14:09:31,USR-8206,privilege_change,10.13.132.145,info,False,False,0.986,
119d72bf-9ae5-4a37-bb64-f5aac7fdfd64,2024-04-13T01:43:28,USR-5576,api_token_use,10.6.41.249,info,False,False,0.658,
f0ddc8c9-23c7-4fff-bf5f-271826c49680,2025-01-04T04:07:25,USR-2201,login,10.36.222.33,info,False,False,0.88,
c7097077-1098-4813-8124-7970efa060c5,2024-12-05T13:53:18,USR-8776,api_token_use,10.13.82.155,info,False,False,0.596,
2480090c-2bc9-4c07-a320-e1f029324307,2025-05-15T04:31:41,USR-9483,prompt_injection,10.12.143.201,medium,False,False,0.678,
064f10ec-5bfd-4300-89c2-235a97fc49e5,2024-07-11T05:31:21,USR-3226,privilege_change,10.40.247.20,medium,False,False,0.75,
c737c401-c442-4f4c-997a-bedbc3195ed0,2026-01-29T10:33:26,USR-6139,api_token_use,10.21.175.141,critical,False,True,0.886,
f39559fe-b2b7-45de-8b10-b4b5c731185b,2024-11-02T11:33:39,USR-4308,api_token_use,10.36.40.201,critical,False,False,0.803,
5a869367-50e9-4ab9-b60e-caec495c8690,2024-04-07T22:29:27,USR-1010,login,10.19.66.227,low,False,False,0.969,
d27ea048-db1d-404a-b19d-9dba0232ecac,2026-02-10T22:33:03,USR-6456,failed_login,10.24.130.21,low,False,False,0.994,
185e3b0e-e3e4-4d02-bd05-42149b400892,2025-09-30T05:28:11,USR-6171,prompt_injection,10.25.188.96,info,False,False,0.916,
0fff3f41-023c-444a-9c79-7840747e5246,2024-01-10T17:13:06,USR-7883,prompt_injection,10.14.231.47,critical,False,False,0.68,
a134c4f7-1544-4faf-97f2-92fef2c14a5f,2025-04-16T08:25:25,USR-8255,export,10.17.199.235,info,False,False,0.582,
68fe0d48-fc56-4390-b72e-20aa7344180a,2026-02-04T18:48:16,USR-8046,prompt_injection,10.25.207.228,low,False,False,0.593,
0caaa8a9-63df-4a20-80cd-904e97f843f3,2024-12-09T20:10:34,USR-7901,export,10.10.207.168,info,True,False,0.706,
5f57f72b-ef7f-4ee0-b053-a074f51fec38,2025-08-20T05:32:38,USR-7807,export,10.8.225.162,low,False,True,0.806,
be86f34d-ab71-45bb-b9a5-741355d08419,2026-02-23T14:37:04,USR-9122,privilege_change,10.25.123.104,medium,True,False,0.869,
aba56b80-6390-410c-90ae-fb83d1aada50,2025-11-01T23:30:59,USR-1208,export,10.24.99.156,info,True,False,0.778,
b8a117d4-78f8-4dcf-9694-4df1159d4286,2024-07-08T23:27:46,USR-1431,export,10.8.139.60,low,False,False,0.745,
2a3d4417-4259-4537-88c7-85492d960f03,2025-04-13T17:34:05,USR-5993,login,10.26.107.240,critical,False,False,0.7,
f9ab94cd-9a70-4ad2-b21e-cfd83126c5ab,2025-05-26T22:26:36,USR-6265,failed_login,10.7.2.42,info,False,False,0.799,
1e83d7da-8f96-4b46-9cce-87b3e8a1eb10,2025-03-10T23:40:40,USR-8003,privilege_change,10.3.89.153,medium,True,False,0.888,
a36bcd09-fd49-46f6-adb2-5b477de527c0,2024-03-16T20:44:28,USR-5379,failed_login,10.8.119.242,critical,True,False,0.91,
4fbd4189-5641-482e-a91d-35bbf1fa8569,2024-02-09T01:19:59,USR-7496,privilege_change,10.39.138.17,low,False,False,0.843,
c3a76e41-911a-4fda-873a-97994372ab91,2025-06-10T05:07:44,USR-8053,login,10.16.227.34,high,False,False,0.936,
12293752-2c1b-4e49-ae12-e45ec5460cfe,2026-03-14T15:13:42,USR-6557,privilege_change,10.25.135.22,critical,False,False,0.654,
1d79409c-c3bf-43c9-a7ae-b3dd27b537dd,2026-05-09T12:41:11,USR-1925,login,10.4.26.143,info,False,True,0.933,
024cb1ca-93f1-4740-ba38-f4e644f80d2f,2026-03-26T08:49:54,USR-5529,prompt_injection,10.32.15.69,info,False,False,0.955,
d32766fc-6996-4d55-98ba-9583842c0e66,2025-04-07T14:25:34,USR-5557,prompt_injection,10.35.106.217,medium,False,False,0.755,
d841dec4-e69b-454a-a96d-86b6a7b13003,2024-06-03T23:20:21,USR-1803,failed_login,10.13.195.228,info,False,False,0.845,
ac9a23d2-3960-4ddf-98fd-1ae70e061130,2025-02-07T21:31:38,USR-7345,privilege_change,10.20.151.193,low,False,False,0.823,
7ef2e3ce-2404-45e3-b5d5-6a658db70212,2024-11-18T02:52:30,USR-4067,prompt_injection,10.38.78.121,info,False,False,0.724,
4259b722-c6cc-4417-b44b-277bce3a1db7,2024-12-23T12:42:22,USR-7763,api_token_use,10.33.192.135,high,False,False,0.96,
2d55d823-755e-4e37-be52-1cd0a00aa587,2025-07-08T10:59:42,USR-4258,failed_login,10.34.69.50,high,False,False,0.589,
b2e8def1-9cba-4a96-a8d8-35a7da108f2f,2024-04-24T20:38:53,USR-3805,prompt_injection,10.28.208.201,low,False,False,0.865,
21fbe2e0-dc59-48d9-b9d8-d4ffa3f04f8a,2025-05-15T01:10:19,USR-6701,export,10.29.51.132,info,True,False,0.841,
f1bec1ba-bd4e-4d68-9480-0c7a7efb293b,2025-04-14T22:08:02,USR-4157,prompt_injection,10.17.125.163,medium,False,False,0.814,
487b5272-0a99-4b96-9b33-f51c5e500ca4,2024-11-14T13:08:30,USR-4535,export,10.38.213.238,critical,False,False,0.756,
f7f5b6c1-8147-4691-b561-906c549354b1,2025-09-19T01:20:08,USR-3972,export,10.3.221.120,low,False,False,0.777,
80e5b223-a7a2-4952-b5ac-d2e5fbb58c47,2025-08-12T19:01:11,USR-3903,privilege_change,10.20.205.221,critical,False,False,0.62,
13443fc5-7e61-46cd-929d-322e474d6fc8,2024-06-29T06:59:18,USR-8102,prompt_injection,10.34.242.230,medium,False,False,0.552,
e1fa5b49-019f-4388-acf7-e5de7ace60b4,2025-09-02T11:30:39,USR-3015,privilege_change,10.1.174.145,medium,False,False,0.893,
ff1cab18-3c8e-45c7-8268-db516a3d4317,2025-02-04T16:41:26,USR-1833,failed_login,10.25.85.242,high,False,False,0.886,
d986d001-c46c-4139-bbd0-c20c651fecfd,2025-07-30T12:56:31,USR-5773,privilege_change,10.15.226.80,medium,True,False,0.797,
a2b32514-595e-42e2-8552-8e078b89bd12,2025-08-21T05:04:03,USR-2603,prompt_injection,10.18.218.56,high,False,False,0.638,
f0e842da-8229-46d7-9613-6da3f7c27f58,2025-07-20T16:27:08,USR-6012,login,10.6.246.155,info,False,False,0.774,
7ee2d96e-bb6b-4a63-8296-c1591abc97f0,2026-03-26T00:17:48,USR-3637,privilege_change,10.0.255.58,medium,False,False,0.905,
c0b28ec0-4922-4d84-a3f5-1be5de526f49,2025-07-16T17:19:54,USR-4008,failed_login,10.7.134.221,high,False,False,0.715,
bb07d69a-bd79-4cce-b2d3-08132d82c8c0,2025-06-11T14:34:01,USR-9072,export,10.33.180.201,medium,False,False,0.745,
eae27acb-e9bd-4194-84f1-be56394a51c2,2024-09-21T06:50:51,USR-3892,login,10.9.238.58,medium,False,False,0.984,
120059b6-0ffb-4406-970a-3cc533b2c17f,2024-07-08T12:18:21,USR-8432,prompt_injection,10.36.0.121,critical,False,False,0.763,
bd72fd86-40dd-40d6-a053-0b5be3a8a1ed,2025-09-17T16:40:13,USR-6773,api_token_use,10.1.22.237,high,True,False,0.715,
67ea4e3e-4c48-4cc7-a306-7988a6c0da0a,2025-04-13T14:51:51,USR-3425,api_token_use,10.28.92.202,critical,False,False,0.602,
18a21ba7-72b4-4928-9b36-588f25765d22,2024-12-30T23:05:43,USR-7097,prompt_injection,10.34.134.54,info,False,False,0.985,
e54ac983-f8d0-4ffd-a365-63535b4e248f,2025-02-11T09:34:46,USR-7626,export,10.31.80.11,high,True,False,0.758,
3d29ff25-aca4-43fd-9b1f-f92102aa4f48,2026-03-20T21:37:53,USR-3008,export,10.38.80.54,info,False,False,0.798,
c5c1de65-d0b7-452e-911b-49eaadaf296b,2024-03-08T03:01:25,USR-9035,export,10.31.64.199,low,False,False,0.89,
16db9efe-1e5e-4add-9c84-0655579a583a,2025-12-17T13:39:44,USR-9964,api_token_use,10.10.16.111,low,False,False,0.73,
43a107fb-1268-4b17-9251-526672f0851b,2024-11-24T09:25:00,USR-5897,login,10.37.162.87,high,True,False,0.575,
dfeb6684-d64d-4b8e-8063-1fd2dbd28e51,2026-03-12T01:49:48,USR-9955,failed_login,10.32.204.252,medium,False,False,0.889,
4b62642a-9dd1-4b3a-a700-c904cc946f6d,2026-02-04T20:53:23,USR-6295,login,10.22.244.120,critical,False,False,0.989,
871c8044-f9a0-410b-82e9-b8e3eec7d3e1,2025-09-11T08:22:56,USR-1885,export,10.7.54.204,info,False,False,0.935,
da92cbd2-8342-4bdf-9766-618b7d865ac8,2026-02-02T02:51:10,USR-7382,prompt_injection,10.25.157.190,low,False,False,0.998,
542eed29-1e4d-4612-b765-e51725108bbe,2024-04-16T06:49:08,USR-7591,failed_login,10.13.134.210,low,False,False,0.815,
50d69efb-ba07-4b36-979c-71cba24a2068,2026-02-12T13:26:50,USR-7193,api_token_use,10.26.50.153,info,False,False,0.884,
ab2920b6-625a-4fdd-a4b2-01d04e50d6d2,2026-01-07T01:14:25,USR-3064,login,10.40.114.9,low,False,False,0.601,
46b3ca5d-3fc6-4cce-8e0d-bbf4a0cef1fb,2025-02-22T18:17:54,USR-1175,failed_login,10.30.128.202,info,False,False,0.637,
1efc722f-ba54-43ee-a20e-4cf62fd85b8b,2024-01-17T00:33:29,USR-4013,failed_login,10.10.174.143,critical,False,False,0.795,
08070a59-5c40-4104-b6fb-3b543c34f655,2026-03-15T20:36:51,USR-9860,api_token_use,10.28.107.195,info,False,False,0.843,
eb5319f8-55a0-4299-bc1c-f0387b0f32e3,2024-01-04T07:42:57,USR-3917,failed_login,10.39.32.188,info,False,False,0.909,
1d86a235-f017-45ef-9be5-8f3115f4c601,2025-12-04T07:02:36,USR-9418,failed_login,10.9.174.141,critical,False,False,0.925,
b326d33a-6bc2-488d-889d-44fe5bb2b800,2025-01-29T16:45:42,USR-3559,api_token_use,10.37.150.247,low,False,False,0.708,
0b356cc2-d14a-4d72-b9b0-26ee15951e10,2024-06-03T08:48:33,USR-1472,api_token_use,10.16.245.156,info,True,False,0.875,
7790459f-743b-40fc-8a2b-b505f5878af5,2024-07-31T10:13:21,USR-4542,export,10.2.236.182,low,False,False,0.679,
d2b3fff2-693f-4263-ba61-d73d648b7146,2025-01-11T02:44:07,USR-2677,login,10.16.61.131,low,False,False,0.563,
d955ff56-43e3-48cb-8ba0-632c9f8d109b,2025-07-21T07:20:21,USR-3851,privilege_change,10.38.191.142,high,False,False,0.778,
b1908399-f7b5-4f91-b00f-6fea7d69b842,2024-03-17T21:27:42,USR-8679,prompt_injection,10.35.75.114,high,False,False,0.948,
40767c95-f507-44d7-9e9b-e74a7d726666,2024-12-14T14:40:58,USR-8145,export,10.28.100.211,medium,False,False,0.752,
0c9e0568-aedf-4374-ba72-8c596a94964d,2024-08-15T03:30:01,USR-8642,export,10.0.105.50,high,True,False,0.996,
d377e1d2-4d48-4e12-8797-979610086920,2024-01-12T11:22:42,USR-6706,failed_login,10.0.94.129,low,False,False,0.839,
0cb4fedc-f834-415f-aafc-78925b05cc1f,2025-09-20T18:47:37,USR-2392,prompt_injection,10.1.26.80,medium,True,False,0.966,
a77845f3-9c97-4069-a0e3-8666bbf6eba4,2025-04-03T19:58:23,USR-8208,export,10.21.217.25,low,True,False,0.997,
a8f7d7d3-75b7-4abf-9441-e1c416170dd4,2026-03-03T08:14:49,USR-8665,api_token_use,10.32.57.151,medium,False,False,0.933,
a1f5be06-9d57-45cb-acd3-eaaaeb233b21,2024-05-05T19:48:21,USR-9821,export,10.13.40.211,medium,False,False,0.859,
5cb43f37-54d4-4d91-b9c2-f3ce40687fc6,2024-01-23T17:38:20,USR-5345,login,10.6.189.26,high,False,False,0.812,
a1157288-ff28-4d20-bba0-8d041ac83651,2024-10-14T09:32:25,USR-8598,login,10.12.52.70,low,False,False,0.816,
64af47b1-043e-4712-8313-59011379b8c7,2024-02-17T01:28:23,USR-9301,export,10.22.119.41,medium,False,False,0.778,
54ef56c6-220f-40bd-bf42-52b8995dbfd8,2024-06-11T22:03:51,USR-6028,export,10.3.248.114,medium,False,False,0.664,
20cc7db6-bab3-43fb-a791-0c7b87b9c666,2024-01-12T07:37:52,USR-9823,api_token_use,10.23.70.154,critical,False,False,0.964,
b7743383-3c46-4532-8b80-837ff675c103,2024-01-02T06:28:54,USR-6212,prompt_injection,10.6.9.177,medium,False,False,0.586,
a122f034-8393-4482-a1c1-f1d2931c9df4,2024-09-02T04:30:44,USR-6899,privilege_change,10.32.70.220,critical,False,False,0.666,
cfadfb74-d70f-48d0-b20d-ddcca6d3e3c2,2026-04-10T17:13:48,USR-2929,export,10.2.112.140,low,False,False,0.982,
25047d43-8c97-4241-91c0-d4e6b7080235,2025-11-19T18:10:03,USR-2726,failed_login,10.18.143.116,medium,False,False,0.622,
7096b7ac-8869-4961-bfa1-b1f479682ec6,2026-04-17T17:35:41,USR-7351,prompt_injection,10.8.202.133,critical,False,False,0.983,
99d9cb79-56a1-4dfd-962c-21ff518b19dd,2025-11-02T09:15:22,USR-5414,login,10.19.86.67,low,False,False,0.682,
30d2e265-14d6-4d1e-ac38-1f732b1a4505,2024-05-27T17:42:59,USR-1916,api_token_use,10.35.206.166,info,False,False,0.683,
6a685a63-a19e-4a4a-9e7e-decaf04a4517,2025-11-30T05:23:12,USR-9547,privilege_change,10.32.217.16,low,False,False,0.935,
fe952b52-6fb9-4629-bc3f-92d78e8417c0,2024-04-23T14:40:28,USR-3700,api_token_use,10.5.111.236,info,False,False,0.856,
d58f9855-a09a-4f03-b54f-b283c6996cd5,2026-05-05T23:45:09,USR-7916,api_token_use,10.33.41.81,critical,False,False,0.964,
626ba1c7-2454-47e4-923c-cf02290084eb,2025-07-18T03:25:49,USR-6250,api_token_use,10.19.45.27,medium,True,False,0.899,
ae5efc13-7164-4c17-93ed-4f9cd5ac7545,2026-01-13T01:37:39,USR-7659,prompt_injection,10.32.133.136,medium,True,False,0.604,
764fab9a-e134-43ee-9211-db7c2a3b525e,2025-04-02T16:52:10,USR-7554,api_token_use,10.24.178.147,medium,False,False,0.884,
5020399d-7481-4e5f-a562-20eb3eb8a3c9,2026-01-12T05:41:39,USR-9004,prompt_injection,10.40.123.152,high,False,False,0.736,
c4822198-a02a-438a-9fb9-db260be0d5b8,2024-03-05T21:21:50,USR-4711,privilege_change,10.26.237.47,low,False,False,0.871,
31100ace-6538-48be-ace7-b1b120e87ae4,2025-05-20T14:58:29,USR-8555,failed_login,10.27.181.123,low,False,True,0.665,
de61774b-ef74-4c7b-aaa0-45d9c31c8baa,2024-05-27T12:47:24,USR-1399,prompt_injection,10.28.75.209,low,False,False,0.828,
625b7d08-74af-44c3-b649-491220c48745,2024-10-28T06:02:31,USR-8366,api_token_use,10.27.189.76,high,False,False,0.738,
60d15a83-edcf-4083-bb9a-c830a2c285df,2025-05-12T15:50:12,USR-5749,failed_login,10.30.183.146,medium,False,False,0.743,
5f76e13f-3b6b-4dca-bdd2-d6b6085a089f,2024-09-24T15:44:46,USR-7600,failed_login,10.20.29.118,low,False,False,0.638,
ec2c40f9-5aa6-45fa-86cf-5af5bfd38755,2025-06-10T01:28:12,USR-8651,prompt_injection,10.29.221.254,info,False,False,0.592,
2d7ead89-1d85-4d2a-ac68-2f0cf0f61ee9,2026-03-19T13:03:20,USR-1747,login,10.38.171.108,low,False,False,0.607,
c64699b6-9f74-46f4-8e17-5ca62ea12a2f,2024-10-20T04:22:06,USR-3660,privilege_change,10.14.232.176,info,False,False,0.758,
1494bdd8-0fda-4396-96d5-b99a46ab1c3a,2024-07-20T08:12:40,USR-7095,failed_login,10.25.158.177,high,True,False,0.829,
0cfd17fc-9bc2-431a-8d5c-3fecdc2625f0,2026-05-18T22:09:58,USR-3691,login,10.19.114.118,critical,False,False,0.798,
0bffdd9f-91c4-44c3-b568-3b27ac768f72,2024-03-26T19:02:47,USR-9816,login,10.17.33.70,high,False,False,0.68,
27dce9a2-cc20-4458-bde0-f0b8f43f6629,2024-10-08T21:34:42,USR-5311,prompt_injection,10.30.216.195,critical,False,False,0.793,
ff1376ff-c650-4483-9e3b-55d4ffd86607,2024-02-27T06:28:57,USR-4004,api_token_use,10.7.236.50,medium,False,False,0.813,
c1c365c4-9d82-4d68-80cb-822005a507c3,2025-12-06T07:18:02,USR-3468,login,10.10.216.153,info,False,False,0.63,
37014ccd-f802-4afb-ba7f-25ca3e961250,2026-02-07T21:07:16,USR-4992,api_token_use,10.22.211.112,low,False,False,0.642,
fc95285e-1439-4488-9000-81a88758865b,2024-06-17T22:26:37,USR-3058,privilege_change,10.18.200.26,critical,False,False,0.629,
5a447167-68de-4a35-9ad9-d98905d5673e,2026-01-11T00:28:41,USR-7783,api_token_use,10.21.54.57,critical,False,False,0.927,
24fe3a92-4eb3-4939-8559-72157520e523,2025-10-05T04:12:36,USR-4550,prompt_injection,10.1.102.229,medium,False,False,0.974,
66503a47-a806-4ce9-a1ee-0a2d51435226,2024-06-12T17:49:57,USR-7566,failed_login,10.1.4.128,high,False,False,0.944,
e50e82f0-4748-49c3-b947-61b3c38bc8d4,2025-03-26T10:11:27,USR-9293,export,10.30.226.93,low,False,False,0.989,
407b81df-fad6-45dd-95c5-97d961756754,2024-08-23T23:12:24,USR-6866,prompt_injection,10.40.220.176,medium,False,False,0.637,
8820683b-e15c-46b2-8723-2692d06e2686,2025-01-07T10:34:27,USR-8576,prompt_injection,10.12.198.247,info,True,False,0.77,
f92e90c1-995f-4590-9fd8-ec4ec3cc76a7,2025-04-05T21:22:11,USR-5648,privilege_change,10.19.206.125,low,False,False,0.723,
73138be6-4bab-4858-8b0c-21109a831361,2024-05-14T00:18:17,USR-2531,privilege_change,10.3.175.123,info,False,False,0.79,
ab56b199-070f-4de4-b057-6e110ec026fa,2024-12-14T19:24:04,USR-5076,prompt_injection,10.28.172.165,medium,False,False,0.926,
5af6b27f-7e37-4835-93aa-e3cd2819a40a,2024-04-27T18:26:53,USR-3376,privilege_change,10.33.91.4,low,False,False,0.963,
b7e2b496-955d-4fbe-9252-4d7f748157f0,2025-06-28T01:32:27,USR-1581,privilege_change,10.28.238.151,low,False,True,0.788,
829425d5-ab33-48bb-ba58-8d6f70980da4,2025-03-27T07:29:29,USR-7085,prompt_injection,10.23.114.45,critical,False,True,0.757,
