invoice_id,timestamp,customer,amount_usd,currency,ocr_confidence,exception_type,approval_cycle_hours,fraud_score,duplicate_marker
b7e9cbb6-1587-465f-b19b-e7eb7beda86c,2026-04-15T05:10:31,Atlas Education,25,EUR,0.853,missing_po,90.94,0.087,
9a733dab-08f7-4cbb-b2c2-b3c8c5245d8e,2024-10-05T08:23:11,CivicGrid Utilities,9790.21,GBP,0.781,tax_mismatch,69.87,0.069,
15f3a02b-a8b2-4917-b6f5-92969f8efb5b,2025-02-18T17:25:21,Aster Financial,14579.28,EUR,0.776,missing_po,75.63,0.036,
9fbebae4-2e46-4225-9f2e-60671add294e,2025-05-05T01:47:13,Northwind Health,7586.9,EUR,0.829,missing_po,51.37,0.104,
f5445963-9596-44db-b480-41c54b43fb2a,2026-05-15T15:14:27,Cobalt Media,14592.08,USD,0.781,vendor_mismatch,27.48,0.134,
eaeb0b3c-a2b9-4765-8014-e27f56c29c31,2024-10-20T17:56:57,Arbor Pharma,15782.43,EUR,0.999,missing_po,92.51,0.032,
210b7bd1-33a0-4dd9-bf71-9de01319f989,2024-09-13T16:18:14,Aster Financial,25,INR,0.803,tax_mismatch,39.35,0.053,
ba561863-4c97-44cd-ae6a-e88da3daa816,2024-09-27T18:46:45,BluePeak Retail,1118.3,EUR,0.782,vendor_mismatch,51.72,0.111,
0cacf37c-5a3a-4813-bf90-f668f1683938,2024-05-29T12:49:07,BluePeak Retail,4162.04,EUR,0.827,duplicate,22.8,0.094,
4faf8100-03b7-4e8f-aa9a-e5973cdd16ae,2025-04-06T18:36:14,Pioneer Logistics,2266.7,EUR,0.899,none,16.1,0.011,
95606e3f-c133-458b-98d9-b6c63e37a582,2025-07-22T22:08:07,Atlas Education,14267.95,GBP,0.998,duplicate,73.38,0.019,
43fb5e01-13a5-4500-9efc-6bf20139c7df,2026-03-14T09:10:30,Northwind Health,11581.59,EUR,0.98,none,72.37,0.057,
8b06612d-b2f1-4953-bf85-0653672927ae,2026-05-02T07:05:33,Summit Manufacturing,3070.43,USD,0.941,tax_mismatch,19.25,0.118,
08d883c7-6d43-4513-9c20-b97470d7a2b7,2025-12-17T22:08:09,Pioneer Logistics,7819.91,GBP,0.988,vendor_mismatch,40.58,0.031,
c9126e97-2c9e-46b1-90c0-75c5271035f2,2024-01-04T08:20:51,Summit Manufacturing,7903.91,EUR,0.874,duplicate,63.91,0.153,
66b47089-59e9-494b-8b1b-52c926d92d15,2024-09-04T18:27:55,Arbor Pharma,8757.95,EUR,0.787,vendor_mismatch,17.37,0.117,
8cc2ba47-8c82-4831-84d8-91e0f26c37c1,2024-06-07T18:49:28,Northwind Health,6406.55,INR,0.988,tax_mismatch,69.41,0.081,
f582ee1f-8f26-4e31-ad06-35a760baa547,2025-01-30T00:01:35,Helio Energy,658.04,GBP,0.774,duplicate,50.58,0.047,
ebaf3ec2-79e5-4214-8726-fe67449b5c81,2024-07-23T16:10:24,BluePeak Retail,16254.66,GBP,0.881,vendor_mismatch,27.54,0.087,
587f5319-e23b-4694-a498-303a82368b49,2024-01-08T02:52:39,Pioneer Logistics,13551.74,INR,0.764,vendor_mismatch,39.57,0.124,
05743936-f7fc-40a8-8abd-3d194a46b0fc,2025-08-05T22:17:41,BluePeak Retail,10312.24,INR,0.973,missing_po,84.67,0.079,
4bc25859-3bc1-4d02-b103-16f735106706,2025-11-16T02:01:20,Pioneer Logistics,13610.7,INR,0.776,tax_mismatch,1,0.085,
bcdf1ddb-1c3e-432d-8f67-6eca6cdec94d,2025-07-19T05:15:24,CivicGrid Utilities,16262.55,INR,0.942,vendor_mismatch,77.46,0.163,
b23d8b26-924f-461e-b3d6-53f2be745307,2026-03-10T19:29:33,Aster Financial,25,INR,0.901,duplicate,41.56,0.253,
d1bd0313-a059-4a80-898d-2e487eff0d92,2026-01-03T06:19:47,Northwind Health,15477.99,INR,0.809,duplicate,56.93,0.089,
36787024-f3b4-42fc-89cb-f37702ed32ef,2025-08-03T04:10:35,Northwind Health,5409.33,USD,0.994,vendor_mismatch,34.56,0.057,
39169fbd-446c-437f-8f01-aebda6730cc9,2024-10-04T19:40:32,Summit Manufacturing,9854.03,INR,0.815,duplicate,78.26,0.047,
ace40aa3-d0b4-4048-9965-5b4ecb54a331,2025-03-12T15:51:27,Atlas Education,9343.14,GBP,0.818,duplicate,59.76,0.025,
762bc218-afc2-4f1e-968f-33a3ae8901c6,2024-12-25T03:49:03,Pioneer Logistics,14378.17,GBP,0.771,vendor_mismatch,62.82,0.01,
26723456-98aa-459e-ad5f-e9b22a972707,2025-03-07T13:20:56,BluePeak Retail,25,EUR,0.728,missing_po,68.61,0.024,
863611f2-d757-4590-b856-684dfa22d06d,2026-04-02T12:11:57,Arbor Pharma,9319.63,EUR,0.778,none,27.62,0.171,
a0552c7c-e2d8-447b-942b-defb5b7ddf7b,2024-12-25T11:20:42,Meridian Insurance,8317.35,EUR,0.982,missing_po,37.95,0.231,
8183650d-ae85-45e7-b74e-ac9f52d28727,2024-09-08T14:41:59,Northwind Health,4579.26,EUR,0.731,missing_po,74.1,0.22,
6ef891b4-46a3-4554-8e66-834f22ed2b00,2025-03-30T17:16:01,Summit Manufacturing,4132.7,INR,0.735,missing_po,61.63,0.071,
5df3e92e-67fa-4d15-bd76-4bf863c90f1b,2024-12-10T01:20:36,BluePeak Retail,11982.88,USD,0.77,missing_po,1,0.207,
6fba763e-2b09-4b50-9fa8-57c0bd2a9bc8,2026-05-15T22:48:04,Pioneer Logistics,20094.96,USD,0.967,tax_mismatch,76.42,0.224,
b2468426-da4a-4eb1-9ef9-10f7c34c6c24,2026-04-01T06:41:53,Pioneer Logistics,21864.48,INR,0.965,none,88.86,0.16,
86d5c5af-4ff3-4348-b857-0a3fbcb65853,2025-10-15T14:43:21,Pioneer Logistics,14000.88,GBP,0.781,none,106.15,0.225,
c8730fbe-66b7-4987-9295-d992704b2d7f,2024-11-04T20:03:30,Summit Manufacturing,8037.61,USD,0.812,tax_mismatch,120.78,0.022,
e0e9880b-823a-45cc-a431-f0f0d9c33057,2026-04-18T10:47:13,Northwind Health,10484.26,GBP,0.963,vendor_mismatch,80.5,0.047,
51f85e66-0700-4679-a016-f4bf8919f7a0,2026-03-02T12:40:02,Summit Manufacturing,16524.16,INR,0.755,tax_mismatch,79.76,0.069,
fe2b47cf-9efa-4422-a472-3945531bb43e,2024-12-13T23:49:25,Atlas Education,11312.9,GBP,0.978,duplicate,16.56,0.109,
2d0f4dd9-417c-4567-9aad-6fd9d2c351b8,2025-01-09T20:01:55,Atlas Education,4799.91,EUR,0.773,none,74.61,0.229,
3f085a9e-5a15-4aa4-8dd3-37469843fecd,2025-03-20T22:02:44,Meridian Insurance,4488.71,INR,0.983,vendor_mismatch,23.09,0.205,
3d3bc5bf-6f28-435d-8fc5-c634f268fe32,2025-09-29T04:40:06,Northwind Health,25,USD,0.951,duplicate,60.8,0.111,
776565d9-c347-4cc0-a899-e468e6f90b54,2024-01-17T01:56:41,Pioneer Logistics,17793.67,INR,0.771,vendor_mismatch,28.68,0.088,
8a9dd766-8469-4729-be0c-a5089ed4b7a7,2024-04-29T03:23:35,Summit Manufacturing,9086.34,GBP,0.774,missing_po,38.43,0.227,
c398f90d-642e-413f-8351-c170d35aadbf,2025-01-25T05:05:15,Vertex Legal,4130.86,USD,0.892,tax_mismatch,31.54,0.304,
9258172d-15f8-4c44-a489-013bc3878582,2024-05-12T02:35:17,CivicGrid Utilities,12399.44,USD,0.801,tax_mismatch,1,0.223,
75fcc504-30ec-4d07-bcdf-2f27f0bca89d,2024-05-01T22:57:58,Summit Manufacturing,24418.03,INR,0.766,tax_mismatch,80.26,0.231,
c9c8e842-5d3f-4d9a-90b8-0e6ceed43dcb,2024-07-07T07:59:54,Arbor Pharma,20689.43,GBP,0.997,none,33.4,0.046,
40f60fcf-5560-4343-a0ef-9256563a73ce,2025-06-11T01:07:04,Cobalt Media,15257.7,USD,0.921,tax_mismatch,44.7,0.01,
482b3645-adab-46c1-adee-83f4c42bf313,2026-04-07T01:29:55,Vertex Legal,12647.02,USD,0.861,vendor_mismatch,8.57,0.047,
5c0f1f0f-7416-4b1d-a43a-a8896e393466,2025-05-13T10:57:31,BluePeak Retail,13459.96,INR,0.892,vendor_mismatch,98.9,0.008,
8c48eb78-6971-45ee-a8ad-e0c6dc97d878,2025-07-26T11:50:20,Vertex Legal,6154.08,INR,0.819,tax_mismatch,53.46,0.023,
6ba57535-af23-432b-b4d2-673376aaedbc,2025-01-27T22:24:07,Meridian Insurance,13377.38,USD,0.885,missing_po,13.69,0.028,
98ff7dbd-5d00-448f-9adf-4aa6a47b7d8f,2024-04-21T01:36:41,Helio Energy,25,INR,0.901,missing_po,48.46,0.13,
69158d9f-073b-4452-b7c1-16814ebb60e1,2024-02-10T08:27:24,Atlas Education,8420.56,USD,0.82,vendor_mismatch,44.79,0.322,
07064036-dd3a-4866-801e-b32c2a9a8328,2024-02-22T21:07:21,Atlas Education,13199.66,EUR,0.882,tax_mismatch,17.9,0.313,
aa8c2702-0635-425f-821f-3e641c5978ba,2025-01-10T19:09:54,BluePeak Retail,14581.83,EUR,0.769,missing_po,24.87,0.051,
d201529c-9393-47ac-8b06-678873386eda,2024-04-22T19:01:59,Atlas Education,25,EUR,0.752,duplicate,29.85,0.151,
ba1b55bf-8fa5-47a7-b784-b73fdce4d53e,2024-10-07T05:12:28,Vertex Legal,8986.17,INR,0.99,tax_mismatch,44.46,0.011,
68a393eb-1c33-402a-8c44-d84c77069642,2024-07-03T01:24:03,CivicGrid Utilities,25,INR,0.74,tax_mismatch,8.75,0.296,
eba12861-4b8b-4142-9dcb-93c800e2371b,2024-08-11T08:55:16,Arbor Pharma,25,INR,0.849,none,79.99,0.0,
81ba848b-f475-4cdb-9506-39156c7b50fc,2024-09-01T11:39:47,Aster Financial,17883.21,EUR,0.964,duplicate,31.21,0.059,
ad46af5b-1970-4059-bd77-dbaa0e1a2faf,2026-02-12T23:01:25,Arbor Pharma,14729.67,INR,0.92,missing_po,24.03,0.031,
77b59f80-e21a-47de-b97a-5404f26ad281,2025-06-13T10:12:39,Arbor Pharma,6332.9,USD,0.911,duplicate,10.03,0.166,
46292aa8-79d1-4c57-9171-5efa8d696648,2025-05-14T02:37:03,CivicGrid Utilities,4800.8,INR,0.991,none,13.39,0.089,
2c29326b-689e-4cd5-ae1d-1b306cad5e1b,2024-01-03T21:34:46,CivicGrid Utilities,1532.66,GBP,0.872,duplicate,1.4,0.1,
5d88acbe-0993-4b80-b7ea-be9f7583e762,2024-05-25T02:35:39,Aster Financial,3934.07,USD,0.934,tax_mismatch,9.5,0.034,
9accd083-0521-4b29-bdc4-470a8a40a62e,2025-05-16T01:27:52,Summit Manufacturing,1270.61,USD,0.836,duplicate,95.07,0.032,
c5026fc0-16ab-4ad9-a7f2-a7a4b935a955,2025-02-08T16:42:29,Vertex Legal,4761.84,EUR,0.921,duplicate,1,0.064,
72cce4f3-96be-4d06-867b-1aac9e1bf9ac,2024-03-13T01:15:17,Northwind Health,9209.6,EUR,0.905,tax_mismatch,82.22,0.022,
e3f69698-39ba-4da1-886d-2df3a70045f3,2024-03-06T12:55:20,CivicGrid Utilities,17079.7,GBP,0.935,duplicate,82.73,0.056,
ee8b1ff2-f922-49e6-a92c-194b32fa8d37,2024-07-28T16:54:23,Arbor Pharma,5980.81,EUR,0.975,duplicate,19.89,0.036,
8a2babdb-00ad-4e4c-863b-b91dc73f75c6,2026-01-23T21:17:19,BluePeak Retail,13118.33,INR,0.73,vendor_mismatch,56.62,0.117,
30bc7a02-9e47-4947-b8a0-22f174f6c1be,2025-12-03T06:30:12,Summit Manufacturing,93.55,INR,0.843,duplicate,77.6,0.105,
5bbede24-38d3-42aa-9599-46f00025b4a9,2025-11-09T00:31:44,Atlas Education,9365.22,USD,0.972,duplicate,34.27,0.032,
479a26a0-a052-49c2-a3a0-67f38cf2bce6,2025-01-05T17:18:16,Pioneer Logistics,22736.53,USD,0.757,tax_mismatch,10.31,0.051,
91bfde2f-99f7-4a45-9c1b-701ba1669fc4,2025-06-05T02:17:57,Helio Energy,11736.61,USD,0.997,none,27.99,0.104,
822988fa-48e6-4def-ad4b-ae93b79a252e,2024-10-26T07:37:43,Summit Manufacturing,1067.24,GBP,0.791,none,52.22,0.054,
d55da6a0-16f4-499a-aa01-ee475e01695c,2025-09-27T01:46:06,CivicGrid Utilities,11853.26,GBP,0.886,missing_po,36.92,0.42,
d010840a-c024-4394-aade-636855865afc,2025-11-21T17:36:04,Arbor Pharma,6761.76,INR,0.722,missing_po,42.81,0.055,
87ccff04-87a3-4815-b385-b4ddafc03b47,2025-06-27T04:00:36,Cobalt Media,17008.46,USD,0.825,missing_po,70.08,0.062,
c7f3a90e-104e-42cd-9e2b-f42a56d385f0,2026-04-15T12:15:16,BluePeak Retail,3602.14,EUR,0.952,vendor_mismatch,52.39,0.034,
cb811fbe-3e0a-4bb9-86da-e87a66243516,2024-06-14T20:16:35,Cobalt Media,15232.2,USD,0.82,missing_po,37.29,0.341,
d9260ec8-78b8-4280-9826-652c81114294,2024-11-27T20:46:54,Vertex Legal,7295.32,GBP,0.787,none,35.9,0.059,
308aeea8-1c70-4a45-b79d-f6589209b190,2024-03-11T02:34:53,Cobalt Media,960.94,EUR,0.998,duplicate,40.68,0.446,
604363ae-f56e-4a73-8c29-92c6dfa39158,2025-06-05T13:50:14,Summit Manufacturing,7279.85,INR,0.775,duplicate,48.94,0.273,
c833dfe9-8856-4dff-a399-730dd8e4868f,2024-05-20T17:01:05,Aster Financial,27558.71,INR,0.95,vendor_mismatch,49.67,0.085,
68e52664-56ca-47ad-bbae-391544e32d2a,2026-05-27T23:48:24,Atlas Education,6639.31,EUR,0.953,tax_mismatch,33.9,0.138,
bd7ce780-4afa-4122-8674-3f3a77f1a546,2024-08-23T06:14:35,Meridian Insurance,578.51,INR,0.834,vendor_mismatch,42.15,0.117,
6817bc44-9ad3-4fe1-93e8-51077081e738,2024-07-14T13:18:58,Northwind Health,6037.37,USD,0.866,tax_mismatch,117.76,0.098,
ef309a2a-6fd3-4ac5-8d47-6127978e3bd2,2025-10-25T00:47:04,Summit Manufacturing,15289.95,EUR,0.806,none,48.19,0.173,
0e1b4032-c0f0-47be-a38d-176408546d9b,2025-01-13T11:09:05,Meridian Insurance,12555.62,INR,0.926,none,82.96,0.046,
ce997a8f-02bd-46a4-8428-f4e6a9a5a47b,2025-08-07T01:15:57,CivicGrid Utilities,2338.93,GBP,0.815,missing_po,49.61,0.22,
f0bb7599-debb-4ac5-b365-dbbb1a675321,2025-10-21T03:35:18,CivicGrid Utilities,8078.51,GBP,0.731,none,96.52,0.142,
8c4f3b65-c7e9-45c6-9c96-426ee31010ad,2024-07-15T02:30:30,Atlas Education,16589.26,USD,0.863,none,4.57,0.227,
60f70262-bbd8-4339-ad8d-f1bba2dc5259,2024-06-25T08:29:07,Arbor Pharma,11710.14,EUR,0.815,duplicate,34.92,0.132,
25296409-f28b-44a5-bedb-108790ae85bc,2025-12-18T21:23:15,Helio Energy,6661.47,EUR,0.781,vendor_mismatch,52.53,0.07,
cde3697c-893e-4175-9208-b8c47846aabe,2026-03-09T20:20:29,Aster Financial,3696.69,GBP,0.873,tax_mismatch,69.42,0.105,
12ee0818-765d-4197-baa7-a5725fb3d770,2026-05-16T14:06:09,Northwind Health,8720.37,USD,0.842,duplicate,103.59,0.015,
e8d241e0-5e1c-4461-987b-4b228515c1b4,2025-08-15T13:01:01,Vertex Legal,25,EUR,0.797,duplicate,45.31,0.316,
5ca0dde5-a99e-4bbd-bcf1-449b9426a4ea,2025-05-04T07:04:49,BluePeak Retail,5139.3,EUR,0.931,tax_mismatch,48.72,0.073,
76e952da-7749-477a-8648-1abef71ab320,2026-04-06T01:21:00,Northwind Health,10318.36,INR,0.987,tax_mismatch,57.04,0.061,
e7f9ab86-d13b-45a6-919e-6a110fd34aa5,2024-12-08T20:45:39,Atlas Education,4982.6,GBP,0.732,missing_po,4.41,0.261,
3e1a5c4e-01a1-4f2f-9992-ba3cb715caf7,2024-11-18T04:17:18,Aster Financial,12957.02,GBP,0.897,missing_po,1,0.05,
414f1432-8b69-41a3-af3f-e2000a02f03e,2026-02-07T22:23:11,Pioneer Logistics,15123.41,EUR,0.759,duplicate,17.36,0.253,
5b8ff0a1-b4dd-4718-93d5-d79026f0f95d,2025-08-22T20:05:11,Northwind Health,17870.91,GBP,0.723,tax_mismatch,34.36,0.053,
287401bb-0f40-4100-8fb7-c5fe63f55348,2024-09-06T18:05:55,Pioneer Logistics,6392.85,USD,0.835,missing_po,47.74,0.075,
5d59969c-6680-4e13-990a-710d776014af,2026-04-19T03:54:37,Cobalt Media,17285.29,EUR,0.725,none,1,0.254,
b56ace7e-d06d-40a8-87c8-8a8e7917bae8,2025-04-20T07:20:47,Helio Energy,751.95,USD,0.907,duplicate,64.29,0.025,
6cd383eb-bdd1-4bd2-8f1d-3a52b9c84948,2024-06-30T21:35:06,Pioneer Logistics,4042.34,USD,0.77,missing_po,48.27,0.165,
e3bce335-d166-435b-ac83-8daf26545e4b,2024-04-08T13:08:27,CivicGrid Utilities,2820.93,USD,0.932,none,82.13,0.064,
186102c5-cd1a-4e03-bada-4f3adffc24f7,2024-08-10T02:21:08,Meridian Insurance,18637.91,GBP,0.963,duplicate,88.21,0.09,
6ac7c7f8-ea6d-414c-af8c-ae51135f394b,2026-05-15T04:01:47,Northwind Health,20388.69,EUR,0.922,duplicate,28.14,0.252,
8450925e-da4b-473f-957d-fadba6e5a70a,2024-02-12T03:13:20,Atlas Education,5963.08,USD,0.735,vendor_mismatch,34.98,0.022,
271808d6-7a1f-4a1b-93e7-17a103423901,2024-08-29T13:49:02,Aster Financial,7150.67,INR,0.898,missing_po,20.7,0.156,
fd5aed74-1265-42f7-b5ab-9105d0543175,2025-01-02T11:13:01,BluePeak Retail,13346.74,GBP,0.874,none,12.75,0.123,
c52680c9-6dac-46c4-a4e8-c9143756ae91,2025-09-01T21:16:21,Northwind Health,5028.91,USD,0.872,duplicate,27.08,0.077,
4c8cdb72-1fc8-4cb0-9a21-b327e2491d22,2024-06-11T03:13:42,Vertex Legal,2215.41,GBP,0.725,vendor_mismatch,41.54,0.18,
9215ce42-35d9-4ae6-92fe-906b70f35acf,2024-12-03T20:48:54,Cobalt Media,20903.29,GBP,0.821,duplicate,75.28,0.134,
a5f6b77a-95a4-4315-a87a-41062c19ca87,2024-08-02T01:35:34,Northwind Health,6013.32,INR,0.967,vendor_mismatch,24.69,0.109,
de8bcd6a-3332-47e1-9fbd-0f8e854d4b19,2024-05-19T05:57:42,Pioneer Logistics,3925.57,GBP,0.852,missing_po,1,0.013,
60043dee-6c90-4288-8898-4b58a1a80ebb,2025-12-23T01:51:29,Meridian Insurance,11398.21,GBP,0.977,duplicate,55.7,0.117,
39a764a4-d4be-4a25-ab32-89484bb522a5,2025-04-03T07:31:10,Helio Energy,7475.18,EUR,0.99,duplicate,12.61,0.228,
275f8b73-097e-4ee4-b3a2-32bca67f1033,2024-05-12T10:12:47,Arbor Pharma,25,USD,0.889,missing_po,48.74,0.243,
8dfc19cf-086a-4698-88cd-703ecbc5e71a,2024-01-05T22:20:55,Summit Manufacturing,7193.39,EUR,0.779,duplicate,51.39,0.055,
2ae14301-ad9d-47ea-a360-5f5e440196ec,2024-11-16T07:46:43,CivicGrid Utilities,19339.84,GBP,0.735,tax_mismatch,35.55,0.124,
a8388c76-4da8-4e04-842f-34aa2280dd26,2026-01-13T22:43:14,Cobalt Media,5619.8,EUR,0.986,duplicate,58.67,0.195,
b28fccde-8df8-486a-8d4e-e8826d1f97b5,2024-05-07T12:18:33,Pioneer Logistics,4139.97,EUR,0.757,missing_po,105.48,0.17,
51c389e7-4931-48a6-b255-1e378302e8b1,2024-05-10T00:31:05,Cobalt Media,25,INR,0.916,tax_mismatch,39.43,0.084,
5e128b24-8e66-4647-8c4b-47e83c89d8c7,2025-02-16T04:38:36,Meridian Insurance,25,EUR,0.974,missing_po,55.27,0.07,
0711cfbd-209f-4943-ac3d-f8f988fb8fd1,2024-10-25T16:37:23,Cobalt Media,12211.41,INR,0.808,tax_mismatch,56.24,0.267,
888b0a25-7f27-44c2-9216-db666419cb83,2025-01-11T09:45:39,CivicGrid Utilities,10091.48,GBP,0.753,duplicate,92.01,0.083,
0bdb51bf-d9ac-489f-94c7-a1c6caf4b7ab,2026-04-07T01:41:00,Aster Financial,19889.6,GBP,0.838,missing_po,26.09,0.067,
4a7164e9-b4e8-409b-bd4e-c596ba2df29a,2024-05-04T08:44:43,Pioneer Logistics,9028.66,EUR,0.886,missing_po,48.0,0.288,
78819d0e-afe9-465f-b517-7e7edb8a7184,2025-08-13T03:39:21,BluePeak Retail,25,GBP,0.984,none,7.86,0.098,
c31e1c6b-09da-4ef6-b0cc-a304a394fc04,2024-05-17T07:21:10,Arbor Pharma,9773.68,USD,0.808,duplicate,40.77,0.062,
552feeb8-e526-476b-bdbe-02c6e3c26b22,2025-12-03T09:57:43,Atlas Education,25,INR,0.818,none,24.55,0.283,
1764cf01-ee3e-47b8-8d6d-c63d9773ad1a,2024-05-26T09:56:00,Arbor Pharma,15276.66,INR,0.849,none,1,0.025,
5754a139-0fd9-457d-a013-dc4d73259eec,2024-03-15T20:57:15,CivicGrid Utilities,227.34,USD,0.923,tax_mismatch,62.94,0.102,
5c9bb9db-5d5f-4253-b8d2-feff320a7a8d,2025-08-31T00:41:53,Atlas Education,9477.21,EUR,0.994,none,116.29,0.076,
63c1b652-69e6-4432-84ee-d41e42eb3ec8,2024-08-19T02:35:28,Pioneer Logistics,7458.7,EUR,0.93,tax_mismatch,73.15,0.039,
d031a72d-8c6b-46c6-9b34-2803d0ac945d,2025-03-04T11:57:29,BluePeak Retail,9634.7,USD,0.905,none,3.89,0.169,
20d4c202-9737-47f9-a034-698d9717a159,2024-08-26T10:54:02,Pioneer Logistics,14270.03,USD,0.834,vendor_mismatch,28.25,0.111,
f7f0d2b2-ffb3-4ea0-9dd6-187851d82ba1,2024-03-18T11:31:51,CivicGrid Utilities,17110.13,USD,0.796,none,51.17,0.035,
a318e7a0-22da-49c9-a37f-56b5b3f9ce62,2024-01-28T10:31:40,Helio Energy,11780.1,INR,0.888,vendor_mismatch,72.09,0.031,
b7b24583-3a3e-4ec2-a831-184cd44075f1,2024-05-28T01:17:16,Summit Manufacturing,14769.05,EUR,0.729,vendor_mismatch,87.51,0.088,
f15c2534-c1ca-4c97-8893-0898e6fa2d13,2026-01-27T08:25:06,Pioneer Logistics,1206.71,USD,0.761,duplicate,66.78,0.156,
b05387b0-6edd-49e4-bbc2-06b9adbed6d5,2025-06-23T21:36:06,Cobalt Media,6886.76,EUR,0.741,tax_mismatch,21.12,0.156,
38444678-5e11-4794-8006-4a9804bf839a,2024-03-28T10:08:14,Pioneer Logistics,22498.73,INR,0.876,duplicate,16.67,0.084,
eb363cb7-eb48-4f58-b14f-e6e8cf4190d7,2025-08-10T16:34:58,Aster Financial,25,GBP,0.92,none,1,0.124,
a4bb6005-ccc1-45b1-b7f8-2d4107cee084,2024-05-23T03:06:53,Summit Manufacturing,25,USD,0.768,duplicate,89.2,0.085,
8ac32c4d-fdb5-4eeb-b306-c3cf4e65b891,2024-06-25T13:13:39,Summit Manufacturing,10549.75,GBP,0.864,vendor_mismatch,102.69,0.123,
2d4727bd-49e5-4cfb-9358-8cc5950e6c88,2024-02-24T14:23:02,Northwind Health,13217.09,INR,0.928,none,45.52,0.109,
45f88870-9f84-4325-9700-b99fd9634427,2025-11-10T09:53:33,Northwind Health,25,USD,0.888,missing_po,94.84,0.008,
a3655ec1-011c-4a34-973e-6125a6eef50c,2024-04-21T19:06:42,Cobalt Media,2741.27,USD,0.852,tax_mismatch,1,0.258,
27300fd3-8486-47b4-a429-86d4e403fd6e,2026-05-11T14:12:54,Cobalt Media,3383.31,INR,0.837,duplicate,63.13,0.035,
7bcd7b5a-9cba-4254-985e-11474f30cbc5,2024-08-23T08:07:29,Cobalt Media,22689.07,GBP,0.822,vendor_mismatch,43.3,0.024,
011b3741-cc62-4e8f-8ff2-2cdc57d3cd2a,2025-05-31T11:44:45,Meridian Insurance,2623.54,GBP,0.854,vendor_mismatch,18.95,0.346,
5e24227d-d82d-4f83-992e-62bebe59f59d,2024-11-24T08:14:58,Cobalt Media,7260.01,INR,0.855,duplicate,91.27,0.112,
aea1faae-b17b-4501-a49d-668f185ed039,2026-04-30T22:22:16,Cobalt Media,8149.19,INR,0.734,vendor_mismatch,44.35,0.171,
b4eff9c6-dcde-46eb-916f-7177029087d5,2025-11-08T16:47:58,Vertex Legal,3554.81,INR,0.778,vendor_mismatch,14.02,0.033,
d0c64a5d-53dd-4808-8255-951650ff92ff,2025-03-30T05:32:53,Pioneer Logistics,13302.75,EUR,0.992,tax_mismatch,53.79,0.036,
fb81f7f8-5829-448c-bf74-3ae9ab9d4bb5,2024-09-06T17:28:46,Aster Financial,4929.57,INR,0.764,vendor_mismatch,39.87,0.234,
b526def5-8933-4e95-bb18-046258730872,2025-06-30T01:04:23,Helio Energy,10111.22,INR,0.939,tax_mismatch,84.6,0.13,
5f8d480f-0bb9-4fc2-b2d7-a6ce6d779a9c,2024-06-20T12:33:11,Cobalt Media,25,EUR,0.928,vendor_mismatch,53.16,0.052,
2ebeac0f-dd0d-4159-a52c-f74eb8b45bbf,2025-06-20T05:25:22,Pioneer Logistics,760.79,EUR,0.938,none,1,0.062,
c816a52d-b512-4d59-abe6-a5c0ccef7ae3,2024-09-30T02:08:56,Vertex Legal,8599.62,INR,0.89,missing_po,33.99,0.043,
d429f167-3c62-4d5b-aa0c-6ec685dea74d,2024-09-25T20:15:48,Meridian Insurance,4800.28,EUR,0.864,vendor_mismatch,11.81,0.19,
3ed6b121-ce4b-4488-8d2a-8159123b9cfe,2025-05-11T23:16:57,Helio Energy,4490.07,GBP,0.968,missing_po,42.76,0.018,
f55a25b8-06aa-4a36-ac41-049b197a7f43,2024-12-20T22:35:47,Aster Financial,7612.93,GBP,0.804,none,96.77,0.046,
19b3bb53-4d85-47f3-ae6d-ba82ea0fbbb3,2025-04-23T02:09:30,Northwind Health,5708.77,USD,0.73,missing_po,1,0.055,
7c4506bc-ece2-4bc4-839d-fcad44ec0a0f,2025-02-25T03:16:32,Meridian Insurance,4247.47,EUR,0.981,tax_mismatch,28.52,0.007,
dead3c2c-dc2e-40a8-8c72-e01af38a1c23,2025-09-27T19:14:52,Summit Manufacturing,6133.71,USD,0.784,none,48.71,0.038,
b889abb9-8fb3-407f-a8e0-9f43e6ec1781,2024-10-30T10:59:49,Helio Energy,16525.66,GBP,0.983,none,75.76,0.036,
f028795b-f537-48c6-a133-8d54e048165e,2025-04-01T02:26:28,BluePeak Retail,9812.04,EUR,0.943,vendor_mismatch,37.18,0.05,
934cd7c1-8ae8-4a0c-bc78-1d140fb175ef,2025-11-22T21:00:30,Meridian Insurance,2103.73,INR,0.937,duplicate,1,0.037,
6e8a1adb-28d5-4be1-98d9-b59de25177c1,2024-10-31T21:20:41,Atlas Education,9086.5,USD,0.957,vendor_mismatch,60.17,0.187,
224ffc59-73ee-4ab9-90e6-f5d3fa3667d6,2025-10-11T01:57:26,Helio Energy,6261.8,GBP,0.978,none,1,0.05,
544c43fc-4f8e-47ea-9799-c3734415f5bd,2025-03-20T22:20:36,CivicGrid Utilities,2839.51,INR,0.93,tax_mismatch,54.16,0.162,
b6a76367-b622-45bd-b402-1ed72e79e938,2025-08-09T09:41:31,CivicGrid Utilities,16823.19,USD,0.997,missing_po,33.26,0.127,
7dc62973-cd7a-480d-83fb-8d89ba4cd482,2026-03-16T12:37:17,BluePeak Retail,6354.84,USD,0.913,missing_po,1,0.038,
