ticket_id,opened_at,customer,device_id,category,priority,sentiment,resolution_hours,sla_met,escalated,summary,duplicate_marker
4318be61-9765-4b64-9da4-b707d7674af8,2025-10-13T00:27:22,Atlas Education,XRX-100683,network,P2,-0.649,29.59,True,False,paper jam repeats,
ed3ce90b-3a1d-4794-abb9-3535147cede4,2025-10-16T15:49:01,Vertex Legal,XRX-100684,network,P3,-0.112,5.98,True,False,driver install failed,
9936ea00-730c-4f10-b794-ba61a9d1f6aa,2026-02-03T01:43:55,Arbor Pharma,XRX-100685,maintenance,P4,-0.397,0.5,True,False,scan to email broken,
99836cb1-6a3d-4059-8135-fdbfe5bc1b00,2025-08-01T08:23:55,Vertex Legal,XRX-100686,hardware,P2,-0.765,24.59,False,False,device offline,
384259a3-453c-4a95-b673-d624e3e0ff5d,2026-02-28T07:02:57,Cobalt Media,XRX-100687,configuration,P2,-0.482,7.82,False,False,device offline,
d16409a0-2900-4ec7-87bd-4f40217cbcf7,2026-05-03T03:46:05,Aster Financial,XRX-100688,software,P1,0.253,31.75,True,True,paper jam repeats,
b5ede95a-67dd-438c-ab2d-ec588ec0c26b,2024-10-12T10:27:53,Northwind Health,XRX-100689,network,P2,-0.263,6.9,True,False,poor print quality,
1143300d-b13b-4a82-a163-a18ef7ac0d4c,2024-09-17T17:56:55,Aster Financial,XRX-100690,network,P3,-0.242,9.81,True,False,driver install failed,
238399b4-2b17-4c1a-88e5-8afce9f69e3a,2025-01-08T23:09:46,Arbor Pharma,XRX-100691,network,P3,-0.729,13.2,True,False,paper jam repeats,
9cc8efa0-8132-4a6b-bd60-ff667035b96d,2024-04-12T19:09:32,Vertex Legal,XRX-100692,configuration,P3,-0.18,12.04,True,True,driver install failed,
0c718686-3e56-404f-95b0-a7c1899c4d79,2025-03-04T23:05:25,Meridian Insurance,XRX-100693,network,P1,0.82,0.2,True,False,device offline,
92ebd7d1-3895-4628-b28e-5ac725835c62,2025-02-19T07:30:27,Vertex Legal,XRX-100694,network,P3,-0.768,0.2,True,True,device offline,
daaca614-3c40-41ff-9420-7851eaaa5942,2025-07-26T17:26:25,Northwind Health,XRX-100695,network,P1,-0.458,15.49,True,True,paper jam repeats,
ed34ae59-c198-450c-aca6-f64d4a6054b4,2024-11-16T03:02:57,Arbor Pharma,XRX-100696,software,P2,0.482,12.89,True,False,scan to email broken,
8507d092-51fb-448a-9b1e-78221257a235,2024-11-21T07:07:15,Northwind Health,XRX-100697,network,P4,-0.17,22.01,True,False,paper jam repeats,
d337bf46-2684-4cdf-a011-82796d3e1204,2026-05-15T06:13:18,Vertex Legal,XRX-100698,configuration,P2,-0.826,0.2,True,False,driver install failed,
24bc106a-b5b7-49e7-a8fc-06d86299b4bd,2024-05-13T06:31:07,BluePeak Retail,XRX-100699,software,P2,0.338,12.27,True,False,poor print quality,
75b65907-4abf-4693-9cdb-40770288f3d8,2024-05-29T11:15:39,Summit Manufacturing,XRX-100700,hardware,P4,-0.717,17.18,True,True,scan to email broken,
8689ab55-8867-4635-83e3-e80e7406bb9d,2025-05-05T08:50:41,Aster Financial,XRX-100701,software,P2,0.03,4.8,True,False,paper jam repeats,
8bd85f4a-05e1-4a61-b8cf-fb0857dc6084,2025-02-08T12:49:13,Northwind Health,XRX-100702,maintenance,P4,-0.094,37.0,True,False,poor print quality,
6600b84c-e0ea-479e-aab5-b9de495fb3b7,2025-09-17T12:21:36,Vertex Legal,XRX-100703,configuration,P3,0.634,21.71,True,False,paper jam repeats,
7f9a005f-b413-4a54-91e9-64620b4e0c9f,2024-03-20T18:21:28,Pioneer Logistics,XRX-100704,network,P1,0.638,18.92,True,False,scan to email broken,
b3e1fde8-a24e-46b6-841f-3ec3dddfa9c0,2026-05-08T14:07:01,Northwind Health,XRX-100705,network,P1,0.796,17.0,True,False,poor print quality,
4eaf5d0a-2479-42ed-a37e-13be7c4c366e,2024-05-03T19:21:33,Pioneer Logistics,XRX-100706,software,P3,0.001,18.1,False,False,driver install failed,
84596ab7-247d-49b4-8d0a-ce6841121877,2024-08-03T03:33:18,Summit Manufacturing,XRX-100707,network,P4,0.58,24.25,True,False,paper jam repeats,
c80f3e9a-1221-47f2-9d30-006bfdcd870c,2026-02-15T17:07:02,Vertex Legal,XRX-100708,network,P4,-0.612,6.37,False,False,poor print quality,
08b75af2-f020-4193-b468-6a891cc345fb,2025-05-31T02:24:20,Cobalt Media,XRX-100709,maintenance,P2,-0.22,38.12,False,False,driver install failed,
28f6ae43-94b3-4673-b6a1-c3635199a4d3,2024-01-24T19:55:14,Northwind Health,XRX-100710,hardware,P1,-0.462,24.84,False,False,poor print quality,
c2080734-6d5b-4c26-b807-2bd0ebd93674,2026-01-04T21:01:15,Northwind Health,XRX-100711,maintenance,P1,0.544,12.41,True,False,paper jam repeats,
4b9623d9-d63c-43a4-8491-068b416321b5,2024-03-15T22:52:43,Aster Financial,XRX-100712,hardware,P4,0.582,15.68,True,False,device offline,
d08a44f7-087f-4315-981a-627fb27d0c2b,2025-11-07T10:22:26,Vertex Legal,XRX-100713,maintenance,P2,0.778,32.67,True,False,poor print quality,
8e37f0dc-564c-41bb-8088-f6f4d4787546,2025-11-17T12:59:00,Atlas Education,XRX-100714,maintenance,P2,0.362,37.0,True,False,driver install failed,
01523023-9211-4980-b6a6-67aa1e28bd3f,2024-10-19T09:46:32,Summit Manufacturing,XRX-100715,maintenance,P2,0.522,0.2,True,False,driver install failed,
8bdd8042-85ac-45e4-ab2a-bdb04d53c89f,2024-05-28T07:18:55,Arbor Pharma,XRX-100716,network,P4,0.67,4.25,True,False,paper jam repeats,
62d4d058-732f-4c2f-b57b-9dab3a3dc9d2,2025-12-23T00:46:27,Summit Manufacturing,XRX-100717,maintenance,P4,-0.054,13.05,True,False,driver install failed,
7fb8c138-86db-454a-9714-5efe1b68ab0d,2025-10-11T03:38:49,Aster Financial,XRX-100718,configuration,P2,0.035,0.48,True,True,device offline,
dea1c01e-f921-4f34-a2ab-b4d5c615f74e,2024-04-03T05:16:21,Arbor Pharma,XRX-100719,configuration,P1,0.809,29.31,False,False,driver install failed,
b837787d-e534-46a0-b99b-de5ba2f4e9ae,2025-07-15T14:32:14,Cobalt Media,XRX-100720,configuration,P1,0.507,0.2,True,False,paper jam repeats,
3148b654-8ef0-4120-8b47-6f49ba2cfc6f,2025-01-24T18:29:07,Arbor Pharma,XRX-100721,software,P2,-0.643,22.72,True,False,driver install failed,
e46e882d-9eb7-482e-a019-a6c275882155,2026-02-15T01:42:39,Vertex Legal,XRX-100722,network,P2,0.748,7.33,False,False,scan to email broken,
2639460a-31a0-4ad4-9c17-938dea2e7b9e,2025-05-09T09:17:41,Helio Energy,XRX-100723,network,P2,0.092,38.3,True,False,driver install failed,
b8d49d09-3d4b-4b49-a911-d5289db4b380,2024-09-23T20:21:42,Helio Energy,XRX-100724,configuration,P3,-0.505,17.71,False,False,driver install failed,
1739a97f-3b9c-4ec4-b103-a2c67ed7ac16,2025-11-23T08:31:32,Arbor Pharma,XRX-100725,hardware,P1,-0.549,14.88,True,True,scan to email broken,
88ec8cc3-e77f-42a8-a63c-64107368ef2c,2024-04-23T04:32:18,Arbor Pharma,XRX-100726,software,P1,0.488,19.43,True,False,device offline,
80cf3275-7cdb-4cfa-91a9-c33c3f87ed34,2024-01-01T21:32:23,Northwind Health,XRX-100727,software,P3,-0.902,20.86,True,False,driver install failed,
8a157d36-d96a-410c-a2dd-82b957b6dd30,2026-04-25T01:47:54,Vertex Legal,XRX-100728,maintenance,P4,-0.072,6.04,True,False,paper jam repeats,
8289f358-54e5-4d11-be25-4be298be157d,2024-05-20T22:41:29,Vertex Legal,XRX-100729,hardware,P3,-0.655,0.2,True,False,scan to email broken,
e0159ddc-cfe0-4c96-ada3-72a535664d16,2025-04-22T10:23:22,Helio Energy,XRX-100730,maintenance,P1,0.611,30.84,True,False,poor print quality,
77e54d20-dde7-44e2-8929-21a87efa87df,2025-03-17T15:31:09,BluePeak Retail,XRX-100731,maintenance,P1,-0.373,29.53,True,False,driver install failed,
542ad1b1-fe16-44cf-9561-50ea515bcdc9,2026-05-30T16:25:52,Cobalt Media,XRX-100732,network,P2,0.315,26.05,True,False,scan to email broken,
5a6edcaa-1c9f-4cae-8a28-390475e27609,2024-08-02T19:04:21,Meridian Insurance,XRX-100733,hardware,P3,0.486,21.42,False,False,poor print quality,
330f9872-d095-410a-a408-1b1a19602cc8,2026-03-12T12:59:43,Summit Manufacturing,XRX-100734,network,P3,0.722,26.26,False,False,driver install failed,
f48720c1-9d15-4c6f-8cfe-88a5af25cbd1,2025-11-10T17:09:36,Northwind Health,XRX-100735,configuration,P2,-0.52,21.01,True,False,device offline,
c73e30e8-b176-4396-a681-655a14a55776,2024-02-21T15:38:24,Arbor Pharma,XRX-100736,configuration,P1,-0.517,18.75,True,True,scan to email broken,
e3a158f3-3cff-4c2d-b395-70c252a856ba,2024-08-11T12:45:00,Summit Manufacturing,XRX-100737,hardware,P2,-0.809,10.44,True,False,poor print quality,
3e226d08-6bb4-4ccc-8827-2234150e5b16,2024-10-06T05:01:21,Northwind Health,XRX-100738,maintenance,P2,-0.612,36.6,True,False,scan to email broken,
58672bd8-1947-4728-a366-a73f0610b489,2025-09-20T17:23:22,Arbor Pharma,XRX-100739,network,P1,-0.432,17.98,True,False,device offline,
935c6da6-6158-4526-af6a-2b95a5e58cf8,2026-05-06T04:24:10,Helio Energy,XRX-100740,configuration,P3,-0.002,45.65,True,False,device offline,
6d005504-a617-49e1-bb8e-2d02cdea9a0f,2025-04-21T15:51:27,Helio Energy,XRX-100741,network,P4,-0.016,10.61,False,False,poor print quality,
fe8aa7c3-26c4-4bb6-840c-b8652082bdb4,2026-05-31T12:40:06,Summit Manufacturing,XRX-100742,software,P1,0.339,27.58,True,False,paper jam repeats,
d8fdbf4d-2af9-4584-a828-571c22909649,2025-12-03T18:28:03,BluePeak Retail,XRX-100743,network,P4,0.433,21.3,True,False,paper jam repeats,
328f5f2c-821e-4ac9-8c88-7e2ccafe641e,2024-04-18T17:30:14,BluePeak Retail,XRX-100744,hardware,P2,-0.135,8.06,False,False,poor print quality,
72da7fff-ddbb-4398-b42b-a26fa9947e5a,2025-11-28T02:08:41,Northwind Health,XRX-100745,network,P4,0.797,20.6,False,False,driver install failed,
95797e6a-887d-4eb4-87bc-a75647e98cef,2024-02-18T07:46:20,Aster Financial,XRX-100746,network,P4,-0.176,40.46,False,True,driver install failed,
64b85e8f-4833-4e25-a9d2-4900cfe1e89f,2024-07-15T10:35:17,Helio Energy,XRX-100747,network,P3,0.473,0.72,True,False,scan to email broken,
4eaac61b-9269-4cfd-8850-65e847a045d0,2025-01-29T12:50:26,CivicGrid Utilities,XRX-100748,software,P4,0.394,18.78,True,False,device offline,
aa7b5fd0-79f8-45a7-bda9-4ac4dd5a30c8,2024-05-20T22:45:51,Pioneer Logistics,XRX-100749,configuration,P2,-0.716,18.1,True,False,scan to email broken,
2080cde5-22ff-4072-a623-f3ba7fdbb4df,2024-05-18T19:15:56,Arbor Pharma,XRX-100750,software,P3,0.221,0.2,False,False,paper jam repeats,
7d2a51bd-e045-4647-b33b-4612fe29a90f,2026-05-18T10:07:03,Aster Financial,XRX-100751,network,P3,-0.045,9.11,True,True,device offline,
37fb0bbc-2779-4bb4-88f2-bcfd57686d8a,2025-07-23T19:43:45,Pioneer Logistics,XRX-100752,software,P2,-0.03,2.37,True,False,driver install failed,
a9f0c67e-897d-4f97-b2b7-21b4de81887a,2024-12-16T13:55:20,Northwind Health,XRX-100753,configuration,P3,-0.687,19.14,True,False,paper jam repeats,
bbbbe046-6cf6-490e-88eb-8453cdb8e3bf,2024-12-22T21:48:40,Atlas Education,XRX-100754,configuration,P4,0.554,18.29,True,False,paper jam repeats,
d7a4ac3c-f72c-4057-9e3b-db443d42c8d3,2024-09-14T04:24:39,Summit Manufacturing,XRX-100755,network,P2,-0.861,14.85,True,False,poor print quality,
a35d0569-ef1d-40ce-b778-f1dace9240f3,2026-02-26T09:07:32,BluePeak Retail,XRX-100756,maintenance,P1,-0.283,14.06,True,False,device offline,
bb6200cf-07b9-4318-9afe-6edf3da09920,2025-04-07T18:09:23,Meridian Insurance,XRX-100757,maintenance,P4,0.577,30.49,True,False,poor print quality,
edce91fa-98fe-4500-a5f2-2c1406ea64f0,2024-12-24T12:35:43,Atlas Education,XRX-100758,network,P3,-0.629,37.96,True,True,poor print quality,
fa1e1e9c-e362-4757-a6a4-2f9d49b8fd8b,2026-04-26T01:00:30,Arbor Pharma,XRX-100759,hardware,P3,-0.812,15.97,True,False,device offline,
d9a01bd1-9657-43d0-9778-58e80f2168a2,2025-02-17T06:27:48,Northwind Health,XRX-100760,hardware,P3,0.78,40.55,True,False,device offline,
09014d61-dd86-4b70-bde8-bf30bd3f87e6,2026-04-15T00:50:05,Helio Energy,XRX-100761,hardware,P4,-0.454,37.13,True,False,poor print quality,
0745c829-0553-4f97-8423-19ea28c3db76,2025-12-20T22:18:29,CivicGrid Utilities,XRX-100762,network,P2,0.645,3.81,True,False,device offline,
15deae60-f983-41ce-97c8-2e7628539b77,2024-04-17T08:57:49,Helio Energy,XRX-100763,software,P4,0.42,3.86,True,False,driver install failed,
1a94c64b-9224-47ea-8cbd-0ec942625f05,2025-06-13T01:26:46,Vertex Legal,XRX-100764,configuration,P4,0.838,16.81,True,False,paper jam repeats,
69bd8507-7352-4b84-b42b-beb46be2835a,2024-06-09T20:12:33,Atlas Education,XRX-100765,maintenance,P4,-0.436,17.8,True,False,driver install failed,
60a705e5-9a06-4a53-ac9a-8d354a2c37d6,2024-07-18T10:03:31,BluePeak Retail,XRX-100766,configuration,P3,0.817,3.8,False,True,driver install failed,
01197123-7e68-47e2-b6e8-2ab4eb875558,2025-04-14T08:01:22,Northwind Health,XRX-100767,maintenance,P3,-0.381,17.62,True,False,driver install failed,
64488e1f-6392-4cef-992c-3ade97ffae81,2025-07-07T02:19:08,CivicGrid Utilities,XRX-100768,hardware,P1,0.519,21.37,True,False,driver install failed,
602c9971-0c98-4682-903b-9357067bf3e4,2025-07-12T15:42:56,Summit Manufacturing,XRX-100769,network,P1,0.408,19.9,True,False,scan to email broken,
b316b0c5-3cb7-4c9a-a0bd-b5f8e76d3184,2024-01-03T07:06:12,Vertex Legal,XRX-100770,hardware,P3,0.132,0.2,True,False,driver install failed,
b3bb560d-f495-4f71-a40e-ccca098bd888,2025-01-29T13:22:37,Helio Energy,XRX-100771,software,P1,0.674,4.83,True,False,poor print quality,
1ee6ccc1-a5f0-4208-a4dc-7460ed25f731,2025-10-10T13:39:20,BluePeak Retail,XRX-100772,maintenance,P1,-0.27,19.76,True,True,driver install failed,
405f791a-ca18-48c6-bf55-2c2efbbc5661,2025-01-12T18:31:31,Summit Manufacturing,XRX-100773,software,P2,0.367,17.72,True,False,device offline,
18cfd96a-81da-4bfd-ba10-507f73ea4868,2024-01-28T17:25:37,Arbor Pharma,XRX-100774,hardware,P3,-0.696,20.62,True,False,device offline,
a0f46583-d373-4bab-b73d-7992c90a73ad,2024-08-07T14:35:02,Arbor Pharma,XRX-100775,network,P3,-0.794,20.22,True,False,driver install failed,
6548e99a-af0d-43a6-bfb4-7f424cd8e8b3,2025-06-01T00:27:10,Northwind Health,XRX-100776,network,P2,-0.323,0.31,True,False,device offline,
818b109c-81f7-4924-a991-f1b2fb28e2cb,2025-08-24T23:50:46,CivicGrid Utilities,XRX-100777,network,P4,-0.561,11.91,True,False,device offline,
ec5dd4fb-96af-4328-9243-95525226bf48,2024-11-14T21:08:38,CivicGrid Utilities,XRX-100778,configuration,P2,-0.608,25.5,True,False,driver install failed,
7df630b5-c267-4cff-b499-dd3c1665e8c5,2025-02-22T10:34:21,Aster Financial,XRX-100779,network,P2,0.494,16.29,True,False,scan to email broken,
9a68e4a3-66a6-4cc1-b7ac-9b65d7e042b7,2024-07-20T02:26:28,Summit Manufacturing,XRX-100780,network,P1,-0.271,18.81,True,False,paper jam repeats,
597e955b-3244-45ee-8225-724b3302d2cf,2024-07-20T09:00:26,Atlas Education,XRX-100781,hardware,P4,-0.726,3.8,False,False,poor print quality,
9fcf5c74-4a52-4a43-b4d1-cfea688df726,2025-09-08T10:07:18,CivicGrid Utilities,XRX-100782,maintenance,P1,0.273,14.38,True,False,driver install failed,
08500253-e871-4ae6-b28d-e8ecc80c21c0,2025-11-14T02:34:06,Cobalt Media,XRX-100783,hardware,P1,0.46,6.87,True,False,driver install failed,
0bd2c1b2-14cd-4288-977e-fe0786d0dc03,2024-10-12T15:15:55,Meridian Insurance,XRX-100784,hardware,P4,0.399,9.8,True,False,poor print quality,
ee3b205e-f5c0-4d72-ac74-8df1bef81612,2026-01-29T14:48:56,Northwind Health,XRX-100785,network,P2,0.401,18.54,False,True,device offline,
439f7104-ee7a-4bbc-8997-5815101c823f,2026-01-02T08:15:49,Atlas Education,XRX-100786,software,P2,-0.682,32.75,True,True,device offline,
a2fbb11a-ca66-49c6-8e07-8578b6376da3,2025-07-12T04:51:44,Summit Manufacturing,XRX-100787,maintenance,P2,-0.31,0.2,False,False,scan to email broken,
8ba4d969-ef71-4dbd-9e50-af09701bb12d,2025-02-26T06:34:02,Summit Manufacturing,XRX-100788,software,P3,-0.7,3.03,True,False,scan to email broken,
76cbd13d-ccb2-4be4-84cc-a99a63a8d7ce,2024-10-22T04:53:56,Atlas Education,XRX-100789,configuration,P1,0.788,29.27,True,True,paper jam repeats,
53554abc-ea1c-480b-b2e6-9439bd838fe0,2024-11-14T00:00:20,Pioneer Logistics,XRX-100790,configuration,P4,-0.889,11.26,True,True,scan to email broken,
dd7603f0-3b0b-4d2c-92d1-72ea42f75dc5,2024-03-12T13:16:34,CivicGrid Utilities,XRX-100791,configuration,P3,0.194,22.3,True,False,driver install failed,
ee295c87-17ee-469b-bce0-e004296ac942,2026-05-29T13:18:45,Aster Financial,XRX-100792,configuration,P4,0.631,23.5,True,True,device offline,
577b4da3-6fd9-45c0-ba82-06812c51b172,2025-02-25T00:32:52,Arbor Pharma,XRX-100793,configuration,P3,0.666,34.31,False,False,scan to email broken,
35bf1cd1-4373-41cd-ad6e-02ec2b534304,2024-08-20T19:50:11,CivicGrid Utilities,XRX-100794,software,P2,-0.905,15.12,True,False,paper jam repeats,
c0f400a9-4539-4916-911d-322b30399385,2025-12-21T15:17:50,Summit Manufacturing,XRX-100795,hardware,P2,0.588,15.83,True,False,device offline,
f9a905cb-55e3-4a04-817e-078e619fd046,2025-05-25T01:10:20,Arbor Pharma,XRX-100796,software,P4,0.636,19.21,False,False,scan to email broken,
7a686e0e-3d53-4e43-a6e1-6c139faee19e,2024-04-02T04:26:09,Helio Energy,XRX-100797,configuration,P3,0.672,0.2,True,False,poor print quality,
958bacc5-e949-482b-8f3b-1a99a66dc30f,2025-02-11T01:33:25,CivicGrid Utilities,XRX-100798,maintenance,P1,-0.715,44.17,True,False,device offline,
94a1bd28-d7cb-4d9e-96f8-59f3a25d853e,2025-06-28T20:12:29,Vertex Legal,XRX-100799,network,P2,-0.341,13.54,True,False,scan to email broken,
c7571230-fb69-4315-a25a-1f441b3cf69a,2025-08-02T06:57:09,CivicGrid Utilities,XRX-100800,network,P1,0.303,13.32,True,False,scan to email broken,
6cec8495-a4a0-4511-ad98-a9a5181aac3d,2024-11-14T04:50:22,CivicGrid Utilities,XRX-100801,hardware,P3,-0.886,39.42,False,False,driver install failed,
58914454-44f6-4f21-8ecf-b0df921caa3a,2025-07-28T05:44:31,Northwind Health,XRX-100802,maintenance,P2,0.17,12.58,True,False,scan to email broken,
09b6a90b-96ae-48d4-aa8b-1369c23f421c,2026-02-13T18:51:11,Northwind Health,XRX-100803,hardware,P4,0.166,9.89,True,False,driver install failed,
22737a91-0d94-4ddf-9a5b-bc9b6dec93c3,2024-01-30T08:56:30,Aster Financial,XRX-100804,configuration,P3,-0.741,6.98,False,True,device offline,
2dc80f34-06aa-4fa0-8e2c-765d87a0619d,2024-06-25T22:52:53,Pioneer Logistics,XRX-100805,network,P4,-0.714,14.54,True,True,scan to email broken,
6198d31b-5704-4b72-8303-8de0901512c0,2024-07-18T01:14:58,BluePeak Retail,XRX-100806,software,P2,-0.847,15.67,True,False,scan to email broken,
635a5b8d-0f9d-467c-b70e-67cb0b41d5b0,2024-10-25T15:29:43,Arbor Pharma,XRX-100807,configuration,P3,-0.74,8.5,True,False,scan to email broken,
7f54e966-5035-419a-8264-34f839058d81,2024-07-23T08:01:37,Aster Financial,XRX-100808,hardware,P2,0.425,11.37,False,False,paper jam repeats,
9b2c9337-24cd-4a87-85e3-d6610d8b6d21,2025-05-13T01:25:14,Meridian Insurance,XRX-100809,hardware,P1,-0.506,13.46,True,True,poor print quality,
e1fa20c0-5080-4f63-bdc6-3c2810571937,2024-04-14T01:24:51,BluePeak Retail,XRX-100810,software,P1,0.118,12.95,True,False,driver install failed,
79b6b71b-2529-41ec-8228-eeb0d3fe5ab8,2024-03-16T05:02:12,Vertex Legal,XRX-100811,configuration,P1,-0.268,18.63,True,False,scan to email broken,
4d4b74b3-5b47-4d44-9b52-eb63287e3f3c,2025-08-26T12:07:46,Cobalt Media,XRX-100812,configuration,P1,-0.53,14.9,True,False,scan to email broken,
6d16994c-4ba4-4344-a461-c46081654a6d,2024-09-09T05:04:49,CivicGrid Utilities,XRX-100813,maintenance,P4,-0.818,4.9,True,False,paper jam repeats,
83f22284-f44a-4d52-9aff-eb411c642a0a,2024-10-23T04:50:02,BluePeak Retail,XRX-100814,network,P1,-0.092,31.72,True,False,paper jam repeats,
229dbd6e-5bdf-49a7-86b8-5e764d414de3,2026-01-25T10:20:20,Arbor Pharma,XRX-100815,maintenance,P3,0.71,18.16,True,False,scan to email broken,
b69d0708-ef99-4eb8-91f2-aa3e75b82903,2024-12-12T00:06:28,Cobalt Media,XRX-100816,maintenance,P3,0.0,2.58,True,False,device offline,
7ab6e819-9d00-42d0-a73f-6dc64112c612,2024-12-27T20:15:50,Atlas Education,XRX-100817,maintenance,P2,-0.29,13.35,False,False,paper jam repeats,
1d2a17eb-1ae4-4dc9-b99a-50fdaa543767,2025-10-08T07:58:27,Summit Manufacturing,XRX-100818,hardware,P3,0.408,25.96,True,False,device offline,
6af7ccf2-033f-4a39-a90a-8d05fcd1b93e,2025-11-06T17:23:12,Meridian Insurance,XRX-100819,network,P2,0.792,38.6,True,False,device offline,
8c6c6067-4d14-4ca6-a258-09ef335ef0ee,2025-03-17T18:10:25,CivicGrid Utilities,XRX-100820,configuration,P3,-0.666,32.47,True,False,poor print quality,
412c9f99-a20b-42dc-8b88-e19adba3518f,2025-12-24T07:31:40,Cobalt Media,XRX-100821,configuration,P4,0.187,21.6,True,False,paper jam repeats,
adf2e79a-1591-482a-b589-b1d77d962c0c,2024-02-01T16:02:32,BluePeak Retail,XRX-100822,maintenance,P1,-0.869,22.64,True,False,poor print quality,
09c25917-a5a5-484e-979f-8fde9604f0a0,2026-02-17T06:16:12,Summit Manufacturing,XRX-100823,hardware,P2,-0.801,31.47,True,False,paper jam repeats,
e24db9d7-9853-49fb-862f-d04c3752b336,2025-10-18T05:57:41,Aster Financial,XRX-100824,network,P3,-0.539,26.75,True,False,paper jam repeats,
0dabb3b9-d8f8-4952-b763-863cd54cc919,2024-06-14T00:54:04,Arbor Pharma,XRX-100825,maintenance,P3,0.218,30.15,True,False,poor print quality,
1c2d04ac-583f-4e4a-9548-6a259eeb449e,2025-08-19T20:24:11,BluePeak Retail,XRX-100826,configuration,P3,-0.783,11.89,True,False,paper jam repeats,
46868953-cde8-410b-8139-acf5708f1758,2026-02-16T13:16:43,Arbor Pharma,XRX-100827,hardware,P3,-0.673,13.93,False,False,poor print quality,
011da5ca-83d5-4bc3-98f6-66c27dcd3bda,2025-10-18T18:42:42,CivicGrid Utilities,XRX-100828,configuration,P3,-0.815,8.01,True,False,driver install failed,
81533a35-473e-49f1-b012-c09a7d1f6bc2,2024-09-04T02:31:29,Atlas Education,XRX-100829,configuration,P1,0.327,17.96,False,False,paper jam repeats,
3c88e921-6364-48f2-94b0-ca321fa9d3b3,2025-07-09T11:16:27,Aster Financial,XRX-100830,hardware,P2,0.822,16.72,True,False,poor print quality,
7ea30acd-1466-4b21-95c0-688399ca7a9a,2026-03-21T12:59:00,BluePeak Retail,XRX-100831,hardware,P3,-0.133,23.24,True,False,paper jam repeats,
6302400d-79c8-4297-a5cb-725d2e7c61e7,2024-01-26T23:38:54,Summit Manufacturing,XRX-100832,hardware,P1,0.507,10.27,True,True,driver install failed,
e5fa8dd4-ca83-410e-ab72-423d4f26c0ba,2024-02-24T21:13:04,Helio Energy,XRX-100833,maintenance,P4,0.064,0.2,True,False,driver install failed,
b25ff5bb-2be5-4225-909e-19fb4b37ee4a,2025-05-01T05:10:45,Aster Financial,XRX-100834,configuration,P3,0.064,25.59,False,False,driver install failed,
65af985d-2742-47bc-b4b0-7e597cc64e71,2025-01-03T13:03:31,Pioneer Logistics,XRX-100835,software,P3,0.044,0.2,True,False,scan to email broken,
be3254af-5179-4564-b5c2-c83aa91ba5fd,2026-05-31T17:31:10,Arbor Pharma,XRX-100836,network,P1,-0.052,31.73,True,False,paper jam repeats,
f91c12bb-3bbb-4d67-88cb-a95206efb500,2024-08-27T19:44:53,Northwind Health,XRX-100837,software,P3,0.34,18.37,False,False,paper jam repeats,
b036737b-4e88-4680-b0bd-cff246d8c7b8,2024-04-24T07:51:28,Helio Energy,XRX-100838,software,P1,0.511,32.0,False,False,device offline,
2b506bcb-e687-4d28-9afe-52c631a48423,2025-12-06T05:24:23,Arbor Pharma,XRX-100839,maintenance,P3,0.262,30.05,True,False,paper jam repeats,
34af2fca-a7c2-407f-8651-e3a6bf3698b6,2026-01-21T02:29:50,Northwind Health,XRX-100840,maintenance,P2,0.481,24.72,False,False,driver install failed,
a2b2dac8-87e4-47b1-af8c-68026803bab2,2025-09-16T13:11:32,Arbor Pharma,XRX-100841,network,P1,0.833,2.6,False,False,device offline,
682056a6-ef5c-462f-b2c9-16ace318f897,2026-01-16T16:55:47,CivicGrid Utilities,XRX-100842,network,P1,0.812,36.61,True,False,device offline,
8cb9d0ae-a898-4277-9b39-2d4b73d0da3d,2024-10-09T15:19:11,Pioneer Logistics,XRX-100843,configuration,P3,-0.536,16.48,True,False,poor print quality,
aa74ea7a-be8c-49fe-ae58-19ec2669fda4,2025-01-24T14:23:34,Helio Energy,XRX-100844,network,P4,-0.626,24.92,True,False,paper jam repeats,
e7c9c0eb-60eb-4bcb-a991-bda7cc319141,2026-03-10T21:54:23,Aster Financial,XRX-100845,network,P2,0.679,15.56,True,False,device offline,
a905f5d9-2d75-49e0-86c6-e7e4efb723de,2025-06-14T17:18:52,Meridian Insurance,XRX-100846,configuration,P3,0.085,8.9,True,False,scan to email broken,
773e7bd0-4116-4451-81a6-e1f41c616603,2024-05-06T19:39:51,Cobalt Media,XRX-100847,hardware,P2,0.156,20.15,True,False,scan to email broken,
b9bd8367-0b72-4f24-abd9-ecf19aad7bd5,2025-01-01T13:01:05,Cobalt Media,XRX-100848,network,P3,-0.676,13.6,True,False,poor print quality,
fdf63db8-987f-4c15-a1df-85fe9b6d370e,2025-07-20T23:30:05,CivicGrid Utilities,XRX-100849,maintenance,P4,0.241,35.16,True,True,driver install failed,
190d49cc-0d6d-4259-a5e3-da96091d1fc6,2025-04-27T05:25:20,Arbor Pharma,XRX-100850,configuration,P3,0.149,16.68,True,True,device offline,
f2257ad0-2bfb-41b6-9a71-eb6cce2a3563,2025-09-22T07:23:26,Aster Financial,XRX-100851,hardware,P1,0.755,0.2,True,False,paper jam repeats,
f9979b8d-daa4-4dd0-a16d-11b426ed1e07,2025-05-27T08:09:57,Vertex Legal,XRX-100852,hardware,P2,0.793,18.82,True,False,poor print quality,
