job_id,timestamp,device_id,customer,user_department,pages,color,duplex,job_status,sensitive_doc_detected,duplicate_marker
f96f4e20-f30f-4fde-8476-559bd5255c72,2024-11-02T01:57:28,XRX-100261,Cobalt Media,Procurement,8,False,False,failed,False,
e1a3f8e0-28a2-41f5-adca-0ffd0ab60284,2024-11-13T23:58:34,XRX-100262,Arbor Pharma,Operations,3,False,False,cancelled,False,
aa5dc46a-ca8e-45b1-becf-64d5192e9d53,2024-07-26T20:11:12,XRX-100263,Summit Manufacturing,Support,23,False,True,held,False,
2841258a-29ee-46be-80b1-1bf91d2041ec,2025-06-19T14:16:20,XRX-100264,Aster Financial,Support,9,False,False,cancelled,False,
331631ef-0797-43cd-8863-92b7777ff420,2025-01-20T04:25:20,XRX-100265,BluePeak Retail,Procurement,40,False,True,completed,False,
76c68c0a-54ef-48bd-8bde-359bf06f4bbe,2024-12-02T13:59:28,XRX-100266,Pioneer Logistics,Engineering,1,False,True,cancelled,False,
1a8ad74b-a01d-40d4-926d-5319be612896,2026-05-21T22:04:33,XRX-100267,Aster Financial,Legal,15,True,True,failed,False,
82f89e1c-5517-4f09-b7d4-e3a42b002c52,2024-03-06T09:20:30,XRX-100268,Cobalt Media,Engineering,28,True,True,held,False,
3a59d07b-b4a7-4459-8dd7-eba48d32913a,2024-08-18T10:32:39,XRX-100269,CivicGrid Utilities,Operations,42,True,True,completed,False,
dfc65ca8-abe5-4149-8b8f-29d520cc9f2f,2024-03-09T12:04:57,XRX-100270,Pioneer Logistics,Procurement,27,False,False,failed,True,
d1ee7bc1-8107-40ac-b27a-a0f4803c64b4,2026-03-06T10:49:51,XRX-100271,Northwind Health,Engineering,4,False,True,failed,False,
822e9a49-9ea4-4854-b7e5-3b23c660b6d6,2026-03-09T03:41:59,XRX-100272,Atlas Education,Support,49,True,False,cancelled,False,
e54bab28-f57d-4976-9f03-d470023a8231,2025-07-07T13:03:27,XRX-100273,Cobalt Media,Finance,13,False,True,cancelled,False,
9f301ec8-1bf0-4741-8848-4ce28440f727,2024-08-07T17:48:13,XRX-100274,Aster Financial,HR,37,True,True,held,False,
3902d44e-f9f6-4fab-8a10-d603e699ea65,2024-06-16T11:09:40,XRX-100275,Atlas Education,Support,47,True,False,cancelled,False,
1a376d25-9455-491d-bb0e-f0760d8352e7,2025-09-10T04:25:56,XRX-100276,Vertex Legal,Support,8,True,False,cancelled,False,
9e81ec12-dd1d-46e3-8c63-1537f5ec1793,2025-10-11T10:42:21,XRX-100277,BluePeak Retail,Finance,33,False,True,cancelled,False,
617f6b0c-065c-44d8-8124-da94cc9b113a,2025-12-04T12:05:32,XRX-100278,Cobalt Media,Legal,26,True,True,held,False,
80931c30-e872-4445-94cf-8037483cc54d,2024-02-03T07:51:40,XRX-100279,Vertex Legal,HR,4,False,True,completed,True,
c46478ce-d72b-482b-93fc-d3d8b8611844,2025-02-14T01:24:18,XRX-100280,Arbor Pharma,Engineering,21,False,True,cancelled,True,
0b590aff-52f8-478d-9f76-23c65e5af156,2024-10-30T16:05:30,XRX-100281,Northwind Health,Finance,6,False,True,held,False,
5bee9cc8-a3ef-4e4c-85be-1bd3a6837dc9,2025-09-27T21:57:47,XRX-100282,Aster Financial,Support,78,True,True,held,True,
ad44e0a4-462b-4ac8-a5ee-d0cb71cad163,2026-03-07T08:48:25,XRX-100283,Aster Financial,Support,30,True,True,completed,False,
875623dc-1c53-4939-b469-feab9f536c5e,2026-04-06T02:56:59,XRX-100284,Summit Manufacturing,HR,22,False,True,completed,False,
a85c6322-d8cc-4833-afb1-d53c56929187,2025-01-17T11:06:36,XRX-100285,Pioneer Logistics,HR,12,False,True,cancelled,True,
3f0056c9-f74a-44ab-b1e8-02b7c506f1fa,2024-09-13T09:11:57,XRX-100286,Meridian Insurance,Operations,15,False,False,completed,False,
9e34cf3f-985b-4a98-a465-2f4bc3d3da69,2025-04-16T08:47:57,XRX-100287,Arbor Pharma,HR,7,False,False,held,True,
81cd6b01-63ad-4d5a-9e81-8d4bf886f3a1,2025-08-14T13:35:21,XRX-100288,Northwind Health,Finance,8,True,True,failed,False,
b631cc54-bd41-4c66-8bff-895f620a9893,2024-05-29T22:08:24,XRX-100289,Meridian Insurance,Engineering,56,False,True,completed,False,
fcc43b77-3495-4122-8d9a-adf8df36c528,2025-09-06T20:20:29,XRX-100290,BluePeak Retail,Procurement,14,False,False,failed,False,
37787948-6c9f-4618-8d76-c4333a8449ef,2024-11-09T00:42:27,XRX-100291,CivicGrid Utilities,Procurement,6,True,True,cancelled,False,
fa72dc82-c9a3-43e7-85b2-11f1218fefe3,2025-08-02T10:19:48,XRX-100292,Arbor Pharma,HR,2,True,True,failed,False,
32b71c19-d189-431b-a61f-5aa8375eb4bb,2025-02-07T15:54:04,XRX-100293,Atlas Education,Legal,4,False,True,completed,False,
3711594c-ad0b-4c58-b8b8-a80699570828,2025-11-02T07:35:35,XRX-100294,BluePeak Retail,HR,8,False,True,failed,False,
09649a30-ffac-4f6a-92b1-a2541b8af09f,2025-01-17T02:23:32,XRX-100295,Atlas Education,Legal,53,False,True,cancelled,False,
b42c0044-5851-410a-9e36-cc426909e01d,2024-01-18T03:53:00,XRX-100296,Helio Energy,Legal,19,True,True,failed,False,
b113dbf6-d938-467f-a77e-c921e77a4eb8,2026-01-07T13:56:57,XRX-100297,Pioneer Logistics,Support,7,False,False,held,False,
97a7ab2f-4f74-4d71-af84-a78c78ff19c3,2025-08-07T01:54:07,XRX-100298,Helio Energy,Engineering,11,False,True,cancelled,False,
08145354-371f-4ea0-930d-059c5b140092,2024-01-04T07:22:39,XRX-100299,CivicGrid Utilities,Support,22,True,False,held,False,
abd8a7d9-2c8e-4756-9e4b-3174d118462e,2025-09-21T17:45:14,XRX-100300,Helio Energy,Engineering,17,False,True,cancelled,False,
eed2b994-5cd7-498b-b30b-3ef8accf532a,2025-07-02T05:32:34,XRX-100301,Vertex Legal,Engineering,16,False,False,cancelled,False,
b26c6703-bd96-4db5-89c1-85638253675f,2025-04-14T18:04:43,XRX-100302,Northwind Health,Engineering,10,False,True,failed,False,
bd409e05-5e19-4922-967e-a15e2709b717,2024-08-13T23:33:20,XRX-100303,Summit Manufacturing,Legal,7,False,False,failed,False,
8462c44b-3724-4a36-a500-16cf9836fc65,2024-04-02T05:03:08,XRX-100304,Atlas Education,HR,5,True,False,cancelled,False,
982fbd26-7aa8-433e-acbe-49969a2ff4c8,2026-05-23T14:17:11,XRX-100305,Northwind Health,Legal,1,False,True,held,True,
e6f56c8c-824a-4852-b2b8-985a6abb28ef,2024-02-18T09:28:23,XRX-100306,Aster Financial,Operations,137,False,True,held,False,
3b2b41a6-bf3d-4197-9cc0-cb75baf5412f,2025-10-15T06:42:58,XRX-100307,Aster Financial,Operations,16,False,True,held,True,
4fe65d89-ce3c-4baa-a4d6-ec9201ed26e9,2025-07-07T05:07:07,XRX-100308,Helio Energy,Operations,17,False,False,failed,False,
f9acbd5f-0680-4558-b5ed-a08471f3d817,2025-05-08T10:18:45,XRX-100309,Summit Manufacturing,Procurement,144,False,True,completed,True,
c3abccf3-da15-4a48-9b52-b75b6346bf21,2025-09-12T07:18:08,XRX-100310,Northwind Health,HR,11,False,True,cancelled,False,
b8103da7-0073-421f-9842-8352aa751018,2024-07-26T06:44:29,XRX-100311,Arbor Pharma,Engineering,65,False,True,failed,False,
e2b9a5d4-fed9-4bb4-8543-f1dd437dc9d8,2025-06-28T10:36:55,XRX-100312,Northwind Health,HR,39,False,False,failed,True,
b5fbdc01-625e-4a33-9453-d36d4adf3ab1,2024-04-21T03:57:07,XRX-100313,Arbor Pharma,Finance,1,False,True,completed,False,
daaa4288-655d-444d-b857-72402fefe4ac,2026-03-17T15:56:50,XRX-100314,Meridian Insurance,Finance,10,False,True,held,False,
e3acd614-9528-4ca2-854d-4cff03bd01cc,2024-05-26T15:13:51,XRX-100315,Meridian Insurance,Finance,26,True,True,cancelled,True,
d34d1598-672a-4a14-a82a-dc484885232e,2024-08-12T10:57:19,XRX-100316,Northwind Health,HR,74,True,True,cancelled,True,
ad8e1e6b-c4e3-4df8-95a7-76af00e16ba1,2026-04-11T17:45:22,XRX-100317,CivicGrid Utilities,Procurement,12,False,False,cancelled,False,
f4e7fe09-0012-46d8-a04b-3bfe0ede91ac,2026-02-18T00:41:24,XRX-100318,Atlas Education,Engineering,71,False,False,failed,False,
61bb969c-b174-4246-888f-744978215b6f,2025-08-29T10:32:02,XRX-100319,Vertex Legal,Legal,29,False,True,failed,False,
b5a3d38d-e092-412d-a955-f50381838b0f,2026-04-11T21:01:06,XRX-100320,Aster Financial,Finance,52,True,True,held,False,
cc58c46f-cd85-4327-bccd-fd50ae489479,2024-02-12T17:31:42,XRX-100321,Atlas Education,Operations,26,True,False,failed,True,
bb16b2fd-22e1-4e03-a3a2-53c1f195f41f,2025-12-04T12:53:09,XRX-100322,CivicGrid Utilities,HR,20,True,True,cancelled,False,
ea7bbf79-a7d1-4b11-8d47-6aa83c84886d,2025-11-02T04:01:16,XRX-100323,Vertex Legal,Support,107,True,True,failed,True,
2c514bea-513a-4e10-8b53-7e12692c0088,2025-06-15T12:35:26,XRX-100324,Vertex Legal,Operations,28,False,True,held,False,
6b350146-7d46-40c2-8dae-adfcf45d93eb,2024-04-11T18:46:10,XRX-100325,Atlas Education,Legal,99,False,True,cancelled,False,
9d01470a-7d2b-4761-81f3-6ff342d1e58f,2024-03-24T20:21:13,XRX-100326,Atlas Education,HR,24,True,True,held,False,
2495da66-901f-438f-b5ae-4b63c7d31e1f,2025-08-15T07:09:38,XRX-100327,Northwind Health,HR,41,True,True,completed,False,
f5f11436-a997-4fac-8a42-c2d42caedcb4,2025-02-13T11:27:12,XRX-100328,Meridian Insurance,Procurement,1,False,True,held,False,
f6987ee4-58a3-4e58-bbf3-fe725967c0ed,2024-04-12T19:10:46,XRX-100329,Arbor Pharma,Procurement,14,False,True,completed,False,
714121bf-0dbe-4a8c-b78e-c8154a46929a,2024-12-09T14:51:51,XRX-100330,Meridian Insurance,Operations,15,False,True,completed,False,
7c1334e4-b3d6-4d80-928f-3eb8edfaa606,2025-02-12T10:41:11,XRX-100331,Helio Energy,Engineering,18,False,True,failed,False,
a391312e-cdeb-4a01-9c14-35dde88e1448,2025-11-07T07:48:01,XRX-100332,Helio Energy,Procurement,1,False,False,cancelled,False,
be6e3872-c31e-4492-85b5-aaa4cc641657,2026-04-17T05:54:04,XRX-100333,Atlas Education,HR,42,False,False,cancelled,False,
ba7ae57c-db06-46c3-b66f-1ba9dea7cc90,2025-12-03T11:43:34,XRX-100334,Northwind Health,Engineering,74,False,True,cancelled,False,
c881f907-09fb-475e-9aa4-bba791da6033,2024-09-01T08:44:17,XRX-100335,Northwind Health,HR,5,False,False,failed,False,
13db1abc-84ab-4702-be20-ac249157d760,2026-04-14T15:59:45,XRX-100336,Aster Financial,Engineering,14,False,False,cancelled,False,
2ef190bc-b918-4311-807f-6468e3d9f53f,2025-03-10T21:20:34,XRX-100337,Summit Manufacturing,HR,64,True,True,cancelled,True,
38b38d85-a547-48b8-a07d-dffbc0790a5e,2025-09-28T22:31:58,XRX-100338,Vertex Legal,Procurement,47,False,True,cancelled,False,
cbe7475e-edda-45a1-9b88-0cb1e2e176b3,2024-05-21T18:14:12,XRX-100339,Cobalt Media,Engineering,4,False,False,completed,False,
9c41ea8e-de43-492b-a734-5f9d04a059f2,2025-10-29T07:27:42,XRX-100340,Arbor Pharma,Finance,18,False,False,failed,False,
9682835d-95b0-4f81-9300-5827cdfa8047,2025-05-04T11:05:31,XRX-100341,Cobalt Media,HR,58,False,True,cancelled,True,
54f95622-e551-4779-9bfd-f51577d14317,2025-05-05T12:31:02,XRX-100342,Atlas Education,Engineering,6,False,True,held,False,
e645488d-d54e-4a9c-96f7-e609d33a70e6,2025-01-13T21:00:47,XRX-100343,Summit Manufacturing,Legal,113,False,True,held,False,
53c07260-7b62-46fa-9f91-2a4b8c115669,2026-03-08T06:53:42,XRX-100344,BluePeak Retail,Finance,39,False,False,failed,False,
050dfbf7-226f-464a-bbfd-71a49cc1eb61,2025-01-08T05:59:54,XRX-100345,Vertex Legal,Finance,10,False,True,held,False,
d5d2d576-e6ed-4039-8489-977d8ed1e956,2024-06-19T16:30:33,XRX-100346,Atlas Education,Operations,42,False,True,completed,False,
2dc5ad40-e3c9-4f7c-81f4-318ff25e3ced,2024-04-06T06:58:37,XRX-100347,Meridian Insurance,Operations,53,False,False,cancelled,False,
5970c06a-cc88-45ff-b5ad-1b3056cd1088,2025-07-20T08:02:06,XRX-100348,Meridian Insurance,Support,1,False,True,held,False,
a58dff3f-6975-4c9a-baea-f1920a9b5fdb,2024-04-04T23:09:44,XRX-100349,Atlas Education,Engineering,1,True,True,held,False,
01814246-66c0-4db9-887c-11dfacc0f479,2025-04-06T04:35:03,XRX-100350,CivicGrid Utilities,Support,24,True,True,completed,False,
ee51225b-5be2-4fe5-9f2b-02d63630600e,2026-04-02T00:49:04,XRX-100351,Cobalt Media,Engineering,2,False,True,failed,False,
bad4f27a-a50f-482f-94ef-477edd11c5ab,2026-01-22T12:57:45,XRX-100352,Meridian Insurance,Support,27,False,False,cancelled,False,
5809a884-e5f9-4f35-a400-b6380eeb3eee,2024-03-04T04:51:02,XRX-100353,BluePeak Retail,HR,9,False,False,completed,False,
baf7088f-5c22-4eac-b635-89aab9e7a90e,2024-08-31T08:23:33,XRX-100354,CivicGrid Utilities,HR,8,False,False,failed,False,
847a70ef-50ac-4e43-af99-382436f33811,2024-08-09T06:20:27,XRX-100355,Helio Energy,Engineering,17,True,True,completed,True,
58a8bc6d-a4f6-4225-8936-aab5478cf286,2026-04-10T20:25:12,XRX-100356,Cobalt Media,Procurement,46,False,False,held,False,
bdbb4516-0f05-4c94-bcf8-3573e90cb1cd,2024-11-16T18:05:57,XRX-100357,Aster Financial,Engineering,80,False,False,cancelled,False,
ee1b5c0c-8ac0-43d4-aeec-954ecdbb07ef,2026-04-13T09:01:34,XRX-100358,Vertex Legal,Finance,28,False,False,completed,False,
a7319a2f-da3d-4fd4-871c-554f02d50376,2024-01-28T14:48:03,XRX-100359,BluePeak Retail,Support,1,False,False,cancelled,False,
99d2f697-660c-47bc-9a95-43188f87f40c,2024-10-21T10:55:18,XRX-100360,Arbor Pharma,Operations,16,True,True,cancelled,False,
3a8b18d7-e52b-4c18-9c1e-738c5f2bab10,2025-05-22T22:56:08,XRX-100361,Aster Financial,Legal,15,True,True,failed,False,
5672af2c-12f4-46c8-9951-5f8746baff2c,2025-03-28T13:53:37,XRX-100362,BluePeak Retail,Engineering,4,False,True,cancelled,False,
ebfa4087-dac0-4c5d-9380-16931db7633b,2024-11-13T09:55:09,XRX-100363,Helio Energy,Finance,37,False,False,cancelled,False,
06f33c5e-4393-46f9-920e-aa5905bd25b9,2025-10-27T03:37:54,XRX-100364,BluePeak Retail,HR,1,False,True,cancelled,False,
4df1778d-cba6-4901-bc96-d7808836daa3,2026-04-28T05:45:28,XRX-100365,Helio Energy,Legal,2,False,True,completed,False,
cd919619-5779-4859-a124-b4fb017aa098,2025-07-06T21:25:34,XRX-100366,Northwind Health,HR,15,True,True,completed,False,
ce1d7bf5-db2a-4aa8-8e0b-f159a34f0036,2026-05-25T11:10:13,XRX-100367,Summit Manufacturing,HR,10,True,True,held,False,
4d8507f4-2d56-4e80-be5f-2bb4eb117733,2025-06-26T06:24:17,XRX-100368,Pioneer Logistics,Operations,63,False,True,cancelled,False,
a75d7db4-c358-4f8e-a158-aec7e16372f3,2026-03-09T06:57:26,XRX-100369,Cobalt Media,Finance,1,False,True,failed,False,
2c5edd05-d3c9-4dac-803b-33bf810d5699,2025-06-05T01:23:40,XRX-100370,Helio Energy,Support,1,True,True,failed,False,
0fd90e5f-dccd-41c9-975c-7a15f587c774,2024-06-13T08:16:56,XRX-100371,Arbor Pharma,HR,38,False,True,cancelled,True,
7354f7fe-1535-44a0-92fe-5b4baec1fe56,2024-01-02T07:43:55,XRX-100372,BluePeak Retail,HR,78,True,True,completed,False,
5e760c9a-2992-41b4-b05e-dcc16f879d41,2026-04-14T18:27:47,XRX-100373,Helio Energy,Legal,12,False,True,failed,False,
6ba8340e-ee30-46b6-8b98-71478bcd0bfb,2024-01-29T03:33:01,XRX-100374,Aster Financial,Procurement,27,False,False,completed,False,
f3546468-0a74-4327-92ba-9030f25e25c3,2026-02-20T13:16:09,XRX-100375,Meridian Insurance,Operations,35,False,False,completed,False,
b097caaa-d4e9-474b-a181-49c0dd0f06d2,2026-03-02T12:48:43,XRX-100376,Aster Financial,HR,89,True,True,cancelled,True,
f4346faa-67f4-4c15-9aea-89c051a2d742,2025-02-01T05:04:26,XRX-100377,BluePeak Retail,Finance,24,False,True,cancelled,False,
a52ca357-0941-42f7-a371-44247f24c3be,2025-10-03T13:18:07,XRX-100378,BluePeak Retail,Legal,70,True,False,held,False,
8f937bf3-b2b4-44c0-94c4-d715dcce883a,2024-08-03T19:34:42,XRX-100379,Meridian Insurance,Finance,3,False,True,cancelled,False,
8cf34b97-88ba-427c-8d2d-ec221aba7013,2025-06-08T04:55:25,XRX-100380,BluePeak Retail,Procurement,1,False,False,completed,False,
0e5a82c8-da54-4e22-a484-9ef969af51a3,2024-10-20T10:16:46,XRX-100381,Pioneer Logistics,Procurement,3,True,True,completed,False,
5b3b9b7b-67b5-44fe-a230-64c7f4138b6d,2024-09-11T06:39:01,XRX-100382,Helio Energy,HR,14,True,False,failed,False,
bb04a164-9a75-4b1d-8895-4cac3a730dcc,2026-04-30T01:10:10,XRX-100383,Northwind Health,HR,16,False,True,cancelled,False,
a04e3eb7-ace0-4724-a125-3b9e2fac6af3,2025-08-14T13:04:21,XRX-100384,Aster Financial,Operations,10,False,False,failed,False,
cc00431a-82ee-43c9-a749-f99c29273b4f,2024-05-20T09:23:45,XRX-100385,Pioneer Logistics,Finance,35,False,True,failed,False,
d4349bff-25df-4968-ab0a-c18241100977,2025-02-07T18:49:09,XRX-100386,Meridian Insurance,Finance,74,False,True,completed,False,
5c3fe9fb-792e-48f6-a8b9-2f0c89a0f035,2024-04-23T18:01:10,XRX-100387,Northwind Health,Legal,41,False,True,cancelled,False,
19ed4f34-2de3-4af6-b3b1-d72d17bc3f15,2024-05-23T09:43:36,XRX-100388,Helio Energy,Support,1,False,False,failed,False,
18b190a8-0801-430c-a1e9-17394554fbbf,2024-01-07T18:53:39,XRX-100389,Vertex Legal,HR,15,False,True,failed,False,
0f4cd010-fc4d-4c07-b124-1b42a594acba,2024-05-21T22:52:28,XRX-100390,BluePeak Retail,Engineering,6,False,False,cancelled,False,
fa37036b-26d6-4eec-8506-661ee6c3de83,2026-03-31T18:20:05,XRX-100391,Summit Manufacturing,HR,28,False,False,cancelled,False,
e8ca9ec2-ef34-42f5-b468-c54d3af56435,2026-04-03T14:33:53,XRX-100392,Pioneer Logistics,Procurement,80,True,True,failed,False,
424731aa-8dcf-4504-84af-9c0504024b6d,2025-06-30T04:30:17,XRX-100393,Vertex Legal,Finance,44,False,True,cancelled,False,
7a63e0e3-8c67-4f7c-8bde-9d917b2058fc,2025-10-01T15:40:22,XRX-100394,Northwind Health,Legal,50,False,True,failed,False,
aacdb091-07bc-4f80-9efa-0289eae866bd,2024-04-09T04:24:03,XRX-100395,Northwind Health,Operations,5,False,False,failed,False,
7e216280-99a9-4a8e-9541-d12d5e6e0f05,2025-11-05T12:30:46,XRX-100396,Northwind Health,Finance,21,False,True,completed,False,
2eefcb12-cd1b-46d4-9c67-39d45d536ff1,2025-03-26T12:21:24,XRX-100397,Helio Energy,Operations,7,True,False,cancelled,False,
db28a446-a5c2-4584-b3d8-16f8f42f5f2f,2025-12-30T13:27:41,XRX-100398,Vertex Legal,Support,32,False,False,failed,False,
d9d5871e-0394-478c-afb1-75257b2314c4,2024-01-16T16:48:39,XRX-100399,Northwind Health,Legal,7,False,False,completed,False,
b2cb8457-6a28-45c6-8c8d-91b297fe6636,2025-07-17T15:25:27,XRX-100400,BluePeak Retail,Procurement,33,True,True,held,False,
0fd74728-8904-4dae-9bfd-f10af648e2ff,2025-01-31T12:31:37,XRX-100401,Helio Energy,Legal,25,False,True,completed,True,
aa3933cb-1447-4388-8bee-6149104948a1,2024-11-17T04:48:11,XRX-100402,Cobalt Media,Procurement,7,True,False,held,False,
8d7ec9f9-7ec3-4945-bd8a-fff7cfcec86b,2025-05-14T08:27:28,XRX-100403,Aster Financial,Procurement,15,False,True,completed,False,
0b7689a9-71ba-4da2-b51a-b8cd633c3f09,2024-08-05T18:58:51,XRX-100404,Arbor Pharma,Operations,39,True,True,completed,False,
90e09c40-30cc-47b4-9868-21d6daef84d5,2024-02-08T08:51:43,XRX-100405,BluePeak Retail,Support,121,False,False,held,False,
b40caf63-3939-439d-90f6-0f48338293ea,2025-02-08T09:50:32,XRX-100406,Vertex Legal,Engineering,44,True,False,held,False,
ac6d1083-510e-43a6-b767-4f2b0daab7ad,2024-12-31T02:03:10,XRX-100407,CivicGrid Utilities,Engineering,13,False,False,completed,False,
e0151fa4-a5e7-4f60-841e-ed4d65d1dfbd,2025-04-22T10:10:45,XRX-100408,Vertex Legal,Engineering,4,True,True,failed,False,
1d8c2f8c-aa26-4a29-ba88-7655fa0b687f,2024-03-18T15:37:33,XRX-100409,Summit Manufacturing,HR,22,False,True,cancelled,False,
91a865c9-5e38-4a59-b0ec-082e56233689,2026-01-23T14:38:38,XRX-100410,BluePeak Retail,Support,24,True,True,failed,False,
b6ad66f1-3c2f-4670-b71f-bd9178c11b47,2025-11-04T11:38:18,XRX-100411,Cobalt Media,Procurement,6,True,False,held,False,
af3b08cf-da42-495e-96b7-265e269d003c,2024-06-21T21:55:55,XRX-100412,Pioneer Logistics,Finance,7,True,True,held,False,
fd88fefc-d298-4393-b3a5-80406359b7bf,2024-02-17T09:37:47,XRX-100413,Summit Manufacturing,Finance,11,False,True,cancelled,False,
bc47ea6b-ec49-47c7-b59e-58bd29d8c28d,2026-05-16T07:58:32,XRX-100414,Helio Energy,Finance,2,False,False,held,False,
add03db1-ab61-4ce9-bdf2-4f7d6101340f,2025-05-31T11:07:13,XRX-100415,Meridian Insurance,Support,8,False,False,completed,False,
dd0f604f-e88c-4ab0-96d2-5437addbd191,2026-03-17T19:51:01,XRX-100416,Meridian Insurance,Operations,1,False,False,failed,False,
51a58b41-f7b5-4485-956b-2581cdecc79a,2025-12-31T09:41:12,XRX-100417,Vertex Legal,Procurement,74,True,True,held,False,
e5925d17-5509-40e4-a46e-5dfa244d25d6,2024-08-31T00:39:23,XRX-100418,Meridian Insurance,HR,6,True,True,failed,False,
c1954eea-3fd0-4ec5-9818-e1567edd0296,2024-04-12T09:10:19,XRX-100419,Helio Energy,HR,11,False,True,held,True,
e1773dca-bee7-4f2c-a86c-22a61d469260,2026-04-20T08:01:45,XRX-100420,BluePeak Retail,Legal,8,False,False,completed,False,
92c14478-5c42-43b5-9858-565db47965d9,2024-07-08T14:43:09,XRX-100421,Cobalt Media,HR,9,False,False,cancelled,True,
d120e920-4c16-4d59-b6b3-ef1f86df7e51,2024-08-31T08:07:56,XRX-100422,Vertex Legal,HR,7,True,True,completed,False,
0f52cfb8-43c7-40ac-93c4-53775ec066b9,2025-06-28T13:36:14,XRX-100423,Helio Energy,Operations,4,True,True,cancelled,False,
cd938c6f-9e28-4bd8-b070-78eb42914cfa,2025-02-04T21:08:34,XRX-100424,CivicGrid Utilities,Support,20,False,True,held,False,
c8226ca6-7265-4999-8cc1-1e0e14cd0591,2025-10-01T23:06:30,XRX-100425,Northwind Health,Engineering,69,False,True,completed,False,
c9efb2f2-3730-49d2-8894-1e23ce76a938,2026-05-20T03:16:28,XRX-100426,Arbor Pharma,Support,9,True,True,completed,False,
712be1db-307d-4612-bb52-63f63fcaffd2,2024-10-09T20:35:33,XRX-100427,Pioneer Logistics,Legal,9,True,True,held,False,
714bf934-4b2c-4258-9c12-94e49409bf74,2025-07-03T15:19:06,XRX-100428,Northwind Health,Legal,16,True,True,completed,False,
9df045ba-3cb8-406d-b731-f1272f7c7727,2025-04-01T07:29:09,XRX-100429,Arbor Pharma,Legal,37,False,True,failed,True,
ab7035c8-d337-4b76-b66c-9b404f384f4f,2024-08-09T19:27:27,XRX-100430,Cobalt Media,Support,11,False,True,completed,False,
9631902b-a9a5-490c-874c-fe3e8319cead,2025-03-17T15:59:26,XRX-100431,CivicGrid Utilities,Finance,22,True,True,completed,False,
7205858a-5dc3-4cb2-9dd5-d4763f1d72d9,2024-04-12T12:38:43,XRX-100432,BluePeak Retail,HR,4,True,True,failed,False,
9089b190-17fa-4708-9e68-375dac611d53,2025-10-16T20:17:10,XRX-100433,Atlas Education,Procurement,27,False,True,completed,False,
ae17a5f3-e1ef-4c31-87ab-1649ae530aff,2025-09-29T20:41:16,XRX-100434,Atlas Education,Operations,33,True,True,failed,False,
aee78b70-2ff4-442f-b8ff-d7b5456d65fc,2024-08-13T08:59:11,XRX-100435,CivicGrid Utilities,Finance,1,False,True,failed,False,
be166c38-e05c-4360-afce-07fa252526cf,2025-08-20T10:17:43,XRX-100436,Meridian Insurance,Procurement,7,True,False,failed,False,
a733a034-8252-48d3-a028-8f7d7b3b580e,2025-03-10T19:12:40,XRX-100437,Atlas Education,Procurement,11,False,False,failed,False,
7003e0fd-bdac-4c86-a325-c8587c545873,2025-04-19T05:15:10,XRX-100438,Summit Manufacturing,Legal,1,False,True,failed,False,
d95d5bc2-8d65-4c07-ba19-a2d3ff15a110,2026-05-20T02:23:55,XRX-100439,Cobalt Media,Operations,31,False,True,held,False,
dc8932aa-413c-4c3b-95f5-56beb77fad2e,2025-12-31T21:26:09,XRX-100440,Aster Financial,Finance,1,True,True,failed,False,
7940db5c-b26b-429b-ae7c-660c2bd9098b,2026-01-09T21:45:40,XRX-100441,Northwind Health,HR,55,True,True,completed,False,
8b77bdbd-2a0a-4905-8f68-07f713c21f72,2024-07-22T19:47:17,XRX-100442,Cobalt Media,Procurement,56,True,True,cancelled,False,
5117164f-58a5-42d2-800f-aa31ac579de0,2024-02-06T08:31:16,XRX-100443,Pioneer Logistics,Procurement,2,True,True,failed,False,
35832fdd-c65e-484a-b277-75e1bb05794f,2026-02-22T13:33:15,XRX-100444,Meridian Insurance,Finance,12,True,True,failed,True,
bfa1fa50-c47a-4561-aae1-38008e31de92,2024-04-06T19:12:37,XRX-100445,Pioneer Logistics,Finance,22,True,True,failed,False,
528356e1-cd7b-4959-b265-b904693a4ff0,2025-11-26T19:37:57,XRX-100446,Summit Manufacturing,Legal,73,False,True,held,False,
5cc0b78c-7eec-44a3-b746-05bec303e347,2025-01-27T19:22:51,XRX-100447,CivicGrid Utilities,Support,55,False,True,failed,False,
df92009b-d199-424c-83a6-dff83fe4956d,2026-03-27T09:37:21,XRX-100448,Atlas Education,Finance,4,False,False,held,False,
6485e38a-65b6-42b7-8426-b95756197b51,2025-07-10T15:10:59,XRX-100449,Helio Energy,HR,23,False,False,completed,False,
0b4d63f9-5e1d-45ed-a6a8-64d5e4368060,2025-11-03T21:59:48,XRX-100450,Pioneer Logistics,Finance,21,False,False,failed,False,
9e6daf6f-af32-4d4c-9dbc-ac6b4c87acdf,2024-07-11T10:42:26,XRX-100451,Meridian Insurance,Finance,17,False,True,cancelled,False,
3567b840-3910-48f2-b964-e3f69438e8fb,2024-02-25T16:38:52,XRX-100452,Summit Manufacturing,HR,19,True,True,held,False,
5fe4c670-046d-4ed6-8c23-0009cf67d660,2025-10-02T20:50:52,XRX-100453,Aster Financial,Operations,22,True,True,failed,False,
84143a54-e56f-432e-bb84-c17e9f05e2ae,2025-11-13T00:47:37,XRX-100454,CivicGrid Utilities,Engineering,33,False,True,cancelled,False,
