conversation_id,timestamp,customer,channel,intent,turn_count,sentiment,contains_pii,resolved,transcript_excerpt,duplicate_marker
d19c14f3-2dc7-4fb6-bf2e-0264734187e3,2025-05-14T15:03:30,Helio Energy,email,setup,3,-0.475,False,True,cannot authenticate,
8393e86b-ebe0-4388-95d9-59118c92feb8,2025-03-16T23:44:50,Atlas Education,portal,troubleshoot,13,-0.47,False,True,toner depleted,
8c8a9d4b-54a6-45d9-b8d0-fcaa0ac2088f,2026-03-17T05:45:55,Northwind Health,phone,billing,21,0.923,False,True,toner depleted,
0b09d260-4196-48ea-8b10-f8abd7917c58,2026-03-18T23:32:09,Vertex Legal,chat,how_to,17,0.72,False,True,contract question,
09eecf44-9953-457d-aa51-2e12901f63f8,2024-03-22T22:22:51,Arbor Pharma,phone,how_to,12,0.713,True,True,device shows fault code,
c97ee5c3-76ea-4f13-a622-094647707420,2024-05-10T01:42:47,Vertex Legal,phone,setup,2,-0.185,False,True,device shows fault code,
8de3c117-c59e-4744-b85d-2e644e2c8970,2025-03-25T20:45:09,Arbor Pharma,chat,troubleshoot,19,0.416,False,True,device shows fault code,
e798005b-df72-4345-a946-d4e4b9ae433b,2025-06-04T12:46:04,CivicGrid Utilities,phone,troubleshoot,18,0.459,False,True,need invoice copy,
a4b9496b-9ac0-4e78-9a2c-97f3ab9e5ae9,2025-07-22T04:02:27,Aster Financial,portal,how_to,20,-0.382,False,False,toner depleted,
445407d8-d0ab-49b3-8687-f872607397d6,2025-07-06T07:30:57,Cobalt Media,phone,escalation,6,-0.207,False,True,device shows fault code,
7dc5bb9f-8a65-497d-9fb0-c3c8aa10e1b1,2026-03-13T21:37:37,BluePeak Retail,email,billing,3,-0.765,False,True,cannot authenticate,
ca12b0ba-d834-40b3-a65f-b5f297f1cd7c,2024-10-05T21:04:38,Meridian Insurance,portal,escalation,5,-0.112,False,True,toner depleted,
5b3f03cd-5deb-48b0-81bf-53d039686103,2025-06-20T08:14:52,Pioneer Logistics,chat,escalation,18,0.023,False,True,contract question,
2c19f76c-0f34-497c-8659-e03828d5cb65,2024-02-17T02:00:45,Pioneer Logistics,phone,how_to,12,-0.051,False,True,toner depleted,
cb4a015b-38b1-431a-8b20-ffc326114308,2024-09-23T18:24:10,BluePeak Retail,chat,troubleshoot,3,0.79,False,True,toner depleted,
91d4f262-485f-46b6-a2a5-b08b8ca1c981,2026-05-24T07:45:54,CivicGrid Utilities,chat,troubleshoot,20,-0.294,False,True,contract question,
01feea1c-8af7-45a0-8d5f-fff8f960db0e,2024-02-23T08:55:30,Meridian Insurance,email,setup,2,-0.219,True,True,contract question,
f87eaf6b-6b03-48c4-a299-03ab9c642146,2026-04-13T07:43:47,CivicGrid Utilities,email,how_to,21,-0.197,True,True,toner depleted,
38110384-7065-469b-8f66-f92f33bd81d8,2025-04-18T15:12:18,Pioneer Logistics,chat,how_to,21,0.015,False,False,cannot authenticate,
6b00891d-da40-48a5-9f32-acc7819c9a3d,2025-01-07T10:23:59,CivicGrid Utilities,email,how_to,6,-0.463,False,True,contract question,
b138ba8d-5caa-41f6-900c-036b9ceacdfd,2026-04-24T13:38:32,BluePeak Retail,portal,escalation,15,0.287,False,False,need invoice copy,
b746b80a-cd5d-4a85-a90c-4e50555b0b24,2024-05-24T21:52:19,Arbor Pharma,chat,troubleshoot,8,0.908,False,True,contract question,
043ce461-eebb-4237-89e6-bd76591bbb0c,2024-12-27T17:19:04,Northwind Health,email,troubleshoot,16,0.028,False,True,device shows fault code,
e4712eca-648d-4692-8e56-77b30817bc58,2025-05-23T01:40:03,BluePeak Retail,chat,billing,10,-0.698,False,True,toner depleted,
c8ea65c3-dd87-4056-b417-234974ca406e,2026-04-02T16:26:42,CivicGrid Utilities,chat,escalation,10,0.841,False,False,need invoice copy,
9b7f76aa-ec5a-4daa-b2b3-d157eafe1fbf,2025-03-08T14:30:16,Cobalt Media,phone,setup,7,-0.549,False,True,toner depleted,
05e1da2a-cc2f-4b63-b9f5-352bc2af7bce,2026-05-10T14:01:19,Pioneer Logistics,email,how_to,7,0.601,False,True,need invoice copy,
d4680857-2732-45dc-bb74-d7e48a768c83,2025-10-09T22:36:43,CivicGrid Utilities,chat,setup,23,0.299,True,True,device shows fault code,
a6ab2f3d-99d8-4b81-9706-dc344b5136d1,2024-02-14T03:56:20,Meridian Insurance,email,troubleshoot,6,-0.9,False,True,need invoice copy,
f598c8e2-4bb2-48ee-8df4-46733fd92b7e,2025-04-08T16:12:49,Arbor Pharma,portal,setup,9,0.47,False,True,cannot authenticate,
c59f5827-3afe-4085-921a-aadd147f793b,2024-08-03T12:41:37,Arbor Pharma,email,escalation,11,0.007,False,True,need invoice copy,
83b56a1b-a50a-4120-82eb-b318a670c0a9,2024-12-19T22:45:16,Meridian Insurance,portal,escalation,3,-0.186,False,True,need invoice copy,
973bdc0e-500e-4f90-86bf-ba349694109d,2024-06-09T15:10:31,CivicGrid Utilities,portal,setup,10,0.514,False,True,cannot authenticate,
0912c40e-b583-4192-8342-7926411d9c11,2026-01-29T22:54:54,Cobalt Media,chat,escalation,19,-0.067,False,True,toner depleted,
da539ba9-6c6a-473c-8f53-2697c8013183,2024-10-26T20:48:19,Cobalt Media,email,escalation,7,-0.265,True,True,need invoice copy,
e5a7e487-d332-4379-bf87-f240de413bca,2026-04-06T23:33:52,CivicGrid Utilities,portal,billing,24,-0.494,False,False,need invoice copy,
9ea17408-9060-4fa1-a9a2-483d9638cd6b,2026-01-21T04:10:05,Helio Energy,portal,troubleshoot,20,0.632,False,False,contract question,
54257c6b-b7b5-4a30-ab82-2264509071ed,2025-03-16T13:33:10,Atlas Education,email,billing,7,0.826,True,True,device shows fault code,
d99b6ada-88f9-4012-9138-0d5b0d4ba642,2024-01-03T09:15:55,BluePeak Retail,phone,billing,16,-0.333,False,True,cannot authenticate,
3701a127-fd33-4cd3-a614-c974daa2e053,2025-12-17T04:18:24,Aster Financial,phone,billing,16,-0.454,False,False,cannot authenticate,
2fadec33-551e-450d-bc6b-7717cf52da01,2024-03-04T03:11:34,Northwind Health,email,setup,18,-0.507,False,True,device shows fault code,
4b856853-a71a-42f2-91f5-034f6a764806,2026-04-06T17:52:37,Helio Energy,portal,troubleshoot,22,0.868,False,True,cannot authenticate,
8e5b02b0-8c5f-4d88-bc74-f4212894e9f9,2024-01-02T15:16:52,Helio Energy,email,setup,23,0.724,False,True,cannot authenticate,
5ddf403a-af1c-46ed-8ffa-0bb8d8fa2cf6,2024-08-04T05:59:40,Arbor Pharma,phone,setup,4,0.738,False,True,toner depleted,
feae8f21-3b63-439d-acdf-674dcf7c260f,2024-07-23T01:23:59,Meridian Insurance,email,how_to,2,-0.365,False,True,device shows fault code,
71ce48e0-95c4-4515-a881-741541864e61,2026-02-20T10:08:17,Arbor Pharma,chat,how_to,10,0.856,False,True,contract question,
d6051631-dc24-4e69-8c9e-4dc487b87b37,2025-11-13T16:52:25,Northwind Health,portal,escalation,24,0.482,False,True,contract question,
97aaeb4c-998e-4cee-9fb7-38ee80924659,2025-11-18T21:49:23,Northwind Health,phone,escalation,15,-0.029,False,False,device shows fault code,
a483f679-f4b9-4e14-b17c-8989c7120811,2024-01-06T07:11:12,Meridian Insurance,email,how_to,11,-0.426,False,True,cannot authenticate,
6ff11320-4fb9-4f43-9dc7-89461d091268,2025-01-04T04:24:48,BluePeak Retail,chat,escalation,16,0.129,False,False,cannot authenticate,
d460dd15-1d0c-48fe-b505-0e8bc9e4978d,2025-09-28T04:15:15,Pioneer Logistics,phone,how_to,20,-0.675,False,True,device shows fault code,
29050fed-168b-44ac-8c55-8b865637255b,2025-10-06T06:37:43,Northwind Health,email,setup,10,-0.058,False,True,toner depleted,
b9bc0f11-fb99-4f7e-ab15-a9f05e3ca8d8,2024-09-02T16:44:01,Northwind Health,email,setup,18,0.762,False,True,toner depleted,
ddda5450-1fa2-4ddf-ab2c-08065dc19c14,2024-08-06T18:45:52,Vertex Legal,chat,billing,3,0.673,False,False,contract question,
1e02053f-570c-45ac-b3cb-99443b0a9f46,2024-01-01T11:11:26,Helio Energy,chat,setup,16,0.27,False,True,need invoice copy,
712c5dd7-9e29-45d0-b7c6-7744cc297419,2025-09-07T11:48:50,Cobalt Media,chat,billing,21,-0.087,False,True,need invoice copy,
c8128fcd-a758-408c-bc47-bb561874a838,2024-01-08T17:56:16,CivicGrid Utilities,phone,billing,8,-0.883,False,True,contract question,
d0d858aa-e7b7-4716-8e6b-2af2d05e8c57,2026-05-22T17:22:28,Meridian Insurance,portal,troubleshoot,19,-0.027,False,True,contract question,
24a4e3f2-625c-4499-99e7-ffb65b91cbdc,2025-11-30T19:49:40,Atlas Education,portal,billing,22,-0.176,False,True,cannot authenticate,
7373d38d-66fa-4f60-b464-6412c7b43468,2024-07-23T20:43:45,CivicGrid Utilities,portal,escalation,11,0.326,False,True,cannot authenticate,
87594337-459f-4e16-93f1-46957acb0cbe,2024-10-23T20:36:22,BluePeak Retail,chat,escalation,13,0.964,False,True,need invoice copy,
ca2a2f19-e5d0-45fa-b9ed-487804ef91c8,2026-02-21T01:41:29,Pioneer Logistics,portal,setup,14,0.637,False,True,need invoice copy,
cbace8b7-cf08-4638-9f82-d2dae3c7eb81,2025-08-07T11:49:11,Atlas Education,email,billing,13,0.83,False,True,cannot authenticate,
330fb80f-70b8-4f2e-8220-3fa8f60f8db8,2024-08-07T11:01:49,Aster Financial,phone,billing,6,0.499,False,True,cannot authenticate,
aac481ef-5f4a-4483-b30a-e70574597db0,2024-03-27T20:56:56,Atlas Education,chat,escalation,22,-0.941,False,True,contract question,
3643304c-0521-429d-96de-72ab3416b7f1,2024-11-26T14:54:13,Vertex Legal,portal,setup,14,-0.761,False,True,cannot authenticate,
8ad14f46-650d-4150-8b55-8e6788fa8ce2,2024-07-29T17:51:31,Meridian Insurance,chat,how_to,18,-0.019,False,True,contract question,
e9b1a7c0-6970-4910-bdb5-e9daf1adfb5c,2024-02-16T10:59:55,BluePeak Retail,phone,setup,24,-0.163,False,False,contract question,
79fff687-ee4a-42d1-bb4d-52eb17c1382d,2025-01-18T18:26:28,Cobalt Media,chat,how_to,18,-0.169,False,True,toner depleted,
dc5a7df8-f5f3-461c-8742-3082a62f264b,2024-11-10T10:00:36,CivicGrid Utilities,phone,setup,18,0.623,False,False,need invoice copy,
94684c8b-4f29-4386-80fb-c9d76f50c053,2025-12-16T16:04:50,Helio Energy,portal,setup,8,0.184,False,True,cannot authenticate,
0df0cdd6-ca1f-490b-b1ad-eec83c3d8cff,2026-05-11T11:44:51,Aster Financial,email,how_to,18,-0.109,False,False,cannot authenticate,
8cdf6baf-ea03-4eb0-90cc-bab9cd7d5566,2025-01-14T13:48:13,Northwind Health,chat,setup,10,-0.412,False,True,toner depleted,
5757b99e-7747-4ce0-84a6-fd6fd3ebfe5f,2025-11-04T06:10:26,Northwind Health,chat,escalation,10,0.273,False,False,need invoice copy,
8bb43f19-6953-456f-a1f8-519fd19e015c,2025-08-30T08:18:41,Vertex Legal,email,how_to,9,-0.511,False,True,toner depleted,
20f08193-6307-4405-90b1-db959a91e0cb,2025-12-15T03:31:56,Northwind Health,chat,escalation,24,-0.285,False,True,toner depleted,
7592fd54-4baf-431e-b0b5-1d36e18b1c70,2024-02-23T00:11:27,Atlas Education,portal,how_to,14,0.009,False,True,device shows fault code,
b9d7011d-ce13-4bbf-aad6-50ffe7888ebc,2025-10-02T17:27:05,BluePeak Retail,email,setup,14,-0.911,False,True,device shows fault code,
19fa10db-1dbd-4ecb-99de-2f0e6cdafc3c,2024-08-19T00:00:29,Meridian Insurance,phone,how_to,14,0.454,True,True,contract question,
40403fe3-a65e-4731-88b1-524a18d4c071,2025-10-14T23:55:48,Helio Energy,email,setup,22,-0.808,False,True,toner depleted,
b59afec3-6663-4e89-856b-e38f79e91dfb,2024-09-10T07:36:19,CivicGrid Utilities,chat,escalation,8,0.286,False,True,need invoice copy,
1c18bb44-3050-44f6-b0e7-9b7d05cbf948,2025-03-06T20:23:07,Vertex Legal,email,billing,2,-0.888,False,True,device shows fault code,
915255b7-e4ac-409b-9fcc-89ef83eb9a4d,2024-10-08T11:34:07,Atlas Education,portal,how_to,6,-0.215,False,True,contract question,
cabd7aa6-2bfa-497a-8b7c-66b33ef35377,2025-02-20T17:14:08,Northwind Health,phone,how_to,22,0.43,False,False,contract question,
02166fa1-3937-4bdf-90ad-aabfe315053f,2026-04-09T07:16:49,Vertex Legal,chat,how_to,24,-0.444,False,True,toner depleted,
2060ad00-cdb0-4a1a-b35e-16432e8b9e3e,2026-01-10T21:09:43,Summit Manufacturing,portal,escalation,23,0.544,False,True,contract question,
eb16fd4f-2344-426d-ab07-bc27862e8b50,2025-03-29T09:32:39,Atlas Education,phone,setup,6,0.122,False,True,need invoice copy,
15bab3f2-0114-4be9-9f81-5b19fbd94c58,2024-06-15T15:15:59,Arbor Pharma,chat,troubleshoot,19,-0.21,False,True,toner depleted,
73c2f632-ab3b-47a0-97ef-d0befca5b3b1,2025-12-15T16:11:49,Vertex Legal,portal,escalation,16,0.844,False,True,cannot authenticate,
9f0b1af8-7d59-4e86-83ad-2cafae1ce116,2025-10-25T11:24:02,Summit Manufacturing,phone,billing,20,-0.607,False,True,device shows fault code,
76dd94cf-f28c-4b41-9060-88c4182821b7,2024-07-18T11:31:57,Cobalt Media,email,how_to,23,0.286,False,True,cannot authenticate,
fd889d32-584c-4bc9-a40b-d8a7bf40af3f,2025-09-25T02:31:55,BluePeak Retail,portal,troubleshoot,9,-0.393,False,True,cannot authenticate,
089552dc-92b6-4ec5-8dbd-1d4405432b21,2025-12-26T22:22:10,Pioneer Logistics,phone,how_to,20,-0.863,False,True,toner depleted,
b0aeb971-d84d-4087-8eb7-dd710f37d0f8,2026-03-01T06:19:51,BluePeak Retail,email,troubleshoot,4,0.41,False,False,cannot authenticate,
129f38b7-52df-4c9b-97be-f6f32c72ca4a,2025-07-24T06:46:49,Arbor Pharma,chat,troubleshoot,18,0.925,False,True,cannot authenticate,
e21876b2-98d0-4d17-a601-2657271e4df8,2024-04-16T02:45:05,Atlas Education,portal,setup,12,0.201,False,False,device shows fault code,
d2f2103d-16d0-4d07-8b4b-51b39fb1788f,2025-01-08T04:55:49,Meridian Insurance,phone,troubleshoot,22,0.932,False,False,contract question,
93fd0634-9910-45a2-bebe-c84958b92e3e,2025-11-18T04:12:07,Northwind Health,phone,billing,5,-0.137,False,True,contract question,
11aa8fd6-6c10-474a-a968-5573c32587b4,2024-11-16T09:04:29,Cobalt Media,email,troubleshoot,2,-0.554,False,False,cannot authenticate,
a7beb458-9ae5-4a6e-b540-6c76743c363a,2026-03-17T18:51:14,Northwind Health,email,setup,11,-0.993,False,True,need invoice copy,
7081ad55-69d9-4439-b2d9-5300ab98cf98,2026-01-20T09:20:18,Vertex Legal,chat,how_to,22,0.426,False,True,cannot authenticate,
eb6dd023-7456-4a9a-9352-af4e4eb19ff3,2025-08-22T23:47:22,Cobalt Media,phone,escalation,5,0.216,False,True,cannot authenticate,
b92c1d13-f21a-4459-ad87-05b22ec87e8e,2025-11-17T14:05:25,Cobalt Media,chat,billing,10,-0.403,False,True,toner depleted,
4f7b521d-6b13-4716-9282-9b08b73332de,2024-06-29T16:03:05,BluePeak Retail,email,how_to,19,-0.199,False,True,need invoice copy,
b534b2d2-4933-4496-af16-fb5e727d5c56,2024-02-28T06:37:47,BluePeak Retail,portal,billing,21,-0.703,False,True,need invoice copy,
35185886-dee9-443e-85d8-07924ee5be75,2024-08-06T23:51:06,CivicGrid Utilities,phone,billing,24,0.903,True,False,device shows fault code,
96c25f22-fbac-4646-b071-688590613041,2025-02-24T05:55:05,Meridian Insurance,phone,billing,4,-0.055,False,True,device shows fault code,
56abd8a3-fbdc-442e-bb81-0eced6b1af4a,2024-05-19T10:47:59,Atlas Education,portal,escalation,7,-0.387,True,False,contract question,
9f179ed7-3556-49d6-bc38-d294393ac91d,2024-09-28T05:46:36,Aster Financial,portal,how_to,14,0.626,False,False,contract question,
3a869d60-e641-4763-8461-ec92dedca409,2024-11-15T09:12:09,CivicGrid Utilities,chat,escalation,16,-0.504,False,True,contract question,
11e51f6f-a345-4185-b2b4-b364f040c3ad,2025-08-28T21:30:28,Aster Financial,chat,billing,2,0.798,False,True,toner depleted,
1cca7030-3cae-4c91-b288-4d13b425b60f,2024-04-18T08:59:15,Summit Manufacturing,portal,setup,12,0.446,False,True,contract question,
c2e3cd05-b90c-4065-bfbf-3d70eda41d96,2024-08-31T04:35:15,Cobalt Media,portal,how_to,23,-0.976,False,True,contract question,
a7389c5d-da7d-47a7-996d-5b35c4af6192,2025-01-12T06:07:08,Cobalt Media,phone,billing,5,-0.927,False,True,device shows fault code,
116f91ee-b181-4eaa-bb80-b015e0641666,2024-11-20T14:15:59,Atlas Education,chat,troubleshoot,19,0.264,False,True,contract question,
0ac0f711-89dc-4b7e-82e2-f50f289f6a5c,2026-01-10T04:38:23,Arbor Pharma,portal,escalation,10,-0.343,False,True,toner depleted,
1e59dd95-a135-457d-a314-084cc3e48134,2025-04-30T12:18:19,Atlas Education,email,how_to,22,-0.328,False,False,contract question,
9ea5454f-9e5f-4e3d-827f-767c163ad568,2026-04-04T05:43:27,Atlas Education,portal,troubleshoot,5,-0.071,False,True,device shows fault code,
1a0d0248-8a48-4c02-841d-a29ddca83459,2025-03-04T20:13:41,Arbor Pharma,portal,how_to,15,0.614,False,True,cannot authenticate,
0592c0ad-f2dc-4f93-ba8a-143437e197c4,2025-07-19T17:13:21,Helio Energy,phone,escalation,5,0.376,False,True,contract question,
2bc14868-9fa0-4597-aa2f-40b514544788,2025-03-23T03:34:40,Helio Energy,phone,setup,9,0.964,False,True,cannot authenticate,
a62ed635-7357-41fd-8da6-7a022cbb32e0,2024-08-02T06:59:42,BluePeak Retail,email,escalation,15,-0.227,False,True,device shows fault code,
9ed68230-ec22-4ddf-8425-700c9c1a822b,2025-07-15T22:33:36,Cobalt Media,phone,escalation,23,0.851,False,True,contract question,
bfd44d91-f20d-4980-956f-1daf784b6072,2025-03-31T15:15:22,Arbor Pharma,portal,billing,20,0.816,False,True,device shows fault code,
898da9db-ce6d-40ce-82ad-92512415bbef,2026-04-21T17:18:22,Helio Energy,email,escalation,20,-0.943,True,True,device shows fault code,
07d98637-b412-4d1c-945f-eff6c67fdfa6,2025-05-10T10:55:47,Cobalt Media,email,escalation,17,-0.615,False,True,cannot authenticate,
62a77e7c-53d2-4ae3-8e54-ff5cc17cf50f,2024-04-04T07:23:49,Northwind Health,email,escalation,18,-0.37,False,True,device shows fault code,
673fd7e9-e6b3-49ae-b696-ece855c90012,2024-08-12T02:44:18,Atlas Education,phone,escalation,9,-0.717,False,False,cannot authenticate,
2f65cc92-681a-4e0e-93a8-4d633da05fd5,2024-07-08T14:44:02,Vertex Legal,chat,escalation,6,0.922,True,True,contract question,
e1e56f57-446e-447d-a0ce-5c96a2170a6c,2024-03-15T14:58:27,Helio Energy,email,how_to,6,0.14,False,True,device shows fault code,
e728ec49-aca4-476d-b6f6-87b8b102e3bf,2025-04-17T07:09:43,Summit Manufacturing,email,escalation,7,0.652,False,True,device shows fault code,
9b1824a1-12e0-47d9-8c8c-29fd2d85ec58,2024-12-11T03:07:42,Pioneer Logistics,email,escalation,8,-0.998,False,True,cannot authenticate,
22a19619-1726-4035-97c4-157752f209ba,2024-07-13T07:18:15,Northwind Health,phone,billing,24,-0.447,False,False,contract question,
e9035398-0d03-4431-b37c-7bf3844737c3,2024-12-10T19:32:48,Aster Financial,portal,troubleshoot,6,-0.753,False,True,toner depleted,
7c177603-f65b-4659-a679-e6c66b1afdc4,2024-03-16T08:09:57,Helio Energy,email,how_to,6,0.519,False,True,cannot authenticate,
135ecefb-b670-4693-bb41-20fb08133bf9,2024-12-15T15:24:35,Cobalt Media,email,troubleshoot,16,0.231,False,True,need invoice copy,
9b1c7bfe-1603-4ed2-8df4-ce97b0c88f37,2025-07-16T00:34:19,Atlas Education,chat,how_to,3,-0.216,False,False,contract question,
6e8ad3e0-9780-4b4c-be1b-c04d3d022e4a,2024-06-11T14:13:57,Arbor Pharma,phone,how_to,3,0.374,False,True,contract question,
fabe7881-67d5-4118-8efd-9d7e2410ada5,2024-05-22T05:49:51,Pioneer Logistics,portal,troubleshoot,5,0.785,False,True,need invoice copy,
f6646fe8-394d-4c68-b4ef-a776bf58bff4,2024-10-05T15:20:54,CivicGrid Utilities,phone,troubleshoot,2,-0.69,False,True,contract question,
337dbc83-7711-44b7-ae53-92a84fd0e2d6,2024-06-20T14:40:23,Vertex Legal,email,escalation,4,0.023,False,True,need invoice copy,
e3d610f6-5bae-4020-b549-b51af758eeb4,2025-08-18T02:41:29,Northwind Health,phone,billing,22,0.668,False,False,need invoice copy,
b9e943ea-fb99-4f7f-8203-21d894cfc41d,2025-02-19T20:32:18,Meridian Insurance,chat,troubleshoot,6,0.914,False,True,need invoice copy,
c8afe4da-2c90-451d-b38e-a10a4b3ec2b8,2025-05-30T07:36:46,BluePeak Retail,phone,setup,21,-0.921,False,True,device shows fault code,
fb29cd66-50ff-4895-be57-9fcbd0a803a8,2025-03-29T18:04:09,Arbor Pharma,email,escalation,15,0.105,False,True,cannot authenticate,
da8c108f-312d-4ad9-a175-bec1bdcadd4f,2025-05-15T01:03:04,Vertex Legal,email,setup,4,0.554,False,True,toner depleted,
8d028d06-75ef-4413-9120-8846b6c7c72e,2026-01-04T09:37:34,Meridian Insurance,email,troubleshoot,11,-0.533,False,True,need invoice copy,
69e30205-8c74-41b5-b216-eaeb806890f3,2025-07-20T01:06:55,Summit Manufacturing,chat,billing,7,0.885,False,False,contract question,
20fd1f86-575f-4d68-826b-2e38b63aa642,2025-02-24T06:39:08,Northwind Health,portal,setup,9,0.865,False,True,toner depleted,
d6781302-1293-4991-9474-5747d82f22a2,2025-08-12T23:29:30,Vertex Legal,phone,setup,11,0.605,False,True,device shows fault code,
de0f1da8-64ed-41f5-b488-c12fa8214595,2026-02-07T23:59:42,Helio Energy,chat,setup,16,-0.011,False,True,contract question,
acad15f2-40fe-4e76-8909-7c24b029a03c,2024-12-30T00:33:03,Helio Energy,email,billing,21,0.463,False,False,device shows fault code,
7d8ee8ec-b0e3-4acc-a91f-d153e8b14f91,2026-03-21T02:40:23,BluePeak Retail,phone,billing,9,0.816,False,False,toner depleted,
4f83708d-7dd9-4457-aca7-68acf75dfb8a,2025-03-22T17:11:32,Helio Energy,phone,how_to,3,-0.187,False,True,need invoice copy,
f9b6a600-9652-4ca7-87a8-fb45a5d3b1b9,2026-01-09T02:44:17,Meridian Insurance,email,billing,14,-0.002,False,False,device shows fault code,
9a4409c2-3638-4e4a-8fae-4e7af70884e8,2024-02-22T08:21:03,Cobalt Media,phone,troubleshoot,18,0.041,True,True,need invoice copy,
152fd0b9-0cee-4926-88c3-faf269cc1983,2024-06-01T04:18:33,CivicGrid Utilities,chat,setup,5,0.687,False,True,need invoice copy,
4df5e912-766c-4a54-a7fd-39a3531d35d5,2024-06-07T02:32:47,Northwind Health,portal,escalation,18,-0.213,False,True,device shows fault code,
cb38f8eb-cc74-4796-9424-0cc2f9bde21b,2025-03-18T16:58:27,Meridian Insurance,chat,billing,24,0.669,False,True,toner depleted,
e8d04af2-cb24-40b1-9380-e038f21438f6,2026-04-07T04:10:50,BluePeak Retail,chat,troubleshoot,5,-0.545,False,True,cannot authenticate,
439ae40b-6437-437a-8a2f-efd5c84c28f5,2024-06-13T07:41:59,BluePeak Retail,chat,how_to,11,0.155,True,False,need invoice copy,
30bdafe7-6ecf-4164-ba7f-7ea6cb999011,2024-12-29T06:24:58,CivicGrid Utilities,chat,billing,12,-0.228,False,True,need invoice copy,
ccd75993-c6cd-45a2-b12e-d74ace4c77a2,2025-03-03T15:23:55,Summit Manufacturing,portal,setup,8,-0.692,False,True,cannot authenticate,
09e97011-74ba-4d04-add4-e0a11edb4008,2026-03-04T06:29:42,Aster Financial,chat,troubleshoot,2,0.916,False,True,device shows fault code,
bf53981e-6fac-40ab-843c-85f1eb01cd24,2024-02-20T17:32:31,Meridian Insurance,phone,billing,8,-0.952,False,True,toner depleted,
33efe484-8e22-4496-83d6-30c947e6cbea,2024-09-09T01:48:24,Vertex Legal,chat,escalation,13,0.269,False,False,cannot authenticate,
c1df7a69-a3b9-42b2-ad60-99a244d0ec47,2024-06-22T10:42:45,Northwind Health,email,billing,14,0.432,False,True,device shows fault code,
2b852cad-2abf-4fc8-a400-88b63bcc822c,2024-03-19T06:18:04,Northwind Health,portal,setup,14,-0.123,False,True,toner depleted,
975a4e9f-72dd-4ea5-8ff1-a37ebed217c9,2025-01-20T19:40:05,Vertex Legal,portal,how_to,7,-0.163,False,True,contract question,
4a06bf41-df5a-418b-9f1b-b90e29eaa876,2024-06-07T11:47:46,Vertex Legal,chat,how_to,5,-0.852,False,False,toner depleted,
dc25a195-225a-4956-b9fd-30fcbc12520c,2024-08-28T05:34:32,BluePeak Retail,phone,how_to,10,0.009,False,True,toner depleted,
2a7dd2e1-69dc-4d5c-9b22-7f0ea8c5a8ff,2026-02-10T17:15:00,Helio Energy,email,setup,4,-0.689,False,True,toner depleted,
2bd43892-2179-42eb-961b-6cb73531ddf5,2025-07-22T23:42:34,Pioneer Logistics,chat,how_to,21,0.454,False,True,need invoice copy,
537ae498-b51b-44d8-8083-a85ff3e16fcc,2024-07-23T11:59:18,Arbor Pharma,chat,troubleshoot,4,0.609,False,True,toner depleted,
3839cda0-583a-4b9a-bec9-9fc53958fbaf,2024-06-28T00:02:09,Meridian Insurance,chat,escalation,21,-0.171,False,False,device shows fault code,
17fe28c3-7b41-485d-9749-b10fd1d00d2c,2025-06-30T22:39:14,BluePeak Retail,phone,escalation,16,0.975,False,True,device shows fault code,
302021f7-0433-464c-84d5-846923d06d50,2024-04-27T11:50:04,Northwind Health,portal,billing,24,0.055,False,True,toner depleted,
e7f7771a-7e60-4726-9fdc-42d494790e7c,2025-11-03T23:56:02,Summit Manufacturing,chat,billing,17,-0.778,False,False,contract question,
6792d58c-87c2-4f29-8977-d0a947385d3d,2025-11-15T22:32:11,Aster Financial,phone,escalation,15,-0.239,False,False,toner depleted,
13fc1a00-50b4-49af-9786-5bac389191d8,2025-10-02T02:51:36,Aster Financial,portal,how_to,14,-0.146,False,True,toner depleted,
c80edc15-e5b5-46bd-b556-a4f9e46a4267,2025-05-26T07:57:24,Northwind Health,email,billing,2,-0.852,False,False,need invoice copy,
cc9f64aa-1dee-455b-b626-302a05db0c17,2025-11-10T04:21:28,Arbor Pharma,email,billing,2,-0.119,False,True,contract question,
f6630df6-f9e2-4d35-a173-9f696ac173ae,2026-01-25T18:22:11,Pioneer Logistics,email,escalation,7,-0.274,False,True,need invoice copy,
68db2c1d-e511-4ba1-9b6a-e12e28a0aa5e,2025-12-11T18:42:44,Vertex Legal,email,setup,10,-0.061,False,True,device shows fault code,
a71f7eba-51df-47f9-a4d0-97ba86180ec6,2024-03-22T02:58:18,Aster Financial,email,setup,4,0.843,False,True,device shows fault code,
8722d7c0-b34c-4bab-a1b1-bd02b556320b,2024-01-09T10:24:49,Meridian Insurance,email,setup,5,-0.219,False,True,toner depleted,
a6bf93cc-b1fa-47e8-b0f4-596bf71b8bdf,2024-03-21T14:25:01,CivicGrid Utilities,chat,billing,19,-0.464,False,False,need invoice copy,
a5be41e8-a209-4212-af7a-5eeeb2a41966,2025-09-24T09:22:28,BluePeak Retail,portal,how_to,16,0.734,False,True,toner depleted,
3ceb51bd-91f7-4841-b1ce-5adc59b439c6,2026-02-07T08:43:35,Northwind Health,chat,escalation,5,0.203,False,True,contract question,
04041faa-e003-49cb-9e16-f3b32ca58a44,2026-04-19T05:45:14,Aster Financial,portal,escalation,21,-0.01,True,True,toner depleted,
