customer_id,customer,industry,region,fleet_size,annual_contract_value,ticket_count_90d,usage_trend,support_sentiment,contract_age_months,churn_probability,duplicate_marker
7f4681cc-5e8e-4c4a-abbb-123bc4577691,BluePeak Retail,manufacturing,EU-Central,96,3970430.44,120,0.08,0.344,69,0.495,
37b55e8b-3d90-4e1f-8aff-5b94576d06cb,BluePeak Retail,legal,LATAM,1623,4162089.48,8,0.383,-0.7,3,0.051,
10bca31b-5ca4-4941-941b-97cff44453c7,Arbor Pharma,legal,EU-Central,1513,2850935.35,19,-0.279,0.449,25,0.022,
621233dd-70d5-4911-9f60-7dc6b9ffe143,Summit Manufacturing,manufacturing,US-East,898,764419.01,30,0.05,0.658,22,0.267,
12f6a3d7-229a-4c0d-8ef6-9c7d6431ec3c,Atlas Education,retail,EU-Central,1062,1446619.37,70,0.489,0.587,57,0.087,
e0984133-0c73-476a-a6da-f520ee1ecced,Meridian Insurance,manufacturing,APAC-South,1643,5444962.98,131,-0.387,-0.504,16,0.399,
acedaf1e-3c10-4266-8ac0-d8a2fc23d0d7,Arbor Pharma,manufacturing,APAC-South,1356,3457195.31,109,-0.255,0.33,45,0.158,
601dea96-bbd5-4ca0-8fa3-3801e7facde4,Vertex Legal,finance,US-East,78,4800828.29,5,-0.209,0.782,29,0.12,
9e0354b1-0819-4436-ae84-564eb8fcfb68,Summit Manufacturing,retail,APAC-South,1799,1930308.53,135,0.078,-0.052,15,0.477,
a85d1ea6-9eca-4565-ab35-9436af50f25a,Northwind Health,manufacturing,US-East,544,2335093.43,90,-0.221,-0.283,10,0.077,
14763eb7-cbf4-40d5-be13-8c211253c44e,Cobalt Media,healthcare,EU-Central,1299,628699.05,114,0.495,-0.694,58,0.034,
bdd1d28d-9443-45a0-b88d-03388a86ed5a,Atlas Education,public_sector,EU-Central,458,2456903.93,109,-0.125,0.563,60,0.332,
85c3ace1-744b-4075-99bd-4fbd4f24cbe2,Summit Manufacturing,healthcare,APAC-South,385,5422191.34,58,0.424,0.038,44,0.363,
b7933363-4445-4180-a9b5-9660c5cfe578,Cobalt Media,public_sector,APAC-South,1300,5282718.76,127,-0.212,0.115,24,0.273,
11aa6ada-751d-4f62-9671-ccd96c8ed8a1,Vertex Legal,retail,LATAM,615,183598.14,78,0.169,0.843,44,0.146,
804cde5a-9c80-4740-847d-f881aa56f3f6,Northwind Health,healthcare,LATAM,507,1923520.72,58,0.164,-0.544,43,0.055,
73c41497-9408-484b-869f-ab1358360a09,BluePeak Retail,public_sector,APAC-South,932,5405463.82,102,0.057,0.455,35,0.206,
6961f904-1584-4d74-9071-736e71528451,CivicGrid Utilities,retail,EU-Central,773,3258288.82,95,0.436,-0.625,15,0.139,
5907a950-318f-4b14-aaee-d7926ac4cc3e,Meridian Insurance,retail,US-East,1524,3131969.76,57,-0.229,0.863,34,0.318,
33af5c95-2ea7-4123-98b5-12d630b4e91a,Vertex Legal,finance,LATAM,68,2276031.74,136,-0.167,0.599,45,0.431,
b6df6272-3b3d-45fd-8e42-8a65f1e849ae,Atlas Education,retail,US-West,1185,4102420.85,3,-0.101,-0.753,27,0.201,
cc9c096b-6523-49e7-bcfd-e1ae68fb4f81,Summit Manufacturing,retail,EU-Central,1328,2872526.53,45,0.317,0.081,49,0.259,
14e3003a-f0bd-4867-a143-6ceb98c9cf8c,Cobalt Media,retail,EU-Central,1742,3832782.63,20,-0.162,0.526,14,0.285,
ae126475-5137-40bb-a86f-caa6e1bdcd16,Aster Financial,public_sector,US-West,1744,2328482.57,107,-0.181,0.06,8,0.278,
3fb8a818-72e1-4031-bb18-9a643c93fb97,Vertex Legal,retail,US-East,133,3005533.68,97,-0.135,0.486,62,0.15,
93617a21-d51a-4540-9ab0-14419b845b95,CivicGrid Utilities,retail,US-West,51,950398.03,106,0.545,0.252,31,0.038,
135422af-dcda-46e5-b821-171826d87583,Meridian Insurance,retail,US-West,817,3681361.05,68,-0.22,0.881,19,0.41,
c033be01-3006-4346-b8b0-8ac2aa30c575,Helio Energy,healthcare,LATAM,1240,3887015.82,119,-0.291,-0.128,56,0.135,
e46ba98b-e939-4871-83a2-499d3bb88b8c,Aster Financial,finance,US-East,584,4053930.96,57,0.534,-0.187,59,0.491,
b96034d1-3896-45c6-98de-c2cd8b3eb7ff,Arbor Pharma,public_sector,EU-Central,1273,3801689.93,135,0.599,-0.565,6,0.201,
bfe30591-bbd8-4195-b0fe-a2ea264fe575,CivicGrid Utilities,public_sector,EU-Central,1472,2581409.51,0,0.428,-0.572,49,0.315,
0a919b80-bd29-43e4-be7d-ba1ceef0c15d,Northwind Health,legal,US-West,1737,3468334.46,123,-0.413,-0.006,31,0.294,
453b5525-63d8-4929-8df9-b006c2d9d729,Meridian Insurance,legal,EU-Central,226,4956080.62,6,-0.206,0.483,6,0.273,
3814739d-8d0f-4038-872a-92d81c8cfa7d,Vertex Legal,retail,APAC-South,96,4792377.91,139,0.025,0.16,9,0.004,
2fcdbaa6-ee96-4505-8077-a279d030cca6,Vertex Legal,finance,LATAM,199,5450588.66,4,0.537,-0.406,61,0.087,
8d3b31fa-d580-48a3-bbc9-0cd620e990c8,BluePeak Retail,legal,US-East,343,991465.13,131,0.556,-0.794,42,0.052,
9cbe08ed-4604-493f-a8fe-c145ecf544c1,Aster Financial,legal,EU-Central,334,3425555.39,33,-0.386,-0.78,42,0.298,
be359cb8-32c2-409b-bd20-b13d83e03d02,Vertex Legal,healthcare,US-West,501,1212787.01,7,-0.035,-0.195,39,0.064,
68b54067-467e-4344-91ed-3a5083806d56,Northwind Health,public_sector,APAC-South,941,5076388.38,29,0.093,0.614,28,0.228,
3de1f2c1-1dbc-436f-80d8-92c2d14b4dce,Summit Manufacturing,finance,EU-Central,1654,2764516.64,101,0.097,0.111,35,0.064,
7e0e6357-354d-42d2-9374-4c52f221e936,Vertex Legal,manufacturing,US-East,1324,4836451.22,2,0.485,0.898,21,0.229,
35ff3f3a-6ac0-42a1-8c15-081d09ca0800,Pioneer Logistics,retail,US-West,573,4016708.71,122,0.267,-0.046,46,0.163,
b63d370b-0606-49b7-a1fe-f5fc119c1042,Aster Financial,healthcare,US-West,996,2578109.52,71,0.358,-0.819,54,0.239,
791069d0-6138-48a6-acd6-5d148e6a8f62,Cobalt Media,legal,LATAM,1638,3042405.49,41,-0.318,0.843,20,0.268,
aa5ff800-0849-42ee-a065-b4e0dd349fd9,Northwind Health,legal,US-West,284,5437179.16,5,-0.1,0.661,28,0.517,
547c5ec2-af8b-45fb-847a-ddb807a163e7,Pioneer Logistics,retail,EU-Central,73,2263958.69,38,0.21,0.286,38,0.27,
6bda7e4c-5805-4afe-a544-4c9e564f1433,Pioneer Logistics,healthcare,LATAM,712,1315379.99,96,0.296,-0.346,30,0.134,
ced42abe-742e-450c-83da-20418c3fd531,Pioneer Logistics,public_sector,US-East,764,4644629.19,92,0.362,-0.166,39,0.252,
28d7b9cb-7e51-40f2-b7f5-335d2df17d14,Northwind Health,legal,EU-Central,1586,4617224.98,100,0.165,0.527,28,0.127,
d1d6f475-da73-48e4-af9c-977160c35332,Northwind Health,retail,US-East,1052,614885.04,41,-0.036,-0.277,50,0.039,
063071ec-93a1-4e60-8831-9d22d416dce8,Northwind Health,finance,LATAM,1550,1357193.35,17,0.393,0.861,69,0.046,
d783531c-bb9e-424a-bf5b-e65dd76504ea,BluePeak Retail,manufacturing,US-East,758,3590686.47,96,-0.09,-0.365,64,0.17,
5099f498-727a-497d-ba62-ad41ffddc4e3,Vertex Legal,legal,EU-Central,1518,929588.22,100,0.312,0.332,37,0.373,
c7bffbc2-b62d-40fd-844c-b9737e1d2481,Helio Energy,legal,US-West,1511,1673955.82,53,0.05,-0.327,50,0.122,
b072d04d-a250-4c90-b6f6-5642265efc40,Helio Energy,healthcare,APAC-South,296,4892438.31,132,0.002,0.159,49,0.393,
640c595f-2311-4512-95f5-214a3afeb1b9,Summit Manufacturing,finance,APAC-South,118,2986743.26,59,-0.15,-0.143,13,0.219,
02416d84-90f1-43d1-a717-9d8eb953d464,Aster Financial,public_sector,LATAM,552,4337329.67,123,-0.003,-0.823,1,0.185,
a46d8e05-9c02-4f02-a8e8-0ebef58fa248,Northwind Health,public_sector,US-West,541,2956452.93,2,0.197,0.511,71,0.276,
5dd97546-427d-460a-b3ba-97191c625739,BluePeak Retail,finance,APAC-South,971,3336373.77,14,-0.215,0.654,15,0.202,
8c7ecff4-b33a-47cc-bee7-ff9817e1f614,Aster Financial,finance,LATAM,1571,3834479.7,60,-0.108,0.253,32,0.081,
83ff3615-3713-4c03-b7c2-81f222db0976,Meridian Insurance,public_sector,US-West,101,4032554.15,105,0.518,0.771,64,0.101,
12820095-abf4-4dd7-b5f5-54ba8973ed06,Northwind Health,manufacturing,APAC-South,1643,475480.39,68,0.474,-0.203,24,0.059,
87726b06-bb35-409f-a822-f1950f3439c9,Helio Energy,finance,US-West,199,1641742.5,50,0.503,0.566,55,0.406,
11db1d10-466a-4173-85d6-efb931db1802,Meridian Insurance,manufacturing,EU-Central,1686,881521.42,107,0.236,0.327,54,0.256,
ae06dec8-433c-478c-adb7-9ad56cff66cc,Northwind Health,manufacturing,US-West,1104,127739.23,20,-0.21,-0.7,40,0.219,
ca47363d-f0b1-4dcb-a889-d28fac6653cd,Aster Financial,healthcare,US-East,814,635223.41,76,-0.381,-0.611,66,0.336,
61b2f76b-78cb-48e9-88c3-6fd45c6b689b,Northwind Health,legal,EU-Central,671,1911537.9,58,0.293,0.308,58,0.523,
91ccb3fe-6263-417e-a2cb-783dce898e9c,Northwind Health,manufacturing,LATAM,1289,3507480.78,7,0.33,0.34,11,0.129,
a75b4420-6ec8-44b1-8068-2cb08ef2a0d4,Atlas Education,manufacturing,US-East,94,3985778.84,18,0.463,0.082,53,0.012,
daf8b1d3-5ab0-46c7-9a26-179f68a56fa7,Cobalt Media,manufacturing,APAC-South,578,858172.96,0,-0.402,-0.013,37,0.104,
28ec3a33-453f-45a9-9b72-4aa43ecba0a5,CivicGrid Utilities,manufacturing,US-West,284,1528835.84,7,-0.176,0.683,32,0.509,
93dd0c91-09a2-41bc-a10a-44602caa25ef,Northwind Health,healthcare,US-East,510,2193680.42,135,0.02,0.695,57,0.18,
e7d2deaf-ed75-40eb-9d42-8e539555b861,Pioneer Logistics,legal,US-East,549,3821771.21,126,0.455,0.397,40,0.218,
8285468c-bcb5-42c4-92c1-f2416fb960de,BluePeak Retail,legal,US-East,1727,2122497.19,68,-0.264,0.402,70,0.042,
1676f7d9-4876-4a76-a514-9fcb9f2518f8,Aster Financial,finance,LATAM,1527,5362162.61,49,0.522,-0.434,30,0.355,
8f781df1-cd77-43c3-b446-d5a4d4be5896,Northwind Health,manufacturing,US-East,881,1150594.76,114,0.154,0.339,39,0.24,
9b065fa6-6f33-4e0e-98ba-1c23d0fe351b,Meridian Insurance,legal,US-West,674,1535421.19,69,-0.432,0.736,47,0.393,
5e4ebfe2-7389-491f-a026-f5b434af25aa,BluePeak Retail,retail,LATAM,138,2013737.0,109,0.361,-0.842,47,0.143,
59b989da-33d1-4889-a064-d4ababacf601,Helio Energy,manufacturing,LATAM,728,5311055.77,61,0.47,0.372,71,0.323,
6efdc258-d074-48cd-a6cf-25b5d4b397e8,Cobalt Media,manufacturing,US-East,1761,2333500.52,76,0.52,-0.78,37,0.218,
a856fd6a-28be-439f-ad1f-5b0217458093,BluePeak Retail,finance,APAC-South,607,1396436.88,99,-0.215,-0.187,65,0.488,
e2e4335e-86e5-4281-917d-2965ec89572e,Aster Financial,healthcare,LATAM,1145,916675.8,62,0.248,-0.574,18,0.186,
41ee7486-f0e7-49e5-978f-c460033c820a,Summit Manufacturing,healthcare,APAC-South,460,1170110.66,95,-0.374,0.787,65,0.509,
92ee51a8-1050-477c-8e77-279d3b1a5171,Northwind Health,public_sector,APAC-South,1641,1517398.26,64,-0.21,0.488,65,0.025,
dbc3678e-2cce-4b15-b7a0-03abb64bd163,Northwind Health,manufacturing,LATAM,341,1143181.46,64,0.291,-0.194,55,0.485,
f5ec8eec-839d-49c9-bb8b-5d4bba8fdaf9,Pioneer Logistics,public_sector,APAC-South,1081,257269.99,31,-0.062,-0.106,14,0.31,
086ebfd7-7cd5-46a0-a671-79616586e5de,Vertex Legal,legal,APAC-South,117,1124355.91,18,0.109,0.241,18,0.333,
f0cd9071-2bc2-4a60-9ca2-41c8247338a3,Summit Manufacturing,manufacturing,EU-Central,889,5267875.08,51,-0.381,0.412,47,0.032,
24d68b98-9f3f-48cc-8d9c-7fa030625e93,Aster Financial,public_sector,US-East,1073,326425.62,7,-0.346,0.532,8,0.206,
e496ca38-43c3-4513-8507-c219f0f663a7,CivicGrid Utilities,retail,EU-Central,331,1942884.94,4,0.399,0.296,54,0.071,
1f61dfc4-5f73-473e-85bc-562203fb9849,Helio Energy,retail,LATAM,43,3651321.5,44,0.495,0.46,38,0.386,
057bd30c-9c58-4206-9d5a-efb56a6bb55a,Meridian Insurance,healthcare,US-West,696,4896256.87,59,-0.234,-0.826,53,0.145,
72a62a9c-3fd5-40f6-a197-4cbad0d54167,Aster Financial,manufacturing,EU-Central,627,4278163.01,3,-0.1,0.188,20,0.323,
7d26402e-42ae-45bf-bc43-accab0009b34,Aster Financial,healthcare,LATAM,1533,3707673.7,49,0.066,0.467,53,0.093,
e506e113-cb4e-400a-a017-3ad47c2dcbe9,Helio Energy,healthcare,APAC-South,1498,4373219.46,82,0.137,0.838,50,0.118,
3b99b56b-7ae5-4fce-aa40-e0a018cb5369,Arbor Pharma,retail,US-East,547,3296268.82,97,0.248,0.538,4,0.215,
5cb38451-8123-4b2c-b269-b92855c8e962,Northwind Health,legal,EU-Central,140,1085744.58,120,-0.031,-0.783,7,0.232,
b7b7992e-4c1a-43df-b3d6-3a96a590b339,Helio Energy,finance,APAC-South,465,3256989.58,32,0.309,0.421,44,0.129,
506eca6f-2bb7-4a7d-bfa2-6e3a26badf14,Meridian Insurance,finance,US-East,1481,1031983.69,111,-0.292,-0.001,31,0.194,
5dbb647f-8c6f-4b8e-9ce6-1aebbcfc3ad0,BluePeak Retail,healthcare,APAC-South,794,2392443.28,130,-0.026,0.431,10,0.074,
d2b8e71b-d9f1-4943-89c6-c28f5c241350,CivicGrid Utilities,finance,US-East,47,484948.58,138,0.344,0.164,20,0.165,
4dfb7216-0698-4a1d-92c6-ee1359609808,BluePeak Retail,retail,APAC-South,395,4351360.25,102,-0.315,-0.026,41,0.175,
4a6427bf-1369-4ec3-8065-8a1b8bed4d1b,Vertex Legal,finance,US-East,379,791603.81,113,0.292,0.55,46,0.206,
f22242a6-8dc6-4fc2-bc4e-ca37b38f8794,Summit Manufacturing,retail,EU-Central,760,5387692.37,12,-0.241,-0.613,41,0.16,
557682d2-d713-4e6a-888c-06e6ef2f4b29,Pioneer Logistics,finance,APAC-South,467,1718182.87,139,0.001,0.185,56,0.115,
9c0056f4-be4e-423f-a7fd-54235c96b3c0,Aster Financial,finance,APAC-South,366,739936.95,9,0.454,0.651,42,0.132,
cf933a7f-c8ec-4166-bbb4-60cc4be3f978,Cobalt Media,healthcare,LATAM,412,499702.93,2,-0.446,-0.313,72,0.023,
c080f597-b089-4986-8bfc-360410284028,Vertex Legal,manufacturing,US-East,992,4692284.72,99,-0.088,0.029,22,0.335,
436b4d79-57dd-40ce-982f-b832ef16fe0f,Northwind Health,public_sector,US-West,610,4638434.58,82,-0.323,-0.447,64,0.265,
30bdf2f7-96dd-4e39-9091-e032ecadfd0f,Helio Energy,finance,LATAM,406,2209942.31,0,0.446,0.325,10,0.058,
97d3c873-dbb6-4f3b-aeeb-819048f89b57,Aster Financial,manufacturing,LATAM,418,1701204.49,35,-0.216,0.592,27,0.311,
0acb6541-fc75-4b52-a5d0-c375787acf23,Aster Financial,retail,US-East,218,5061564.15,11,0.029,-0.547,66,0.31,
c236ca27-7b1c-4074-b0f0-41fd8d486d09,Pioneer Logistics,public_sector,EU-Central,1285,4102798.06,36,-0.187,0.32,10,0.07,
3d6d60f3-5388-4612-8eeb-2958d46b4073,Arbor Pharma,healthcare,APAC-South,1291,3453641.7,22,0.241,0.343,71,0.204,
ed284d07-41d9-4b0c-a5c9-8480605bbe4b,Aster Financial,public_sector,US-East,66,3093419.8,5,-0.282,-0.068,17,0.024,
5bffacca-73cc-4e09-901d-a6ddc8067872,BluePeak Retail,public_sector,US-West,248,2957741.82,100,0.164,0.412,18,0.232,
5a2c1ab8-74c6-4d07-ad9a-1ef434355112,Arbor Pharma,healthcare,LATAM,1213,1623626.12,125,-0.009,-0.704,68,0.261,
e84207d9-5ec3-4abf-b999-d10fb484ee9a,Arbor Pharma,healthcare,APAC-South,649,4646193.33,43,0.53,-0.18,55,0.14,
d22dfb94-743e-4bd2-92cb-1dbc64acfc2f,CivicGrid Utilities,manufacturing,LATAM,1517,1684257.08,121,-0.343,0.593,8,0.254,
7973d362-1701-4e7e-9b80-d6eab1acc690,Atlas Education,healthcare,APAC-South,208,970942.64,47,0.602,-0.732,9,0.154,
fbaa2b85-cc6b-4790-8779-e58190e97403,Cobalt Media,manufacturing,EU-Central,1244,2280475.43,17,0.268,-0.802,44,0.16,
badd5381-e9d4-468b-8c55-737328925eab,Aster Financial,legal,LATAM,1137,2590914.2,1,-0.129,-0.558,56,0.194,
1b44115c-c120-417a-9d9a-f4c8e40beaae,Aster Financial,legal,EU-Central,1667,5162586.42,4,-0.093,-0.58,30,0.179,
2068eabd-bcac-4f95-a48c-9cd6bd393f6b,Pioneer Logistics,public_sector,LATAM,25,801053.89,94,0.121,-0.5,69,0.429,
10ff3f22-064b-4897-9c77-2d3709f7acba,Cobalt Media,legal,US-West,1483,3943049.62,92,0.314,0.21,53,0.161,
0bfa76de-82fd-4d3b-80cb-921a5871ac7a,Aster Financial,legal,APAC-South,1421,5390438.14,12,-0.146,-0.166,52,0.326,
5166ebec-5834-4cd1-afcb-a534666e239e,Summit Manufacturing,legal,US-East,834,5260839.52,118,0.465,-0.821,59,0.464,
b87cc413-e1eb-4081-8526-b4763dab6950,CivicGrid Utilities,retail,LATAM,800,193679.49,108,0.254,-0.291,9,0.068,
b3d09f96-4506-4cb2-b070-67dfe308398d,Summit Manufacturing,public_sector,US-East,862,4471696.86,53,0.479,0.479,28,0.308,
2dd916b3-2ef1-47c6-b94e-a56f41cd8561,Summit Manufacturing,finance,US-East,342,1529064.39,4,0.042,0.01,33,0.226,
bfd7015d-710b-4c25-b125-52216d51e25a,Vertex Legal,manufacturing,US-East,1450,5407648.76,94,0.48,-0.005,24,0.248,
506cb647-d645-4f2b-a047-0cae52368219,CivicGrid Utilities,public_sector,LATAM,1265,550120.37,85,0.566,0.802,67,0.162,
8d5703e6-cc39-4f83-ab8a-d8bc0c3fec01,Atlas Education,manufacturing,US-West,816,3654143.48,65,-0.364,-0.746,7,0.318,
d27e999d-e9d2-453c-ae66-445f7a030951,Northwind Health,finance,US-East,1644,956507.19,100,0.003,0.607,63,0.113,
cc55406e-572a-42ed-9e24-f70790c22b7e,Atlas Education,healthcare,EU-Central,1506,335660.57,28,0.445,-0.654,54,0.309,
1b2d8a82-edbc-4563-ab18-445980db903b,Aster Financial,healthcare,APAC-South,1585,3298905.61,3,0.533,-0.593,52,0.407,
3d5eaa3d-0bc7-4f2e-8939-786d0eab0bf6,BluePeak Retail,public_sector,LATAM,388,2576079.33,9,0.407,0.809,57,0.379,
965eebd2-f817-4642-9eeb-3adf49aca487,CivicGrid Utilities,healthcare,EU-Central,635,717538.36,55,-0.063,0.177,61,0.238,
69b60dfe-40ad-4729-b0d4-15ab165c78a4,Pioneer Logistics,legal,LATAM,492,3861778.31,87,-0.414,-0.072,64,0.113,
2f487569-f37d-4835-a799-de9bf6474783,Aster Financial,healthcare,LATAM,445,3761677.62,18,-0.302,-0.646,64,0.269,
a4e71ee2-f3ce-4a59-9870-544d9c9c8083,Helio Energy,finance,LATAM,1382,2739845.31,115,-0.129,0.054,29,0.327,
eeb53fd5-34d1-4679-b0f8-5aa885cc43b0,Helio Energy,finance,US-East,915,1574557.53,124,-0.327,-0.068,5,0.243,
97241970-128f-468d-a0dc-49521393f481,Pioneer Logistics,legal,APAC-South,474,4256665.84,62,-0.056,0.39,22,0.066,
9dfe28d8-36ec-44b7-b9d8-fd2afae6afea,BluePeak Retail,healthcare,US-West,177,3350059.97,47,-0.279,0.838,68,0.199,
9469c2c1-46a1-4078-aaa8-c3c9f6c7649c,Pioneer Logistics,public_sector,US-West,280,3240980.32,73,0.12,-0.365,39,0.3,
731e32ff-c438-4aac-9dbe-85a96c112c06,Helio Energy,public_sector,US-East,1171,4603324.96,63,0.074,0.389,25,0.046,
a49b9b49-9399-41b7-b2ed-9d7800787116,Pioneer Logistics,public_sector,US-West,1544,4552743.72,92,-0.21,0.298,33,0.038,
b97eb879-7160-4dfc-8f17-b037f4ab56c1,Vertex Legal,legal,EU-Central,1440,608741.67,116,-0.033,-0.557,23,0.031,
272003bf-1e81-4800-8bd2-4b9a6c75a116,Aster Financial,healthcare,APAC-South,774,3212072.55,64,-0.007,0.248,40,0.474,
8b1aba5d-0ea9-463c-8d96-c57e99b9d160,Northwind Health,legal,EU-Central,1394,5134196.17,93,0.034,0.764,59,0.235,
cd08e9fa-b723-4321-9e77-bac6d8bb4103,Meridian Insurance,legal,US-West,1376,5170329.43,21,-0.128,-0.366,20,0.056,
49ab3bb3-d2cb-4cb5-8a8f-4266a0c25437,Cobalt Media,healthcare,LATAM,863,4360305.78,13,-0.168,0.437,1,0.001,
faf0950d-cb47-48f2-bb4c-2e44ddd2caba,Helio Energy,manufacturing,US-East,1200,5253717.11,87,0.217,-0.358,64,0.234,
732033bf-9547-4f18-a72b-a519132389fb,Cobalt Media,manufacturing,LATAM,974,3398507.0,128,-0.054,0.007,59,0.182,
c2eb173a-6332-4678-bede-fdd65bf6b83e,Summit Manufacturing,healthcare,US-East,53,3346745.86,83,-0.413,-0.43,18,0.106,
def5fd4e-17b6-4241-ab22-5b3ca6161d71,Arbor Pharma,manufacturing,EU-Central,926,1632726.77,84,0.015,0.835,19,0.303,
bc91ea3f-9ddc-4779-9e64-559c187b371d,CivicGrid Utilities,legal,APAC-South,14,5403625.05,42,0.265,0.08,33,0.168,
e95a11c9-d17d-489d-9b7a-ab7957e45416,Aster Financial,manufacturing,APAC-South,1663,1929689.58,68,0.384,-0.754,21,0.064,
3509d880-4879-4b4d-83e4-a50d6335bfd7,Aster Financial,retail,US-West,675,4640479.67,43,-0.094,0.824,11,0.307,
c93cb711-9912-4c84-b69b-a4533b2c6c67,Atlas Education,legal,APAC-South,1146,111074.4,18,-0.209,0.646,10,0.056,
744a4c9d-58b2-4da1-96cc-3d6fa14c39ba,Atlas Education,manufacturing,US-West,711,232199.15,89,-0.405,0.474,57,0.031,
e58029b8-0b0b-4421-b66d-d2f4b0794c82,CivicGrid Utilities,finance,LATAM,748,3426390.44,63,-0.152,0.008,44,0.489,
c2cdf784-ddaa-4543-9b65-fab09b0ef10b,Northwind Health,public_sector,EU-Central,1156,4051414.79,21,0.019,0.451,8,0.462,
bb077c89-7045-4ce3-bf55-19544da640d0,Pioneer Logistics,healthcare,APAC-South,919,5474239.06,123,-0.449,-0.365,14,0.122,
9a54d1ff-820f-4bcd-a4ed-93a3183fc768,Arbor Pharma,retail,LATAM,292,5418930.9,59,-0.399,0.464,36,0.12,
a310474e-4b3c-403a-98f5-aa04160dc84e,Arbor Pharma,healthcare,APAC-South,777,2010185.15,95,0.165,0.528,17,0.486,
c5942328-4b13-44b8-8f09-06649f8f3143,Pioneer Logistics,healthcare,EU-Central,1617,374469.84,41,0.531,-0.558,51,0.096,
b5a50259-a7e9-4d72-8128-9891674970fc,Arbor Pharma,manufacturing,US-West,1180,4136289.85,53,-0.311,-0.629,61,0.142,
acd5b76b-5699-49f9-b163-d3e1c7168c3d,Meridian Insurance,manufacturing,US-West,793,3641013.84,67,0.325,0.301,60,0.245,
983ba155-7262-40eb-b4cd-d9f0babf6685,Northwind Health,manufacturing,EU-Central,231,3464858.11,5,0.531,-0.847,47,0.242,
ea0f42e8-c003-46ce-a579-5a08367ced29,Aster Financial,finance,APAC-South,1262,2464544.04,15,0.381,-0.641,41,0.035,
be3e188d-ce88-4ca1-92af-90acf065186c,Pioneer Logistics,retail,LATAM,711,2190415.39,74,-0.157,-0.167,6,0.36,
b20a471f-afb2-4528-9e7f-146f483971bb,Atlas Education,public_sector,LATAM,231,901917.2,134,-0.1,-0.304,65,0.231,
ee5e7ff1-a7ac-450c-b0bf-f18f2f1a2066,Pioneer Logistics,manufacturing,US-East,1655,2948576.14,19,0.254,-0.136,29,0.177,
655a479e-cf64-443c-87f7-5c23eebc5381,Atlas Education,healthcare,US-East,1464,3494005.68,51,0.272,0.534,1,0.136,
af783d22-0946-4ec0-b378-09e99ece0580,Pioneer Logistics,finance,US-West,667,3266811.67,67,-0.394,0.534,24,0.046,
a3f15753-9c26-4eeb-baf2-56b326b5b6f5,Pioneer Logistics,public_sector,US-West,834,5285450.71,5,-0.07,-0.828,66,0.112,
e4256ffe-2426-4483-9589-727ce569fea7,Northwind Health,retail,US-West,137,237895.85,37,-0.177,0.677,45,0.296,
8af7ae55-f9bd-4fc5-90e9-af6146d1874f,Meridian Insurance,public_sector,LATAM,1269,3218005.75,84,-0.187,-0.515,48,0.232,
96a02aa6-202e-4b41-92e7-fa47d2bc8548,Meridian Insurance,public_sector,US-East,875,2307051.16,0,-0.291,-0.611,25,0.333,
b7eae896-49dc-4add-9be5-621ceb1fc93d,Atlas Education,retail,EU-Central,466,3686715.9,11,-0.021,0.674,10,0.247,
17573dc6-1591-4022-872c-bf0210f541c8,CivicGrid Utilities,public_sector,EU-Central,238,5251315.54,97,-0.153,-0.839,66,0.057,
cb54fa5f-744d-4cd1-abbe-678f1a190f62,Northwind Health,manufacturing,US-East,763,82736.06,121,0.413,-0.246,28,0.06,
7177671a-3317-43ff-8f6e-0ee9a4319c8d,Meridian Insurance,healthcare,EU-Central,301,3706359.37,16,0.072,-0.832,62,0.357,
db858d3d-fd21-46b1-aff0-22eb25b0d0ac,Atlas Education,retail,APAC-South,570,5339923.66,126,0.039,0.174,11,0.091,
5b631496-df4b-41cc-b1f9-9ff28cabc659,Arbor Pharma,legal,US-West,734,1902235.15,79,0.055,-0.263,66,0.244,
10be9198-664f-4446-a85b-12cae3ffd589,Cobalt Media,retail,LATAM,1583,3391830.44,126,-0.071,0.151,71,0.123,
207bd723-b61c-4dbb-9246-bad6184b7e9d,BluePeak Retail,healthcare,US-West,199,3752021.64,135,-0.371,-0.435,49,0.029,
d9bcc362-3fa2-4407-a73a-58457a02cb86,Vertex Legal,finance,US-East,676,1648279.96,139,-0.189,0.091,52,0.212,
7f1926f6-9bf3-45b7-9dfc-d4530bef9d0f,CivicGrid Utilities,retail,US-East,1632,594760.76,40,0.481,0.063,42,0.389,
11c08523-6af1-411e-b81a-00e5f032c87c,Vertex Legal,public_sector,US-West,1130,1712777.59,46,-0.298,-0.021,41,0.108,
85a51888-ec50-4e3d-85b9-cbac44a2cfa2,BluePeak Retail,legal,LATAM,902,1971760.44,6,0.059,0.362,16,0.091,
55a0c8c2-47e8-4f63-acac-3d7e980e7e33,BluePeak Retail,finance,US-East,827,3158460.46,106,0.069,-0.365,58,0.027,
8d70359b-5178-4619-a530-36f0381f3f3f,Aster Financial,manufacturing,EU-Central,1488,3370561.73,42,0.134,0.294,59,0.14,
b0850430-273c-4f41-a784-191e5d319477,Arbor Pharma,public_sector,LATAM,747,1977429.42,127,-0.243,-0.114,20,0.121,
8ee73091-d13d-40e9-98f3-72eb6bb5db0a,Pioneer Logistics,public_sector,LATAM,1175,2364965.59,129,0.453,0.14,30,0.128,
