warranty_id,device_id,customer,start_date,duration_months,claim_count,claim_cost_usd,coverage_level,expiration_risk,duplicate_marker
f436daa0-9aca-461d-ade0-1127e3ad1b8f,XRX-102068,Vertex Legal,2025-02-14,48,3,526.0,standard,0.865,
995a6ae5-0180-4a95-9fc3-acb3cfcf7f04,XRX-102069,Vertex Legal,2026-03-09,12,1,208.6,standard,0.99,
73bde65a-e91e-444e-ab91-4692b5b6581d,XRX-102070,Arbor Pharma,2024-01-17,24,1,661.74,premium,0.663,
c84f738f-3b26-4d23-9b75-0ee0bc488fc0,XRX-102071,Aster Financial,2025-05-04,12,4,286.11,mission_critical,0.957,
4ca9fbc7-3574-486a-a0ef-d646c05ae214,XRX-102072,Summit Manufacturing,2025-10-14,48,2,1147.39,standard,0.069,
c23cfc1d-c9de-4137-832b-fb95cd169bde,XRX-102073,Meridian Insurance,2024-04-14,24,0,967.18,mission_critical,0.287,
a2d4a252-be82-4e46-afea-e9f1992a67b2,XRX-102074,Vertex Legal,2024-01-13,36,6,878.11,standard,0.307,
22a72a14-6432-4c8a-a86e-39cb20296c5a,XRX-102075,Arbor Pharma,2025-07-04,36,3,868.51,standard,0.319,
ef17988d-cd26-4b34-b0d4-48cdebf22bba,XRX-102076,Cobalt Media,2024-09-02,48,1,248.17,mission_critical,0.557,
1356ec30-9dda-4e0c-97cd-96589a28c150,XRX-102077,Meridian Insurance,2025-12-25,36,8,457.05,mission_critical,0.289,
81c29e91-8d3d-426f-a441-53566d7949ed,XRX-102078,CivicGrid Utilities,2025-06-19,24,8,801.67,mission_critical,0.964,
d87fdb73-544d-4f84-b5f2-174082290be1,XRX-102079,Atlas Education,2024-11-17,24,0,1376.25,mission_critical,0.009,
0b2d437d-ed29-4832-9f16-247b6aaab8c6,XRX-102080,Aster Financial,2025-07-01,48,6,539.59,premium,0.46,
3750d6f4-412d-4fb2-bd1c-eef84466f8d3,XRX-102081,BluePeak Retail,2025-04-12,12,6,355.9,mission_critical,0.502,
7d737952-0dc4-4f67-b815-f68140832714,XRX-102082,Aster Financial,2025-10-25,12,0,0,premium,0.884,
3cc72360-1f67-427d-a2bd-4a3462f1eebb,XRX-102083,Vertex Legal,2024-10-02,12,0,0,premium,0.986,
19f499ea-93a5-4431-ba96-d4ec1f2104bd,XRX-102084,Cobalt Media,2024-09-18,24,7,97.06,premium,0.256,
ed43d95c-db04-4211-8d49-24deb14a357a,XRX-102085,CivicGrid Utilities,2025-07-13,12,5,997.75,premium,0.983,
a3492edf-27c9-435a-bdb5-47a0a0335d55,XRX-102086,Vertex Legal,2026-05-17,12,3,915.23,premium,0.214,
e56df36a-e01a-468f-a479-8e84c720c3f8,XRX-102087,Northwind Health,2025-12-09,12,8,0,mission_critical,0.108,
02ed986d-69cf-4e97-b4b7-7c7a8bd53df1,XRX-102088,Summit Manufacturing,2024-02-04,24,4,785.17,premium,0.413,
fc92bc70-98d4-44b1-9beb-7cbff621e51e,XRX-102089,Meridian Insurance,2025-01-11,48,8,1257.21,premium,0.898,
21b2beb9-ebbc-4b14-864f-87c5048b1988,XRX-102090,Atlas Education,2026-02-03,12,8,0,mission_critical,0.032,
d0d2731c-449c-4f6a-a8a7-37c5643e860c,XRX-102091,Summit Manufacturing,2025-09-11,12,3,1560.04,mission_critical,0.172,
87526b47-9ef0-4408-8beb-0373a4ffc806,XRX-102092,Arbor Pharma,2025-02-06,12,4,1210.4,mission_critical,0.823,
3c27f65c-bedb-4c02-aab8-8023afc82e28,XRX-102093,Northwind Health,2025-02-17,48,7,473.03,mission_critical,0.699,
7811349f-6c53-4cda-ad8e-a9ddd44ec197,XRX-102094,Aster Financial,2025-08-09,12,0,0,mission_critical,0.582,
04618d9f-3a70-414e-824c-07f9f09e20c3,XRX-102095,Vertex Legal,2025-09-07,12,2,0,premium,0.419,
a461a354-0c8e-4cb4-a066-000d4614e647,XRX-102096,BluePeak Retail,2024-12-18,24,0,359.94,standard,0.136,
8cf3ed24-7ec5-4c1e-854d-d16380059c2f,XRX-102097,CivicGrid Utilities,2025-02-27,24,5,1142.29,premium,0.49,
de83c828-b86c-4d1d-8516-521267ddb409,XRX-102098,CivicGrid Utilities,2024-09-23,24,8,934.44,standard,0.552,
b7c22cf5-6bd5-44e0-88ab-c45f2dbf0adf,XRX-102099,Arbor Pharma,2024-02-07,48,7,285.28,mission_critical,0.492,
459900dc-1501-44cf-8ae3-dfd3e5ca94d4,XRX-102100,Northwind Health,2024-06-18,36,3,478.78,standard,0.675,
f6b759dc-212f-411a-bf22-1c98e79f1714,XRX-102101,Vertex Legal,2024-08-08,36,0,853.33,standard,0.935,
50997143-edba-4971-8dca-0e68c536787b,XRX-102102,Helio Energy,2025-06-19,12,7,180.23,mission_critical,0.152,
7cd5dce3-46bf-44ab-8852-d16ac771282d,XRX-102103,CivicGrid Utilities,2025-03-15,12,1,0,premium,0.102,
d7b73eb6-63b2-4c8c-82a6-e5182df9978a,XRX-102104,Summit Manufacturing,2025-10-01,48,4,666.94,premium,0.258,
8ab7670b-d7ac-44bd-b0d1-297d45bb7831,XRX-102105,CivicGrid Utilities,2026-02-22,36,1,778.81,mission_critical,0.074,
1647d8e4-68e0-48fe-bc1b-09d9e919d53e,XRX-102106,Cobalt Media,2024-05-20,12,2,335.79,mission_critical,0.027,
a527b945-2402-48b1-b4e4-a0bf37108c86,XRX-102107,Helio Energy,2025-08-28,12,5,403.99,mission_critical,0.076,
b346c30d-ace3-4ea8-948f-ce120fb3f886,XRX-102108,CivicGrid Utilities,2024-04-18,12,8,379.31,mission_critical,0.339,
754a894f-2c27-40de-9fdf-2fef144cdc2f,XRX-102109,Cobalt Media,2026-02-27,24,4,0,mission_critical,0.537,
b0b4c0f7-d517-45ae-a177-525cf051843e,XRX-102110,Aster Financial,2026-02-06,24,3,992.97,premium,0.959,
8494c1af-fa19-4825-a8ed-66114de700b9,XRX-102111,Aster Financial,2025-04-17,12,5,597.6,mission_critical,0.482,
ad8aa8b0-d227-4b13-88e9-07d0101f7b92,XRX-102112,Helio Energy,2024-11-16,12,4,625.98,standard,0.047,
d4b66a3c-7be7-478c-8221-755cefa79e78,XRX-102113,CivicGrid Utilities,2024-10-30,12,6,630.16,standard,0.765,
8bf1980e-73eb-4c50-a046-a842c278ef70,XRX-102114,Northwind Health,2024-06-06,36,5,0,mission_critical,0.144,
95be330a-86b1-4c88-aa80-6eda17f9c553,XRX-102115,Arbor Pharma,2024-05-06,48,6,1145.88,standard,0.022,
f5a025c5-00a9-4c6f-8f59-1451b46d1744,XRX-102116,Pioneer Logistics,2025-06-08,48,4,495.97,standard,0.572,
cd3ce59b-1cb6-41c9-8fb9-b8a9e5ce1f72,XRX-102117,Meridian Insurance,2026-03-10,48,6,1244.76,mission_critical,0.771,
ab2ec732-4937-47ea-83d4-03767bdecced,XRX-102118,Helio Energy,2025-08-13,24,4,289.79,standard,0.697,
ccd662cb-5881-4bab-b766-b8762bf586b6,XRX-102119,Atlas Education,2024-11-10,48,2,910.23,premium,0.128,
17c0a247-7d4a-4a27-99f5-d13c55cb6522,XRX-102120,Cobalt Media,2025-05-02,24,8,1139.99,standard,0.742,
7049cf71-2c70-4731-97f3-db33d57d6bc5,XRX-102121,Atlas Education,2025-09-08,48,3,1308.69,premium,0.991,
1c059b52-9bf3-4326-b9c4-9741494ff40f,XRX-102122,Helio Energy,2025-01-26,48,7,239.99,premium,0.244,
8e1dddc9-2bf4-45a3-adbb-e2dbd03918d9,XRX-102123,Arbor Pharma,2026-02-16,12,3,562.55,premium,0.955,
94b283c7-7d16-467e-adb8-3c51900a8c63,XRX-102124,Cobalt Media,2026-04-09,48,2,0,premium,0.132,
0c89f8b0-2de8-4a2f-aeb5-7641af5c5562,XRX-102125,Atlas Education,2026-04-22,24,5,101.73,mission_critical,0.429,
264a2a9a-8f8f-4402-ac15-80d214d79e85,XRX-102126,Vertex Legal,2024-10-17,12,4,551.03,mission_critical,0.139,
88dcc191-8507-4d15-b4c5-077acb0faa38,XRX-102127,Cobalt Media,2025-05-25,36,8,1143.19,standard,0.844,
6734f948-0dce-4c7c-9b77-ead535419459,XRX-102128,Cobalt Media,2025-11-12,12,2,0,mission_critical,0.297,
b3f1ca48-530d-4d3b-bbf1-73d1cc9e2e03,XRX-102129,Northwind Health,2025-01-08,36,8,477.17,standard,0.736,
924a6eeb-4e54-4665-a0dd-c7a288734970,XRX-102130,Vertex Legal,2024-02-27,12,2,437.77,premium,0.042,
96a937d9-919e-4993-a22c-a525851d69e6,XRX-102131,Aster Financial,2025-12-14,48,2,868.09,premium,0.137,
b99e1b02-45f4-4f3e-8a43-2830f5d34690,XRX-102132,Meridian Insurance,2024-10-03,48,8,277.15,premium,0.3,
e3c623a4-f581-4a1a-a139-425aee72c5d3,XRX-102133,Meridian Insurance,2024-07-03,12,7,0,mission_critical,0.528,
80776f83-8128-4861-8609-9cf8125758ae,XRX-102134,Northwind Health,2024-06-28,48,3,727.08,premium,0.39,
e2d20ea0-9d43-41c6-9aa2-2182f1a38f48,XRX-102135,Vertex Legal,2024-06-16,24,0,605.01,premium,0.283,
a8075ece-5d98-48f0-83e8-19b62e783984,XRX-102136,Helio Energy,2025-01-29,24,6,0,premium,0.632,
aaceecf5-4b2d-4835-8c3a-64d30cbb7e13,XRX-102137,Helio Energy,2025-03-24,12,6,512.07,mission_critical,0.575,
40e4b994-dfc2-4f93-9496-1be5c149fb89,XRX-102138,Helio Energy,2024-09-26,24,7,1148.48,mission_critical,0.226,
0afd37dd-49e6-4f04-98dd-297780aaa8f0,XRX-102139,Arbor Pharma,2025-11-09,24,3,1270.71,mission_critical,0.406,
755e85e0-e463-4216-b1c1-a915346be4f3,XRX-102140,Cobalt Media,2026-04-19,12,6,0,premium,0.593,
dc78c5bf-0f77-4eeb-96ac-157d2b7fa291,XRX-102141,Meridian Insurance,2026-03-31,24,1,0,mission_critical,0.012,
b630f1e6-3bd5-40cd-b5e8-624fb41e75a0,XRX-102142,Cobalt Media,2024-06-25,48,3,782.92,mission_critical,0.712,
1a8b1e10-3c3e-4cb6-aa88-8d74edfa6504,XRX-102143,Atlas Education,2025-02-19,36,0,0,standard,0.397,
6e7d9606-d7b6-4677-bbef-fb060f2d4ca6,XRX-102144,Atlas Education,2025-12-25,12,0,370.73,standard,0.909,
170e1dca-4a41-4a08-9398-7938a88c0b12,XRX-102145,Meridian Insurance,2026-02-03,36,4,537.4,standard,0.994,
01e9ec6a-c1d0-4a6c-ac8a-e568de455e9c,XRX-102146,CivicGrid Utilities,2024-04-17,36,3,2039.42,mission_critical,0.456,
ce83a0ba-67cf-4a7f-80d6-2e9dd9cc44dc,XRX-102147,Helio Energy,2024-09-06,24,1,470.37,standard,0.988,
18bff3c1-da51-4b55-b2ea-1f0406359743,XRX-102148,Meridian Insurance,2025-12-23,24,4,0,premium,0.737,
64fc8c7a-7b86-4881-af08-2f3a4083f659,XRX-102149,Northwind Health,2026-01-18,12,7,86.96,premium,0.089,
31a906d9-bc26-46b1-a191-e70306f73d13,XRX-102150,Cobalt Media,2025-03-11,12,1,182.65,premium,0.221,
34afaf14-1528-4e9d-b77e-c581f4853839,XRX-102151,Aster Financial,2026-02-03,12,0,1037.6,premium,0.473,
159c3e72-19fc-4dc1-a497-5733806e53a0,XRX-102152,Northwind Health,2024-11-18,36,3,516.78,premium,0.999,
e0ed49cd-da00-4af5-a3da-82987abfc09b,XRX-102153,Northwind Health,2024-03-04,12,8,377.86,standard,0.047,
87f716ae-5b17-4256-a510-33173377ca4f,XRX-102154,Cobalt Media,2024-06-15,48,7,256.69,standard,0.847,
dd6dc3bc-6092-40ba-9a61-9fef2663cccf,XRX-102155,Summit Manufacturing,2026-02-28,12,1,295.38,premium,0.311,
f27baf32-35ec-4a82-84fa-1f4fd77b37c5,XRX-102156,Arbor Pharma,2025-10-03,36,6,1034.95,premium,0.785,
1bc8d72f-42a2-4d48-97e3-cc868071cc69,XRX-102157,Arbor Pharma,2025-05-24,12,7,615.49,premium,0.871,
89aafb5c-2644-4e6e-87a9-8011ecf1d378,XRX-102158,Aster Financial,2026-03-05,24,6,291.12,premium,0.285,
2bb8b458-258c-4bc1-9c3c-fa2fe7f978e2,XRX-102159,Helio Energy,2026-03-26,36,8,750.51,mission_critical,0.936,
35a2c81a-adb6-4500-bbe3-13019d285ffa,XRX-102160,Arbor Pharma,2024-03-16,24,8,392.03,premium,0.785,
67743213-3cf0-46c3-88bf-41a95be0c3c1,XRX-102161,Cobalt Media,2024-12-26,48,7,0,standard,0.518,
e90a55ef-8e0c-4386-8ba9-536ba441311f,XRX-102162,Summit Manufacturing,2025-10-23,36,0,127.43,mission_critical,0.574,
baf8c07a-df71-4295-9156-41a7332e3173,XRX-102163,BluePeak Retail,2025-09-10,36,8,0,mission_critical,0.568,
0fd89555-bfdc-4efc-b3ca-d6df8dcd5476,XRX-102164,CivicGrid Utilities,2026-05-09,12,8,504.01,standard,0.999,
daa716eb-8121-4bb4-99fa-409de94f09c4,XRX-102165,CivicGrid Utilities,2025-06-09,36,8,518.84,standard,0.811,
469b3701-b4c1-463b-8840-54c2618e0bb8,XRX-102166,Helio Energy,2024-09-07,48,3,1159.66,mission_critical,0.201,
70a72455-5c7b-41eb-a0bf-3d0f30faad23,XRX-102167,Pioneer Logistics,2025-01-15,36,0,1757.54,mission_critical,0.746,
3a1f924f-bb5b-42ed-9a81-45a6d9ae9c9e,XRX-102168,BluePeak Retail,2024-01-14,48,0,504.82,premium,0.16,
2c3da501-8935-4465-aaae-15cdb87ae4a9,XRX-102169,Arbor Pharma,2025-10-14,48,2,558.2,premium,0.077,
6871034a-9512-4ada-abd9-b78ba835ffca,XRX-102170,Pioneer Logistics,2024-05-31,48,1,801.21,standard,0.046,
79974b3a-9b39-458a-9233-56cbe850a7ae,XRX-102171,Vertex Legal,2025-01-18,48,2,887.94,mission_critical,0.839,
d5e21d5a-3a58-4834-a18c-e41af6aae913,XRX-102172,Summit Manufacturing,2024-08-11,36,2,1242.02,mission_critical,0.726,
1d3a38c3-d3c9-4564-87d7-ac64936037af,XRX-102173,Summit Manufacturing,2025-11-05,36,6,475.49,mission_critical,0.507,
601dc35e-9d02-45cd-8cae-331e96c6d4bb,XRX-102174,Vertex Legal,2025-12-31,36,0,1076.71,mission_critical,0.194,
b4c72b91-ef50-4965-9ffe-5a094ea4a1d9,XRX-102175,Northwind Health,2024-03-25,48,0,1340.51,standard,0.029,
3a768ebb-8b8e-4875-97c2-a2bbf7876923,XRX-102176,CivicGrid Utilities,2024-09-25,36,3,363.42,standard,0.25,
bc22b0cb-00e2-47f5-9a91-05e7cd2bbb9c,XRX-102177,Summit Manufacturing,2026-04-03,24,6,1006.71,mission_critical,0.764,
a5c14670-6a35-4b49-9d13-7b79af59695d,XRX-102178,Aster Financial,2024-07-15,48,2,512.27,mission_critical,0.59,
e9dfbf10-4bce-48b0-ad94-329eeb27b220,XRX-102179,Atlas Education,2026-02-07,12,6,0,mission_critical,0.188,
6e65cf0b-2117-4fe9-b1f6-cdc703f1e647,XRX-102180,Cobalt Media,2026-02-13,36,4,719.15,premium,0.62,
793ee7b7-193d-492a-98a4-c5bc99ca90bd,XRX-102181,Helio Energy,2025-09-27,36,4,609.1,premium,0.931,
bd2c07bf-2013-4f27-ab5b-f20d0c90b368,XRX-102182,Helio Energy,2024-02-25,48,3,472.07,standard,0.552,
769cadfb-b7b3-4556-b926-7d96fa28d4dc,XRX-102183,CivicGrid Utilities,2025-03-12,12,4,595.85,mission_critical,0.392,
4c0a1c14-70b6-4e09-be29-134b779146a9,XRX-102184,Helio Energy,2024-09-16,48,1,413.37,standard,0.02,
bc9cad01-21e4-4f96-957d-d37f80aebc54,XRX-102185,Atlas Education,2024-09-27,12,5,505.89,mission_critical,0.075,
e76d67a0-d99e-4d73-9bb8-6a6bd9cbed25,XRX-102186,Summit Manufacturing,2026-05-12,24,0,155.83,standard,0.3,
b7a53263-533b-4df3-9761-bbd70ad9bd2a,XRX-102187,Cobalt Media,2025-07-29,48,7,447.5,mission_critical,0.09,
3f79c4e5-89da-4fe0-a44f-704b6c5e5b06,XRX-102188,Atlas Education,2025-05-26,36,1,552.94,premium,0.035,
0b1e06fb-840a-472e-bc3a-069e501df039,XRX-102189,Meridian Insurance,2026-02-24,36,2,223.22,premium,0.845,
e94840c4-b962-4de9-ad34-79b25eaa7ab4,XRX-102190,Helio Energy,2025-11-13,36,5,1029.79,mission_critical,0.228,
3aa1f658-61ca-4981-984d-68fb2b2de592,XRX-102191,Meridian Insurance,2024-11-22,48,1,597.17,mission_critical,0.631,
27b2236b-dc32-4701-b710-e4b7af64d025,XRX-102192,Pioneer Logistics,2026-02-23,12,0,0,premium,0.575,
be62e692-9ae1-4edf-b99f-a783ebd1f2e4,XRX-102193,Atlas Education,2024-07-17,48,6,339.12,mission_critical,0.53,
918f2cae-c280-4f54-add7-fa97c2be6419,XRX-102194,BluePeak Retail,2026-04-10,24,6,506.81,mission_critical,0.117,
dcaaf530-0612-4987-8ecd-34941aa10f25,XRX-102195,Vertex Legal,2025-03-16,12,7,40.96,standard,0.834,
7291bf28-1854-490e-86f0-8d019708a85e,XRX-102196,Pioneer Logistics,2025-02-09,36,7,0,premium,0.875,
1a3db8d2-c2f8-4b28-9d63-4e369c157baf,XRX-102197,BluePeak Retail,2026-05-24,12,2,170.29,mission_critical,0.058,
4f4b48bb-7ca9-463c-9bb8-e6682f6a7953,XRX-102198,Helio Energy,2025-04-18,12,3,1004.42,premium,0.427,
b026d1b7-ed8e-4dac-85da-53ffd920c4a9,XRX-102199,BluePeak Retail,2026-04-03,24,3,1413.97,standard,0.708,
e58d1d3d-e03e-4cf4-a81f-8d57fa8f7c9a,XRX-100000,CivicGrid Utilities,2025-12-14,24,3,45.37,premium,0.206,
83340503-76ae-4b3d-8fc4-33e0166dda54,XRX-100001,Summit Manufacturing,2025-11-10,24,8,829.33,premium,0.256,
1d54f365-4fc2-473f-acd1-8a7582adc6fb,XRX-100002,Summit Manufacturing,2024-06-29,48,3,142.88,mission_critical,0.546,
e0359fb7-0883-40a1-a902-2c09449afe4b,XRX-100003,Atlas Education,2024-03-17,24,2,0,standard,0.589,
d68d74e7-26ee-4579-aac6-52fcd7c64798,XRX-100004,Atlas Education,2024-08-03,12,7,577.14,standard,0.717,
34e56c70-d707-4c54-89f3-0b0faa6d3964,XRX-100005,Meridian Insurance,2026-01-09,48,2,933.51,premium,0.834,
38833112-7413-422c-b6c5-c2f88bfa8167,XRX-100006,Northwind Health,2026-03-24,48,3,416.07,standard,0.658,
f812a7c6-8a4f-455e-b14d-e9121bb39abf,XRX-100007,Arbor Pharma,2024-06-26,24,5,585.42,mission_critical,0.376,
b5b7764a-d3ce-4641-b9fe-2bc4ceaaf233,XRX-100008,BluePeak Retail,2025-08-13,48,4,2204.28,mission_critical,0.421,
eb8bd66a-edff-4e6d-8297-9dd2bae2ed9c,XRX-100009,Meridian Insurance,2024-05-28,24,1,262.95,mission_critical,0.892,
2d05fdb0-6da7-4451-bd05-c38b79e02be3,XRX-100010,Meridian Insurance,2024-04-07,24,3,0,premium,0.689,
69894635-c18d-4294-a795-bfef3af71904,XRX-100011,Meridian Insurance,2025-12-19,24,1,1735.42,standard,0.91,
347a7dc2-f924-4705-863a-af1de55a7e3b,XRX-100012,Arbor Pharma,2025-03-13,12,8,0,premium,0.615,
bdb1d2f0-85eb-4672-b7a4-8e3a1ae0e2ed,XRX-100013,Summit Manufacturing,2025-10-05,12,0,749.86,premium,0.141,
6bfb636f-3fa3-4867-a270-7eb42512159d,XRX-100014,Aster Financial,2024-12-21,12,8,0,mission_critical,0.931,
9d12ddb4-2d66-4a0e-a871-5e28cf29eb99,XRX-100015,Arbor Pharma,2024-05-17,12,8,0,premium,0.146,
20dfe1fd-fad2-4b47-be50-ebf93d13394f,XRX-100016,Northwind Health,2024-08-24,12,7,898.82,standard,0.68,
0425b8d2-6da8-4edf-87b6-d899fe2d6a39,XRX-100017,BluePeak Retail,2024-08-15,24,8,171.65,mission_critical,0.729,
8d4dc856-134a-40da-9754-b034e7814490,XRX-100018,Aster Financial,2026-05-25,12,8,198.43,premium,0.745,
5bf3ecc6-23c5-4a39-9c6d-6e97f8ce2f94,XRX-100019,Vertex Legal,2024-01-23,24,8,625.94,standard,0.834,
0100f728-2ee0-4a5a-8b55-22375370e3b5,XRX-100020,Arbor Pharma,2025-01-26,36,1,449.54,premium,0.107,
ec26db3e-14f0-4a7b-8f88-5180a0fc7b9e,XRX-100021,Helio Energy,2026-01-29,48,2,1359.41,premium,0.584,
172b5da5-8684-4280-b55b-ec414a054043,XRX-100022,Helio Energy,2025-11-15,12,4,1476.4,standard,0.938,
16f5bd91-5190-44e9-ac1e-c6ca204e0f92,XRX-100023,Cobalt Media,2025-09-03,24,0,188.31,premium,0.154,
26928f23-dff6-4821-8920-dbcc3f192a42,XRX-100024,Atlas Education,2025-08-12,24,3,676.31,mission_critical,0.61,
f74a2b12-c7e5-482c-be76-61f8e9c39642,XRX-100025,Vertex Legal,2025-10-12,12,1,645.44,mission_critical,0.884,
42b272f7-2247-472a-8cf2-0765d704bead,XRX-100026,Arbor Pharma,2024-11-12,12,8,610.96,standard,0.822,
f2afb1d4-1e04-4b0e-8e22-69b15a21dd99,XRX-100027,Cobalt Media,2025-10-18,24,8,1034.33,mission_critical,0.702,
c1121b16-3563-4120-9136-b0c2d69aff07,XRX-100028,CivicGrid Utilities,2024-02-18,12,6,396.57,premium,0.388,
88d96e21-cebc-4ae3-a671-0c6daa0e694d,XRX-100029,Summit Manufacturing,2024-11-23,36,8,698.59,standard,0.782,
c7cfcc11-6b1b-401d-b984-3a44a002fefd,XRX-100030,Helio Energy,2024-11-28,48,0,688.64,mission_critical,0.281,
610e4b68-04d8-4833-bba7-ff4d23c907e6,XRX-100031,Meridian Insurance,2025-01-09,24,6,717.05,premium,0.763,
f81cea53-0d72-4e7f-932e-b71ad8813d82,XRX-100032,Helio Energy,2024-01-19,12,7,794.81,standard,0.399,
956fd021-d87c-4b5b-93b4-30c83d0b75df,XRX-100033,BluePeak Retail,2024-06-06,24,6,458.29,premium,0.679,
232e54c1-e7b6-4292-ad09-dd490e2ecf35,XRX-100034,Atlas Education,2024-12-31,36,3,1255.39,standard,0.005,
0135b007-44c3-4cbb-b5a9-f17271e6f1b0,XRX-100035,Atlas Education,2026-02-05,48,8,1497.42,standard,0.553,
283e7b3a-03ce-4eef-b6a0-2b9d642c3dc2,XRX-100036,Northwind Health,2025-08-18,24,0,502.41,mission_critical,0.918,
2cd1bf53-574d-4fee-9003-f65fd80879bd,XRX-100037,Aster Financial,2024-05-29,36,3,1697.55,mission_critical,0.582,
5259bae6-2fe9-472d-859a-9f475128b6fe,XRX-100038,Aster Financial,2024-12-08,24,7,163.71,standard,0.188,
60b63a69-08d3-40b6-94a8-b4ca88397115,XRX-100039,BluePeak Retail,2024-07-24,36,8,843.93,premium,0.083,
48bbf3c1-eb65-4008-9aed-3131c1b0bd29,XRX-100040,Summit Manufacturing,2024-04-20,24,6,0,premium,0.543,
017753bf-0eb2-4817-a150-d75e674561ec,XRX-100041,Summit Manufacturing,2024-11-21,12,8,559.94,mission_critical,0.572,
ceceba0c-cccb-4099-b2e4-ab5473626911,XRX-100042,BluePeak Retail,2026-05-19,36,6,282.42,premium,0.653,
ac6dea06-7834-42e7-8902-5b88dfaad550,XRX-100043,CivicGrid Utilities,2025-02-07,12,4,170.35,premium,0.573,
b0dc31f5-8717-4f8e-8ee2-64cc7517343e,XRX-100044,BluePeak Retail,2024-04-12,12,7,0,standard,0.671,
0d30480a-1ddc-4b5e-b698-4ca2adc359ee,XRX-100045,CivicGrid Utilities,2025-08-18,12,8,1207.86,standard,0.434,
45e1e83f-a566-4a55-ad51-4eddc0524475,XRX-100046,Helio Energy,2025-07-08,24,3,565.93,premium,0.491,
8e75c833-2812-4b22-9d5b-63b046bc7f1d,XRX-100047,Cobalt Media,2026-01-10,48,8,530.9,premium,0.478,
b5b4d6b4-ff7d-4461-973c-1b62fad45bb5,XRX-100048,Northwind Health,2025-03-23,12,3,1677.16,premium,0.359,
c67ed0a6-edf1-41bb-b274-89ef73013da8,XRX-100049,Atlas Education,2025-05-13,12,7,303.66,standard,0.71,
6a7c9136-f4f5-4a91-9e29-4d626487880a,XRX-100050,CivicGrid Utilities,2025-03-13,36,3,0,premium,0.515,
0491dc20-f391-4a5c-8d50-47901b84560d,XRX-100051,BluePeak Retail,2025-06-16,12,3,194.4,standard,0.341,
fc0994d0-04b6-44cf-bedc-c4319ec16721,XRX-100052,Meridian Insurance,2025-01-07,36,0,745.14,mission_critical,0.865,
a0eec23b-21d4-4925-9f6e-662f2e4529c4,XRX-100053,Atlas Education,2024-03-22,48,3,91.93,premium,0.263,
9a06ae8e-d8e8-487a-af1d-6eeeef4c7e5a,XRX-100054,Aster Financial,2025-09-10,48,6,903.13,premium,0.787,
c666cc0f-cfcf-4dc1-b1af-50ddadfeca52,XRX-100055,Vertex Legal,2025-04-12,24,6,757.1,premium,0.52,
444ca06d-4fd8-468c-bc27-a88eb14ce150,XRX-100056,Summit Manufacturing,2026-05-31,36,3,965.04,premium,0.198,
34c7e23a-04b0-45ab-acf9-91e362873d68,XRX-100057,Cobalt Media,2025-07-20,24,4,618.64,premium,0.564,
830de9f7-7498-4e48-8e05-f7f8ddf67728,XRX-100058,Aster Financial,2025-03-25,36,2,1047.82,premium,0.213,
7745e455-0500-41ea-9931-5487018d5082,XRX-100059,Helio Energy,2026-02-15,24,3,779.1,standard,0.063,
8e9f8509-4cb1-4b9f-9822-16d2881db564,XRX-100060,BluePeak Retail,2024-10-23,48,1,901.31,mission_critical,0.447,
6d95e07e-b73c-44db-aef8-f54525b0f6cd,XRX-100061,Arbor Pharma,2024-09-19,12,2,1101.93,standard,0.767,
53faa312-d487-4ecc-a0bb-2261d9fa5dd1,XRX-100062,Helio Energy,2025-04-11,48,1,0,premium,0.934,
da4aa5ab-871f-44cb-9bf3-bc7be3e930d9,XRX-100063,BluePeak Retail,2026-05-21,24,3,1724.43,premium,0.86,
04be3c09-89f6-4c02-843f-43ed4772f830,XRX-100064,BluePeak Retail,2025-06-17,12,7,863.51,standard,0.142,
cfd96650-9ad7-4004-b0af-0fabd8617931,XRX-100065,Atlas Education,2024-03-13,12,8,651.78,standard,0.254,
00a9c068-33f1-43d3-8b8d-2f6a22a9fa6d,XRX-100066,Summit Manufacturing,2024-05-12,24,8,172.92,standard,0.846,
b734fcb7-5319-4bea-9b94-c8989435468b,XRX-100067,Atlas Education,2025-06-22,48,1,0,premium,0.151,
cd790b64-44da-4f29-85d2-8247fb4883eb,XRX-100068,Aster Financial,2025-02-26,36,1,1259.52,standard,0.58,
687a932e-292f-472a-b35a-5a212a156d1f,XRX-100069,Meridian Insurance,2026-04-01,12,8,707.09,mission_critical,0.692,
6ecd178f-18ab-4766-90b5-3aca12f63274,XRX-100070,Meridian Insurance,2024-11-07,48,0,235.87,mission_critical,0.385,
9d18763f-ba24-4dfc-8d8f-1fd629207f67,XRX-100071,Vertex Legal,2026-03-30,36,2,225.47,premium,0.254,
06eae117-5fcc-4c33-a5ba-dabec56c92a9,XRX-100072,Atlas Education,2025-10-15,12,1,1191.09,standard,0.005,
d3995532-dcdf-4091-8978-517f0f381610,XRX-100073,Summit Manufacturing,2025-05-12,24,8,0,premium,0.33,
a1a412f1-6d78-4fa3-be89-1f37b0f0e55f,XRX-100074,Aster Financial,2026-02-19,36,6,785.85,standard,0.771,
a72d90fd-ed3a-47b9-8f7f-82a47e3a745d,XRX-100075,BluePeak Retail,2024-11-05,48,5,529.28,premium,0.268,
