contract_id,customer,effective_date,term_months,sla_uptime_pct,response_time_hours,monthly_value_usd,renewal_risk,obligation_count,violation_count,duplicate_marker
45b8fa5b-a311-450e-8715-2cbfcef1e898,Summit Manufacturing,2025-04-09,48,99.5,4,49019.64,0.983,11,5,
c7a0f421-eb99-48e2-85cf-5e261cf23c29,Northwind Health,2025-07-17,60,99.0,4,31115.59,0.837,40,0,
e32e27a6-6a07-44d1-ba3c-af60ef7f20cb,Meridian Insurance,2024-10-19,12,98.0,24,32450.25,0.422,8,1,
5f8c4868-354d-4870-8756-1229c8c406b4,BluePeak Retail,2024-04-03,24,99.5,24,58595.56,0.774,25,2,
05f55c3e-2a64-413b-a26e-7b31a29f2c34,Aster Financial,2025-11-28,12,97.5,8,57316.68,0.314,12,1,
9a7b784f-81f0-4237-9ab8-e5c3d5cd405e,Arbor Pharma,2026-02-03,48,99.0,4,65994.42,0.935,42,0,
5610de69-1d62-489f-8c58-c40eec1a13a1,Summit Manufacturing,2025-11-07,60,99.5,24,117802.14,0.64,9,1,
4e3af640-93eb-4764-9dc6-5a5820a9ace8,Summit Manufacturing,2024-12-05,48,99.0,24,111459.88,0.342,12,0,
fb5018c8-1545-40ec-8161-d60ef4615d8e,Aster Financial,2026-01-16,48,99.5,4,50333.31,0.174,10,0,
47c49c28-942c-441f-8d9d-37919bd299d5,Vertex Legal,2025-08-13,36,99.0,24,11571.14,0.698,44,0,
87218c54-c8ee-48ba-8d7a-7a28ac2a0bf3,Vertex Legal,2024-01-02,48,98.0,8,94652.1,0.075,36,3,
fd295656-0aba-4837-816e-c2a1404bc9ef,Arbor Pharma,2024-08-17,24,99.0,24,95456.03,0.639,40,1,
210bae39-29f8-41b3-ba54-7fd1373af7df,CivicGrid Utilities,2024-09-26,12,99.5,8,20171.7,0.652,35,0,
21ab2bec-a7b7-4d84-a466-be0528b33261,Helio Energy,2026-02-26,12,99.5,2,81051.71,0.989,33,2,
8be96369-a850-4fa8-8a32-57d1e90d1abe,Cobalt Media,2024-05-01,36,98.0,2,71645.59,0.642,40,1,
68f83130-5e17-46c5-8e3a-0d6d582c37f3,Pioneer Logistics,2024-09-12,12,97.5,8,57928.47,0.733,30,1,
280784dc-372f-4b77-b796-c1f9d0e6f42e,Aster Financial,2024-12-02,60,98.0,2,26761.24,0.227,24,0,
e1238f5b-3b74-4d2a-a198-2e14cd44a040,Aster Financial,2024-06-02,48,98.0,8,77273.06,0.943,31,0,
9383cbde-70cf-4a9a-9e43-2b3f69b807c4,Aster Financial,2024-08-11,24,99.0,8,75740.32,0.23,8,0,
a8439ffc-cf6b-4695-8990-0ce7d5ea7897,Arbor Pharma,2024-10-24,12,97.5,8,39957.44,0.869,29,0,
138d3b1b-caaf-4e7b-adb9-8c67ae77da4b,Pioneer Logistics,2024-12-19,12,97.5,24,10540.55,0.033,24,0,
a9073e99-351c-4702-9715-4a7a2dd1f5c2,Atlas Education,2025-06-21,24,99.5,24,21288.0,0.205,25,0,
a0f1e94c-ff91-445d-89a7-dbfe97ad3c68,Vertex Legal,2025-07-26,48,99.0,8,57245.66,0.883,25,0,
372c8c61-1d2c-4813-9b45-ff91859353a4,Vertex Legal,2025-07-14,60,98.0,8,64611.93,0.933,29,0,
610df6f9-6181-42a6-b7b5-67096598a79e,Pioneer Logistics,2026-01-05,48,99.5,24,116745.92,0.272,25,1,
be332d45-173a-424d-ac23-2cd8af109b0a,Cobalt Media,2024-09-29,24,99.0,2,94661.8,0.76,25,1,
aaf9757f-ad65-44db-8ce4-b05f41fe71fe,Meridian Insurance,2025-08-11,36,97.5,2,123690.49,0.174,44,0,
4d3c9c44-0b27-4e29-aca4-647ae57c598e,Northwind Health,2024-01-29,60,97.5,4,79978.93,0.992,16,0,
664e93c8-4299-4418-90b0-c5e7d117a8c2,Aster Financial,2024-03-10,12,97.5,4,116151.11,0.53,30,0,
f9832e06-0570-4475-9078-46e5b2983459,Arbor Pharma,2026-02-07,12,99.5,24,54472.15,0.372,17,0,
8a432598-567f-487e-9bc1-0046491fdae7,Atlas Education,2026-05-27,36,98.0,24,87491.99,0.234,14,3,
74622069-fd04-4066-ba66-b1aeb1364170,Arbor Pharma,2026-01-23,12,99.0,8,90960.52,0.524,13,0,
18ea8014-ebd4-48be-ae11-060b49c95944,Atlas Education,2025-02-25,12,97.5,4,107606.6,0.991,31,0,
aea51be6-1644-4e51-98ba-ca57bb791dc7,Northwind Health,2026-02-07,60,97.5,24,93931.08,0.34,33,0,
c1ce5830-47dd-43b6-9f59-fafface94fc0,Pioneer Logistics,2025-03-20,24,97.5,8,115926.54,0.23,10,2,
79bac556-3b03-4293-b789-5f45a1e21c23,Helio Energy,2024-03-27,60,99.5,24,95941.36,0.817,9,0,
790416d2-8ee4-4029-b544-87802038265f,Cobalt Media,2025-04-18,12,99.5,4,70040.87,0.054,37,0,
0d24a03c-364a-4a95-b050-962734515500,Helio Energy,2026-01-22,48,98.0,24,47026.3,0.248,31,0,
b25be049-fb26-46e0-8d30-2c507402753a,BluePeak Retail,2024-03-15,60,99.5,8,46255.99,0.544,14,0,
db2146eb-e03c-47b9-a445-2852e04f3de9,Northwind Health,2025-09-04,48,98.0,24,25350.04,0.869,27,0,
ef65b4de-3824-4ece-84a4-b25c66b5c88b,Helio Energy,2024-10-07,48,97.5,4,23826.78,0.635,21,0,
444c645f-d4dd-4c9c-b54c-b1c7a8df8a5d,CivicGrid Utilities,2024-12-13,36,99.5,2,57878.94,0.543,44,0,
a91723b3-7db5-4ec3-b4ca-84a4428526c8,BluePeak Retail,2024-11-17,36,97.5,24,61648.34,0.547,30,1,
6c5a6260-dbb2-4b25-b347-dd71a7f72e84,Northwind Health,2025-07-07,48,99.0,8,44240.6,0.378,17,0,
1eb92634-f006-48d2-a178-de25a282b057,Meridian Insurance,2024-06-06,24,97.5,2,84358.81,0.497,14,0,
dbc95a4c-2e60-41b0-9f12-cfe095828958,Atlas Education,2024-09-15,24,99.5,8,21275.48,0.565,41,0,
2a94f998-7b3c-45db-9ac2-d3a708739f4b,Cobalt Media,2024-09-01,48,97.5,4,38060.45,0.203,43,0,
655cfd7b-2365-4194-b3f8-872bb57e0635,Helio Energy,2025-04-21,24,97.5,24,8176.69,0.105,12,0,
b74ecef8-4b5b-4d13-963b-2251ff4254d5,Meridian Insurance,2024-10-01,60,99.0,8,76897.82,0.262,31,0,
ee195a37-3e66-4e2c-b36c-099f940fda26,Atlas Education,2025-07-22,12,99.5,24,85041.19,0.625,20,0,
010154f4-f592-4416-892e-c4f68215f9b6,Atlas Education,2025-09-11,36,99.5,4,71692.84,0.474,25,0,
037cb90a-1604-4ade-9aa4-892d7b94860d,Northwind Health,2026-02-09,36,99.0,24,30401.03,0.138,30,0,
a0f34779-1802-4eb1-a5f7-8a5a48ce80d7,Helio Energy,2025-03-28,36,99.0,4,14742.79,0.495,43,0,
fd7487dd-c65a-4043-a19c-72fa150b90cb,Arbor Pharma,2026-05-06,36,98.0,4,107179.97,0.399,10,0,
936167e6-ee01-41cd-8a97-4551e8495763,Meridian Insurance,2024-09-24,36,97.5,2,38587.18,0.628,36,0,
f89e969e-9003-4447-af5e-1d8bb52b27b0,Arbor Pharma,2025-04-04,48,99.0,24,30177.58,0.954,16,0,
8ad892d1-54bd-48dc-9cc4-b2c4a7664683,Summit Manufacturing,2025-06-09,60,98.0,24,34142.75,0.502,23,2,
a8f6336e-bd7d-44a8-bc9f-65772918d608,Atlas Education,2024-09-15,24,98.0,2,15158.87,0.768,37,0,
10ea7391-4b85-4cc1-bff2-02a5e4b56748,Arbor Pharma,2024-10-25,12,99.5,2,109427.47,0.818,42,5,
76d86b35-4352-48c5-a90b-62a5888abcba,Arbor Pharma,2024-07-30,48,98.0,4,105626.2,0.051,12,2,
5754e09e-b187-4313-bc4a-0601b049c1b9,Northwind Health,2026-03-03,12,99.0,8,109136.18,0.633,39,0,
8e9c8db1-b6b1-4f2c-a313-b2506fb80b13,Cobalt Media,2024-09-27,36,98.0,24,14393.71,0.658,37,0,
c27caf9d-0fba-4832-8e1e-f0bd2d10cf7a,Vertex Legal,2025-06-12,36,97.5,8,69727.81,0.52,43,0,
b4be6b1f-9185-4207-b2a8-2899e4a7f21a,Atlas Education,2024-07-18,24,97.5,8,110377.51,0.317,20,2,
eb9737ee-db67-4dc7-a9db-d170466dd385,CivicGrid Utilities,2024-04-11,36,97.5,8,55988.97,0.107,36,0,
f125a49c-d244-4326-ac89-b0cfcc5e6bbd,Helio Energy,2025-02-11,48,99.5,2,13052.99,0.656,15,0,
7374c7dc-5325-4ecd-97dd-6675a122b908,Pioneer Logistics,2026-04-14,36,98.0,4,21922.03,0.662,40,0,
ced648dc-12b8-4c72-a470-c9fb87a46717,Summit Manufacturing,2024-11-29,60,99.5,8,48768.99,0.089,37,1,
5517a43a-a4ca-4d8f-8fee-b851f73479c1,CivicGrid Utilities,2025-01-13,36,99.5,8,102644.0,0.515,34,0,
5a511de7-1a49-48a0-a9b2-cc1df1c3048a,Meridian Insurance,2024-12-22,60,98.0,24,116645.38,0.946,15,0,
5f7c73a4-b19f-48d3-afbf-f77986455b80,Pioneer Logistics,2025-11-23,48,99.0,4,18901.94,0.534,35,2,
e7849b8c-ea9c-4de7-94be-429a1649384f,Cobalt Media,2024-08-11,60,99.0,8,35161.0,0.919,38,0,
19182f0a-c75b-4dfc-915a-1e5e23141613,Atlas Education,2026-02-04,48,99.5,4,109677.01,0.401,24,0,
bb090399-4792-436e-a9f9-dc4270f2aa8b,Arbor Pharma,2026-04-05,48,97.5,24,54459.38,0.159,15,1,
54156176-a209-4658-b6a6-85a3d4c2aac7,Meridian Insurance,2026-03-19,48,97.5,8,8407.06,0.702,36,2,
aec09c73-82f3-4b43-91ab-d20ebbf7c41c,Pioneer Logistics,2025-02-07,12,98.0,2,22903.62,0.226,31,0,
c9dcd7a2-2587-435c-b6e1-e6b7cc57c74a,Pioneer Logistics,2024-08-13,24,97.5,24,47865.91,0.336,16,0,
c4441c9d-5aee-403d-8a0f-800d6a1fed7f,Helio Energy,2025-11-26,36,98.0,8,71979.05,0.137,27,3,
762bc2a7-3169-44b1-9324-9a5755491c53,Pioneer Logistics,2024-08-03,12,99.0,24,45279.68,0.955,32,0,
413165ad-4325-4177-ab8a-094f025470a7,Meridian Insurance,2025-11-12,60,99.0,4,76042.44,0.493,12,0,
4b6d1009-0fcd-4f5d-8aa4-8982225beb70,Atlas Education,2026-01-20,48,97.5,8,10157.45,0.19,33,5,
f1a3b8e0-d7a7-4e30-83b0-083f10f39135,BluePeak Retail,2024-05-28,12,98.0,8,106557.67,0.612,15,1,
db9e17f2-bbd5-48e9-bfdf-e8401e733ff5,Atlas Education,2024-06-07,48,99.5,2,63173.15,0.973,31,1,
5aa12d40-b171-4869-b9d4-096b702f2784,Summit Manufacturing,2026-05-31,60,98.0,24,114621.52,0.078,11,0,
8621772f-352d-4b9a-b8f8-2bd6cf6365a5,CivicGrid Utilities,2026-03-16,48,99.0,2,109412.05,0.589,38,3,
1f1220ad-d17b-46fd-a1f9-1a3325f46f5e,Arbor Pharma,2026-05-21,36,99.5,8,28040.0,0.358,37,0,
57834c25-60c5-4111-8404-c5d3849a3c40,Helio Energy,2025-12-13,60,98.0,24,74539.82,0.77,29,0,
ae3e6341-9b48-4778-823e-602499608400,CivicGrid Utilities,2025-01-06,36,99.0,2,7373.61,0.324,10,0,
a7cc8fb5-9f0e-49d4-a227-95d0aef5a775,Northwind Health,2024-11-15,24,99.5,8,46985.9,0.44,24,0,
fb8cd1b5-4733-4c8e-8bce-b0fc1845bc6f,Pioneer Logistics,2025-09-03,36,98.0,2,108225.36,0.439,12,2,
67d16467-555d-4df2-ba42-6e3d2e298411,Arbor Pharma,2026-04-09,12,98.0,24,58042.23,0.706,38,0,
52c59471-0730-4c89-bf52-140e78f38a2c,Arbor Pharma,2025-08-30,24,99.0,4,79629.2,0.472,39,0,
ddec4132-b5c0-467b-9145-1dd577dc1ec4,Cobalt Media,2024-06-21,60,99.0,2,123227.87,0.141,12,1,
5056b26d-bd0f-4a57-9b0b-102320478cf7,CivicGrid Utilities,2024-01-03,48,97.5,8,31644.54,0.778,34,1,
6286fe6e-a1d9-4b81-a58b-7f2480bfa3c2,Meridian Insurance,2024-04-16,12,99.0,2,16291.76,0.987,21,5,
930fdc61-f02a-4ee8-b5af-a85b118ed830,Atlas Education,2025-05-04,24,98.0,8,18510.0,0.68,29,0,
dc0dd0df-6647-4b75-bb11-296e263feef6,Arbor Pharma,2024-07-27,12,98.0,8,73314.83,0.977,38,0,
8f75df1a-7510-4d82-921b-e668cbcf0f36,Vertex Legal,2024-11-23,60,98.0,4,118562.28,0.643,44,0,
b3a72c3e-de0f-42b3-8540-13763a438852,Helio Energy,2024-04-07,24,98.0,4,43778.83,0.565,33,2,
e666be00-9489-4568-aa04-f9ca9bb138b9,Vertex Legal,2025-12-05,36,97.5,4,26947.11,0.992,37,1,
e95ec915-9b5b-483f-97c2-db175692de45,Cobalt Media,2025-11-29,36,97.5,24,96858.68,0.609,33,1,
e983e2c7-df06-408f-930a-705792f07e9f,CivicGrid Utilities,2025-01-02,24,99.0,2,58511.14,0.841,43,0,
ae792e12-a16e-41f2-900c-ec4642e9f608,Summit Manufacturing,2024-02-07,48,98.0,8,45593.19,0.466,15,0,
29560c06-6938-4752-b421-872cd03b8728,Meridian Insurance,2025-06-04,60,98.0,24,53133.08,0.924,35,1,
028d5bc6-72b5-4bbd-8dac-ed344f34e6e8,Helio Energy,2024-07-10,24,99.5,24,83975.53,0.242,13,0,
cc3a9110-3145-4e53-a097-931e66388de4,Helio Energy,2026-02-27,12,98.0,4,64121.18,0.988,40,5,
bfc679a6-3962-4a03-bd10-73b284cbb4f3,Cobalt Media,2024-05-18,36,97.5,4,93953.98,0.022,37,0,
0d9251c0-67aa-4ae5-91d9-aed9ae546fb7,Aster Financial,2025-07-08,60,99.5,24,88846.36,0.168,19,0,
07765a59-4166-4d0d-b099-349378c108c9,Summit Manufacturing,2024-05-27,60,99.5,24,18918.63,0.123,32,3,
ff6273e5-64e7-4fb7-845d-7dbadc8731fa,BluePeak Retail,2024-05-13,24,97.5,24,104502.1,0.13,26,0,
bc70f8d9-b289-41fb-9441-e70abf135c6c,BluePeak Retail,2025-11-18,24,99.5,24,118894.37,0.289,10,0,
3833a610-800e-4045-9179-f69a585ebdb2,CivicGrid Utilities,2025-02-06,24,99.5,24,37778.15,0.342,16,1,
7706a407-1888-4d54-91ea-0891f3d24617,Vertex Legal,2025-05-26,60,98.0,24,23573.56,0.172,39,0,
01caa207-052a-44e7-b013-23ea4e18e1d3,Helio Energy,2024-02-20,24,99.0,2,62481.69,0.049,29,0,
d7a48c5c-6cd8-48a0-8d74-c5d41d2f3220,Arbor Pharma,2025-08-14,60,97.5,24,81301.79,0.267,11,0,
f6c44a27-9366-45a5-a1f4-3da9b52b8ae0,Vertex Legal,2024-06-13,48,99.0,8,97192.15,0.05,17,0,
e02e48d9-aed0-4db1-9d05-31da3fe861a5,Summit Manufacturing,2025-02-03,24,99.0,2,91858.21,0.183,12,0,
4826d88c-441c-4f87-9e1e-51330d2d8cc2,Northwind Health,2026-05-19,48,99.0,2,73968.51,0.728,38,0,
03e9d0df-8410-4ae3-ac8b-faa510b84f1a,Northwind Health,2025-07-25,48,99.5,8,119299.85,0.162,43,0,
7c21a6ec-9406-4bca-9c2f-e05f905e34ce,Atlas Education,2024-11-14,36,98.0,4,61738.12,0.386,44,1,
58d79948-780f-433d-9e0d-0c34150d90b3,Cobalt Media,2024-10-12,48,97.5,4,49487.31,0.658,9,1,
c0daaba1-c3f9-4bef-a8f0-12528e21965a,Vertex Legal,2024-10-05,24,97.5,2,70160.41,0.601,41,3,
4ec296fe-f2e3-4f5e-8b98-25de585a57d3,Arbor Pharma,2025-04-05,36,99.5,2,92118.6,0.92,20,1,
e745427c-fdff-4a07-9b8e-3fcafb16064e,Atlas Education,2025-05-14,24,99.0,24,79078.84,0.62,17,0,
3412a922-3af7-43ef-a0dd-e9db03fcca1d,Arbor Pharma,2024-11-19,48,99.0,2,55879.73,0.305,15,0,
9055263a-67f8-45c6-a7ac-13cc17ebb608,Cobalt Media,2025-10-06,36,99.5,2,36824.46,0.182,39,2,
249e40e5-6bc6-43d8-905c-f16e6c1da47a,Vertex Legal,2024-12-23,36,99.0,4,84375.4,0.342,15,3,
7861b169-2d63-4bf4-8ec6-54f2b02289ec,Summit Manufacturing,2025-01-05,36,99.0,2,52127.15,0.225,26,0,
62300041-b640-459b-9ef6-b83a0739f2b0,Summit Manufacturing,2024-05-26,24,98.0,4,66250.45,0.745,9,0,
9cd723c0-f388-4e5d-830a-c6dc9cf3004e,Aster Financial,2024-03-16,36,97.5,24,41460.59,0.827,14,0,
e261770e-58e1-4424-bca3-e23bdce9819b,BluePeak Retail,2024-04-21,48,99.0,2,123665.44,0.691,20,0,
8da04eda-6d81-44f3-b4dc-4d5bd29f501b,Atlas Education,2025-12-01,60,98.0,2,98287.38,0.858,37,1,
f2b94816-6567-473f-b59f-eb4e89a4cb2e,Cobalt Media,2026-01-14,48,99.0,4,52659.99,0.146,14,0,
775bf806-c868-4b3d-933e-2433e84bde5b,Vertex Legal,2024-04-02,60,99.0,24,14270.27,0.64,30,0,
e589e1fb-1af2-44ff-acde-3c359d7a701b,Summit Manufacturing,2025-04-10,60,99.5,4,101991.4,0.38,36,1,
75a17b76-1ec7-4089-976e-68779c05ae8d,Cobalt Media,2024-03-04,12,99.0,24,104557.58,0.76,29,0,
75745900-97f1-4616-a691-9044f823ee28,Meridian Insurance,2025-09-11,48,97.5,8,52503.24,0.668,12,1,
e39fabf0-add4-4755-8275-6ed1c07d125e,CivicGrid Utilities,2026-05-28,36,97.5,4,94472.54,0.599,41,0,
2dd2ff27-a628-4025-8e43-f75826b92b27,Vertex Legal,2024-07-27,36,97.5,2,113838.27,0.316,28,0,
bd564cd8-b0a1-4aa9-8d99-3d94fa33192c,Atlas Education,2024-03-13,48,97.5,24,19250.96,0.181,28,0,
ba2c4ddd-2d6f-4200-89ec-2002419d47b4,BluePeak Retail,2025-09-01,36,97.5,8,79986.2,0.287,24,0,
1b59f1c0-befc-4751-9e84-92557fb584cd,Pioneer Logistics,2026-04-11,36,99.0,8,84971.77,0.444,24,0,
cffd63e6-a547-43d4-93c3-f1b8c5fb81c7,CivicGrid Utilities,2026-01-18,12,98.0,4,64244.0,0.765,27,1,
ed137373-f9b0-4e9b-a79d-6eb953936cca,Cobalt Media,2024-09-11,24,98.0,8,26229.59,0.773,44,2,
6e301b2a-3405-4a1b-ad30-7ba9777b3be5,CivicGrid Utilities,2025-12-30,36,97.5,4,103527.64,0.582,27,3,
7421107d-132f-49a6-83c8-40148da6d44f,Meridian Insurance,2025-03-04,24,98.0,4,65082.15,0.047,15,0,
093b0afd-cb43-444c-83c4-52eb58ace6cb,Arbor Pharma,2025-03-13,24,97.5,24,81600.21,0.97,31,0,
09016b59-127b-4dd0-9f36-2462dcee3101,Atlas Education,2025-10-31,24,99.0,4,22008.29,0.024,17,2,
6a2d3ae0-9f09-43cc-9440-7dbd49b3d45f,Pioneer Logistics,2024-05-11,24,99.5,24,4248.38,0.425,26,1,
c55c32bf-ef52-4f9d-bbb7-ae009114e098,Northwind Health,2024-03-13,12,98.0,24,72413.61,0.763,16,2,
87a55953-20d5-467f-9448-641b8ab2af5b,Summit Manufacturing,2024-12-01,12,98.0,4,88843.07,0.689,10,0,
73db7c16-c4bf-493e-b807-0b813cbcf654,CivicGrid Utilities,2024-05-21,60,97.5,8,88931.45,0.23,18,2,
a031d5c8-03fb-493c-82d3-8a369c1d0c83,Vertex Legal,2024-06-20,60,97.5,8,103195.84,0.5,25,0,
bfbdb8d8-5ac1-42e3-acd1-7b2662810760,Pioneer Logistics,2024-07-08,12,97.5,24,85688.58,0.451,23,0,
bb98eb0f-e2ff-4a62-a291-0051156e7f3c,Meridian Insurance,2025-07-28,48,99.5,2,36006.86,0.285,25,0,
ffaaf6f8-4665-4d0e-9158-01cd1a7d5c79,Summit Manufacturing,2024-10-12,60,99.5,2,15786.33,0.375,27,0,
2beb7c1c-3168-453c-bb39-ee2745d7845c,BluePeak Retail,2024-02-06,36,98.0,2,73863.67,0.049,27,0,
fbc591fb-6bda-4724-9652-8b2c7467ec05,Cobalt Media,2026-02-18,12,99.0,4,59833.07,0.565,14,5,
f0a9888c-9fcf-457d-9a4f-804099a5734c,Aster Financial,2024-01-04,48,99.5,8,53459.6,0.024,35,1,
285d3de6-7a97-49d4-8e6d-de80563d607c,Pioneer Logistics,2025-04-03,24,98.0,8,54633.98,0.045,35,0,
bf2bc2cc-dd42-49f9-a4fb-c73724c9eb9f,Summit Manufacturing,2025-03-17,48,99.5,8,106118.73,0.075,35,1,
2966a2fc-1818-43db-bd5f-7ac1f2fb6b46,Helio Energy,2024-02-25,60,97.5,8,99587.83,0.046,33,0,
f2c30b06-6e29-46f7-b6a9-732f5c3d6d6a,BluePeak Retail,2025-10-17,24,97.5,4,25627.65,0.805,26,0,
cfe0dfba-6415-40d7-af1a-8e59ca679c88,Atlas Education,2026-02-09,12,97.5,4,30784.24,0.123,24,3,
21fac64d-3ec5-4b65-92d2-d8aaccfe46ca,Northwind Health,2024-08-01,36,97.5,24,113631.95,0.564,41,0,
5a5e4153-5f53-40dd-b00f-386178f115ed,Arbor Pharma,2025-11-09,48,99.5,2,19485.64,0.87,21,0,
7218e1e2-cd0a-495d-9fb4-a26a81ae4bb3,Aster Financial,2025-12-06,48,97.5,2,114698.84,0.785,32,0,
d9da2049-ec54-45f0-a899-f03441a7a0fa,Cobalt Media,2025-11-04,60,99.0,2,101196.23,0.581,28,0,
8a8d1bba-f778-48c5-a716-7823a65408b1,Cobalt Media,2025-04-12,12,97.5,2,80994.7,0.219,27,1,
e4469c16-988b-4617-9411-1942ea7dbeba,Meridian Insurance,2025-12-13,60,99.5,2,22857.86,0.143,20,0,
96d7a064-7a05-4fda-881b-89438613ea15,Cobalt Media,2024-10-25,12,98.0,24,37842.87,0.234,13,0,
3abd5470-afd7-4d3a-b656-0f4c4cae0c5d,CivicGrid Utilities,2024-08-01,36,99.0,4,24368.89,0.708,34,0,
498075ff-bc4f-4372-9a89-aa9eb0b31c51,BluePeak Retail,2026-02-02,48,97.5,4,86445.2,0.046,40,0,
bd8fe7f6-63b0-46b3-9b41-be9fad23af5a,Atlas Education,2024-11-25,24,99.0,4,83303.83,0.797,25,3,
b7b94f78-e13e-4533-bf72-b353b3e5f316,Cobalt Media,2025-08-01,12,99.5,24,88460.57,0.347,15,1,
173c6b43-e5b2-47f1-834e-e55a9652a68b,Helio Energy,2024-04-30,48,97.5,2,35290.91,0.934,43,0,
513654c5-7871-4a82-af0f-aa2b9a36f43f,Helio Energy,2024-05-03,24,99.0,8,102006.43,0.053,44,1,
4abe3c27-2314-430a-a236-6cda9fdfe500,Cobalt Media,2024-05-10,36,98.0,8,120377.71,0.352,42,0,
508ba9b6-44ae-412c-917a-6b758f483628,Helio Energy,2024-02-22,60,98.0,2,116811.84,0.142,19,0,
121e864e-949e-4036-a89e-f0ec4a6022dd,Vertex Legal,2025-11-01,36,98.0,4,78381.69,0.421,21,1,
c6f694e5-5d75-4894-ac00-c530cf54bc8b,Arbor Pharma,2025-07-07,24,98.0,8,110973.52,0.17,27,3,
ab711a9a-12f8-49fe-b720-b70d9325bb64,Aster Financial,2024-06-19,60,99.0,4,90666.69,0.181,32,0,
213ac47f-7376-45cb-bf0b-a295f24a00fd,Pioneer Logistics,2026-05-03,60,98.0,8,52135.69,0.282,10,0,
3c52757f-be8b-4bcc-88b4-5e071f5dd28e,Helio Energy,2024-04-29,24,99.5,8,25552.98,0.435,30,0,
0a39c6b7-cc94-4aa2-8af7-dda75b570d76,Aster Financial,2025-02-14,48,99.5,4,12514.33,0.008,29,0,
ea834384-0e48-41a1-a138-941ae170379e,Pioneer Logistics,2024-05-21,24,99.5,2,105738.04,0.008,26,0,
c0c25a56-2fab-486b-b5d4-3db45b43ad45,Cobalt Media,2024-09-28,48,99.5,4,66064.66,0.969,36,2,
a1c6c424-4819-4b03-a90e-0770571029dc,Cobalt Media,2025-12-01,48,97.5,4,60642.1,0.069,20,0,
c8fbc832-ca66-4e6e-8451-74aa11d44f3d,Meridian Insurance,2024-04-25,12,98.0,8,17204.0,0.203,18,0,
792d6c34-6e11-4921-ab13-977d5e04c849,Aster Financial,2025-10-17,36,99.0,8,33355.68,0.599,23,0,
d0aa639a-321b-4504-ba28-925bb187dccc,Meridian Insurance,2024-07-24,12,97.5,24,5103.28,0.671,19,0,
21ad1e9f-ba52-499d-b09a-56db0bdf0afc,Arbor Pharma,2024-03-26,36,99.5,4,19367.96,0.931,34,0,
ff4acba3-6aa3-4be6-8673-ec65a158c1b8,Atlas Education,2025-04-01,60,99.0,8,73089.85,0.176,9,2,
7f0313cd-f6bf-479d-bdf6-9344cc06b26d,Helio Energy,2026-05-21,36,99.0,2,39647.93,0.905,9,0,
7be535de-6ff5-4d23-8faa-55d0ed9e4a84,Meridian Insurance,2026-01-04,24,99.0,4,120393.45,0.512,22,0,
99a008f9-d045-4094-9ad3-3866b1275fe1,Summit Manufacturing,2024-05-28,24,99.5,4,74731.98,0.347,11,0,
f5fbbf89-b8d1-4c2d-a0ce-31ec5c24617e,Summit Manufacturing,2024-11-21,60,99.0,4,13002.04,0.493,27,0,
a32e192d-fb9a-44f7-9fef-724117c139bb,Arbor Pharma,2025-08-01,48,98.0,2,55722.79,0.32,12,0,
73cd97d7-6337-46a3-aca8-97c1e9074b6e,Northwind Health,2025-04-27,36,99.0,24,45893.75,0.89,12,0,
663dd127-4d43-40ef-9cd7-99ca6f5d0b0a,Vertex Legal,2025-12-06,12,97.5,8,68005.49,0.339,11,0,
c6d54094-606b-4e07-9622-1b9413a2ad22,Atlas Education,2025-09-06,48,98.0,24,14226.39,0.705,44,1,
6f816e18-d31c-41ea-8e3c-ad3d025022a7,Arbor Pharma,2025-05-21,36,97.5,2,30765.66,0.601,34,1,
55dd68e1-b19b-4f8d-93f0-da2e35bc334f,Meridian Insurance,2024-03-14,60,97.5,8,59032.97,0.375,21,3,
6eca1456-d9b8-42da-a07d-1d414278d582,Vertex Legal,2026-02-04,36,97.5,2,89186.43,0.127,27,0,
646751c5-af56-46d9-898d-00619da9e7c8,Atlas Education,2025-03-10,12,99.5,4,6443.0,0.859,21,1,
a832f9a1-d09a-49ef-b32f-f0ea54f6fec9,Northwind Health,2024-11-05,36,98.0,4,56122.93,0.287,16,0,
3e118fa7-8ebc-40a7-a1cf-57c06c210134,Arbor Pharma,2024-08-10,36,99.5,4,18620.12,0.565,9,0,
992b4e6b-b026-424c-97ce-2b294e7ac216,Cobalt Media,2025-09-22,12,98.0,8,101246.27,0.578,29,0,
174e81e8-ac9d-4c48-8b99-41d7c7b1bb35,Aster Financial,2025-11-19,12,98.0,24,115400.48,0.453,24,0,
95fbf70e-f3c0-4cf2-985b-604701b2ffa9,Aster Financial,2024-11-01,24,99.5,4,51191.26,0.308,21,0,
9b53cd79-cf5a-44ce-a5b8-4cf68c025e13,Northwind Health,2025-07-27,24,98.0,8,76099.97,0.628,16,0,
1e63eddb-cba8-44bd-8e11-c3f077ba0681,Northwind Health,2025-06-01,24,99.5,24,54447.58,0.951,43,0,
bf1a29e0-f24c-4a28-b880-bcae59b71263,CivicGrid Utilities,2025-08-03,60,98.0,2,78847.59,0.246,34,0,
1d16aa06-4755-42f3-838e-d458011f1618,Pioneer Logistics,2024-10-21,24,97.5,2,47914.99,0.092,10,0,
1283dc25-0528-46b8-9c62-3d23a258fae0,Northwind Health,2025-01-07,60,97.5,2,107106.76,0.517,24,0,
