usage_id,timestamp,device_id,customer,cartridge_type,pages_printed,toner_consumed_ml,remaining_pct,replacement_required,duplicate_marker
5aec52a7-de75-48ef-9218-a66b803ef3a0,2024-12-04T06:18:33,XRX-100657,Atlas Education,black,2096,53.42,0,False,
98e913ab-c621-49cd-bcd3-fa6c59b0c946,2024-08-17T23:41:56,XRX-100658,Atlas Education,yellow,134,52.79,24,False,
0665f068-37bf-4bef-aba3-621ffc57ba05,2025-04-04T05:26:44,XRX-100659,Arbor Pharma,magenta,1389,60.05,61,False,
7f5f4e06-5abc-42f6-be53-bca5146ab1c9,2025-01-29T06:20:07,XRX-100660,BluePeak Retail,yellow,1050,34.22,0,False,
da65da08-b9bb-4c4e-a2f7-ddac21d7d190,2025-07-05T18:55:25,XRX-100661,Aster Financial,cyan,2304,23.19,32,False,
3218ce19-2b4c-47d9-bd8b-033f5779fb45,2025-01-22T19:06:42,XRX-100662,Northwind Health,magenta,522,46.13,55,False,
4e34f3c9-99c9-4faf-b8e6-a6d331602f19,2026-03-26T11:37:38,XRX-100663,Pioneer Logistics,black,1042,31.34,49,False,
6eaabd4b-02bf-414a-a480-cf26b5e0a51c,2024-12-19T05:56:24,XRX-100664,Northwind Health,magenta,1545,42.25,24,True,
6ab73bb2-b5d9-42eb-82fa-56dfaeda300b,2024-08-20T03:26:08,XRX-100665,BluePeak Retail,cyan,1810,18.69,29,False,
7be89568-bdbf-4fbb-aa68-5998b65be02f,2025-12-27T08:25:26,XRX-100666,Cobalt Media,cyan,2252,65.55,100,False,
c56d28aa-53a6-4519-995d-dfded0251148,2024-05-10T04:24:20,XRX-100667,CivicGrid Utilities,magenta,1325,55.72,30,False,
990bb5d5-f969-4827-b911-c117e693f457,2025-07-09T00:53:25,XRX-100668,Atlas Education,cyan,735,28.6,47,False,
11b0c98a-05f6-4809-8a30-33722d0a2a89,2026-03-15T10:47:50,XRX-100669,Atlas Education,black,737,47.64,0,False,
2be722b8-ed0b-4972-abb3-88b18ce831df,2026-05-07T10:33:26,XRX-100670,CivicGrid Utilities,black,1248,28.71,53,False,
50584bd7-95dd-428c-8105-a77b5d264a51,2025-12-22T00:13:50,XRX-100671,Northwind Health,cyan,1393,18.02,63,False,
a4829d2d-1530-4b57-9813-71f6febdc21d,2025-05-09T13:41:44,XRX-100672,Pioneer Logistics,cyan,611,0.1,17,False,
5547b6e1-25b1-4aab-aa43-8f7f27893cf4,2026-02-04T23:42:30,XRX-100673,Cobalt Media,cyan,2718,34.69,0,True,
a341028f-7546-4f48-bbc8-8fa689db7630,2025-04-30T08:36:07,XRX-100674,CivicGrid Utilities,black,325,24.78,24,False,
2ca5d915-eb5d-4e48-a92a-9056b30eaf53,2025-06-06T08:15:28,XRX-100675,Meridian Insurance,yellow,1825,38.37,4,False,
07a94ded-e667-43c5-8b2e-d7f0f483fb42,2026-05-03T21:21:28,XRX-100676,CivicGrid Utilities,yellow,478,55.8,8,False,
4f790e42-4ce9-4925-b4b3-010645f8acce,2025-07-01T17:38:41,XRX-100677,Pioneer Logistics,cyan,2037,38.63,5,False,
5553b070-d67c-455b-a64f-6520059b8190,2025-12-28T05:13:57,XRX-100678,Aster Financial,magenta,649,17.66,60,False,
b6077443-1ce7-4924-8df4-a9f35cd44df0,2025-03-18T06:54:29,XRX-100679,Atlas Education,black,1765,33.04,75,False,
cdf774a1-9631-4975-b72c-06779757f057,2025-04-20T14:16:48,XRX-100680,Cobalt Media,black,2056,50.47,22,False,
a178cc16-1dc4-42a6-bbf0-e4e33d1400ba,2025-02-06T11:15:00,XRX-100681,Atlas Education,black,1815,54.11,40,True,
f5faf78c-10c3-4ee5-8e59-a4a43a496d93,2025-11-20T00:36:42,XRX-100682,Arbor Pharma,magenta,1642,27.4,44,False,
78532545-0005-4394-be9b-3af910203133,2026-05-27T07:56:13,XRX-100683,Pioneer Logistics,black,1229,58.32,47,False,
7a95417e-5849-48e4-b6aa-991c44031251,2024-02-21T21:02:11,XRX-100684,BluePeak Retail,cyan,1227,15.64,35,False,
fb57bb90-f672-4eab-8b10-3d82ae5f1cec,2024-11-02T02:15:28,XRX-100685,CivicGrid Utilities,yellow,1378,36.25,48,False,
ae93a2eb-7742-47a5-93d1-783130b4032d,2024-06-11T20:16:22,XRX-100686,Cobalt Media,cyan,817,46.62,11,False,
5f4353ce-4a34-4a67-94a4-c0efc1567849,2026-04-29T04:09:33,XRX-100687,Arbor Pharma,cyan,2007,43.7,53,False,
c65e067d-9b32-4dec-81c9-0176d810d93e,2025-06-11T08:23:00,XRX-100688,Pioneer Logistics,cyan,1230,60.84,64,False,
7d5004b3-e4e0-441f-997f-ad7ab666a56b,2024-02-23T00:33:33,XRX-100689,Pioneer Logistics,cyan,304,61.59,65,False,
baa60a63-96e2-4206-9231-a6a238649e8c,2026-01-20T20:56:04,XRX-100690,Northwind Health,magenta,1765,52.71,70,False,
d7ae1c85-8e3d-4cec-9fc6-d250b99508a9,2025-03-01T21:58:43,XRX-100691,BluePeak Retail,cyan,1537,42.19,100,False,
b653b6bb-8041-4bc3-81fd-f273c8e3dfdd,2026-03-21T17:14:16,XRX-100692,CivicGrid Utilities,magenta,429,40.25,93,False,
77c495da-df2f-4a38-8542-c4193846621a,2025-12-12T13:54:08,XRX-100693,Arbor Pharma,yellow,0,44.15,92,False,
5ca52fbc-6fb6-498e-8313-f530058535b7,2025-01-07T22:35:53,XRX-100694,Northwind Health,yellow,903,51.9,0,False,
3efa5bb8-72f7-4b76-9891-9c90a8721665,2024-07-25T09:14:12,XRX-100695,Cobalt Media,black,2680,38.31,21,False,
71abe92d-450b-437a-9847-e05cc8f73272,2025-12-26T16:03:39,XRX-100696,Northwind Health,yellow,1394,49.53,54,False,
88bef16c-84b8-48de-9c37-4ab3db520acc,2024-07-07T12:07:09,XRX-100697,Northwind Health,magenta,1695,68.7,71,False,
32c8f3c6-0b64-42f7-948c-60bd0b57650a,2024-06-04T06:14:42,XRX-100698,Arbor Pharma,yellow,406,69.49,29,False,
fd0d719a-18db-47b0-aaca-ace164e2d81c,2026-01-16T05:19:52,XRX-100699,Aster Financial,magenta,1334,62.15,36,False,
bfa1633e-adea-4297-a35c-27cef72cbe0f,2025-11-28T12:33:18,XRX-100700,Meridian Insurance,cyan,1925,24.55,30,False,
1a280e0c-f4f7-461c-ae5c-63f4c6e1f870,2024-07-23T18:37:11,XRX-100701,Vertex Legal,cyan,2026,45.87,35,False,
91b49629-e69f-4090-8b5d-242abe8a888e,2024-12-13T11:02:22,XRX-100702,Pioneer Logistics,yellow,2907,46.1,29,True,
c34feb03-3350-42cf-b1e6-8bcf2dacf652,2025-02-04T06:55:39,XRX-100703,Atlas Education,cyan,1365,41.63,26,False,
925779d0-5c4c-4f96-b9f5-02c68e477f82,2026-05-02T10:27:00,XRX-100704,Aster Financial,black,2233,39.26,0,False,
db2e3e15-9c9c-413a-8994-b6920ad9e7f6,2025-03-04T09:48:22,XRX-100705,BluePeak Retail,black,1647,51.07,26,False,
2262946f-7aa0-4ba0-9924-8f9812deb7b2,2024-12-17T11:01:33,XRX-100706,BluePeak Retail,magenta,1615,50.32,15,False,
86805c5f-5c5b-48e4-a4e3-b63045c3c388,2025-09-10T14:22:31,XRX-100707,Cobalt Media,cyan,950,19.11,37,False,
6dc5979f-9ba5-4ba2-a7d1-31c4a63cd3de,2025-09-10T23:04:57,XRX-100708,Pioneer Logistics,yellow,765,47.27,44,True,
6a330107-1792-49de-b7b5-95c1cf30815b,2026-05-30T16:34:21,XRX-100709,Summit Manufacturing,black,2051,38.35,74,True,
fce7fa2e-923a-4bff-8c7e-039209a25480,2024-02-15T19:48:56,XRX-100710,Cobalt Media,yellow,1108,29.72,0,False,
1e653340-1dae-41c3-a2f4-a3ed43777d0c,2025-02-18T19:34:43,XRX-100711,Aster Financial,cyan,592,48.38,41,False,
cdb7d2cf-5112-4982-9307-ef3f7a10a332,2025-12-27T08:27:31,XRX-100712,BluePeak Retail,cyan,84,27.83,20,False,
7c71c02f-aae9-4815-b6ca-72adab3aa374,2026-02-07T10:01:34,XRX-100713,CivicGrid Utilities,yellow,1298,24.75,98,False,
e9a8ae74-3e93-4fec-a0f9-6bdf1d97a633,2025-09-29T01:35:26,XRX-100714,Helio Energy,black,781,33.79,72,False,
2a885d34-7133-41ad-9dd8-b1eef649e6de,2025-08-08T20:02:04,XRX-100715,Pioneer Logistics,black,293,30.82,66,False,
7c76819f-b24b-44a1-bafa-c9f0b0bb1e78,2025-06-10T03:30:41,XRX-100716,Northwind Health,yellow,2293,44.07,74,False,
d9756169-c3f3-48c4-a6e4-458802760538,2025-08-21T05:38:12,XRX-100717,CivicGrid Utilities,magenta,2166,38.61,98,False,
c22b7c02-12a6-42e8-977f-31112363e32c,2025-09-19T16:07:00,XRX-100718,Meridian Insurance,magenta,1852,58.43,84,False,
12def952-17ee-425a-a405-a4987b88956d,2025-10-31T11:27:47,XRX-100719,Vertex Legal,black,1766,67.39,42,False,
ee74f9ca-78e1-4e9b-9f72-a98ab57d195b,2025-09-03T02:30:53,XRX-100720,Meridian Insurance,cyan,1432,37.64,49,False,
362d4b01-5e46-4caf-bf7c-3722a79c118a,2024-06-11T16:06:50,XRX-100721,Arbor Pharma,yellow,1362,20.65,47,False,
3b253e3e-a588-423b-801a-5d1dc933f2ba,2024-10-07T17:06:30,XRX-100722,Pioneer Logistics,cyan,1530,47.79,36,False,
1686ec29-aa40-4c79-890b-dd99e08c43c0,2026-01-26T07:01:08,XRX-100723,Arbor Pharma,cyan,987,31.71,50,False,
d2c11ac8-b7c8-4517-af46-89a25e93cefe,2024-08-26T04:32:00,XRX-100724,Aster Financial,yellow,2006,38.24,5,False,
17212802-8b23-4366-818c-231b747bc165,2024-09-30T07:09:53,XRX-100725,Summit Manufacturing,black,714,43.58,52,False,
19ba89c9-f5a6-4f9c-933d-1f53a057214a,2025-10-16T19:43:01,XRX-100726,CivicGrid Utilities,magenta,2094,47.41,86,False,
73ac8e96-6a71-4d88-9642-8937332d56e4,2025-03-07T04:10:38,XRX-100727,Pioneer Logistics,black,1281,17.44,0,False,
3c6b6aa2-74e1-4efc-aec3-87d290f3ae94,2025-09-12T12:31:17,XRX-100728,Summit Manufacturing,yellow,1504,38.42,91,False,
1e731d70-b147-4f05-9aa9-26a68302d9c7,2024-09-16T11:31:20,XRX-100729,Cobalt Media,yellow,1034,55.77,28,True,
b9276223-cb17-4a58-a0e2-879249367a43,2026-01-01T13:07:06,XRX-100730,Vertex Legal,yellow,1454,56.32,17,False,
e6fabbae-fb5f-4f65-ab85-60e9adbac901,2024-05-26T13:22:20,XRX-100731,Northwind Health,cyan,1035,59.34,77,False,
d182a03a-0958-4694-afca-77bbfc1b51d7,2026-05-10T10:04:16,XRX-100732,Helio Energy,magenta,2363,25.47,25,False,
45090d53-101d-4cc6-a04a-b2aea311ab1e,2025-10-16T21:36:16,XRX-100733,BluePeak Retail,magenta,1372,40.18,78,True,
06205be3-4488-4de8-b64a-81f39685215d,2024-03-26T01:21:29,XRX-100734,Northwind Health,cyan,0,41.02,35,False,
dd19c424-f7eb-457e-a837-4abe9570285e,2026-02-10T11:30:20,XRX-100735,Northwind Health,magenta,1341,35.76,29,False,
d8f7e82f-7bed-42f9-89c3-7fe3f16c8b61,2024-03-18T16:11:38,XRX-100736,Helio Energy,magenta,1693,23.01,23,False,
785fe34b-aa6c-4d38-b680-41f4b9102265,2025-09-27T17:24:25,XRX-100737,Meridian Insurance,yellow,2287,46.37,38,False,
9fbbd777-03b9-404f-b8b6-ae3ff5ceb101,2025-04-17T11:44:52,XRX-100738,Pioneer Logistics,magenta,1633,31.47,46,False,
115f5d16-27f8-4446-a861-5141ccf7e787,2024-01-27T05:06:41,XRX-100739,Helio Energy,yellow,579,14.78,46,False,
8a0d2a9a-385d-4520-9f3a-5be180e036fd,2024-10-30T10:30:32,XRX-100740,Helio Energy,cyan,1260,29.85,36,False,
7ccac076-fd39-47c3-ac55-e22d607f50d4,2024-10-18T06:54:52,XRX-100741,Cobalt Media,yellow,1376,55.36,100,False,
33b27dae-47d5-447c-8c85-b2f67a77bc99,2024-08-23T22:46:51,XRX-100742,Pioneer Logistics,yellow,634,44.12,32,False,
f927b66f-bac6-44fe-8bc7-a29950f53a0f,2024-01-21T19:12:39,XRX-100743,Summit Manufacturing,magenta,1408,49.38,43,False,
91461cf2-ff4e-42c4-a0fd-d10429118293,2025-06-15T22:16:43,XRX-100744,Aster Financial,cyan,1891,26.46,69,False,
89867e20-e061-4db7-bcc7-5e06dde914d0,2024-02-12T11:05:52,XRX-100745,Atlas Education,magenta,1281,52.05,70,False,
d07fc8b1-10f9-4cae-b531-a368d4d13af0,2025-09-07T21:40:27,XRX-100746,Meridian Insurance,cyan,2237,52.22,16,False,
36c42abe-e8e1-4908-b245-ed3eaf72bf1c,2024-03-21T11:50:28,XRX-100747,Summit Manufacturing,magenta,1503,46.36,30,False,
2cf0dc37-8db6-4243-bbaa-e177b3ddac43,2024-07-24T13:28:39,XRX-100748,Cobalt Media,yellow,1334,39.45,86,False,
5bfab2f4-a84d-43b2-a954-5c517c0f0456,2024-11-18T10:36:09,XRX-100749,BluePeak Retail,cyan,1578,38.31,42,False,
63dd6e1b-eab2-40bb-b567-3bb12f98e81a,2025-01-19T16:16:17,XRX-100750,CivicGrid Utilities,magenta,654,54.59,56,True,
7064c5bb-a2bc-4fca-8bae-2ed51f36ff68,2026-05-25T03:21:01,XRX-100751,Northwind Health,cyan,1284,41.37,60,True,
f45a00fa-4f5c-45f5-875d-c685d71aad22,2024-08-11T18:33:51,XRX-100752,Meridian Insurance,cyan,1651,40.45,48,False,
9a4c1dcb-2a70-42ca-a8d3-9c0ce0e488da,2026-05-20T15:39:44,XRX-100753,Cobalt Media,yellow,2574,49.41,85,False,
4c49f2ef-0c63-440b-b884-d56e54a063ed,2024-09-23T10:03:53,XRX-100754,Helio Energy,cyan,1689,56.34,62,False,
572bc355-d62b-4697-8b2a-6cc34e9bcd0c,2025-06-18T10:33:37,XRX-100755,Summit Manufacturing,cyan,2011,27.92,51,False,
c2b43753-70b5-4590-91cd-7af6c2d32bb5,2026-02-27T16:59:44,XRX-100756,Atlas Education,cyan,1041,63.94,4,False,
74ac7b72-20b3-46a0-ac15-fd0844b5ce47,2025-01-06T02:53:17,XRX-100757,Helio Energy,black,524,10.43,28,False,
7f14b316-00dd-42fe-b3bc-c07a7aadcf8d,2025-01-31T11:11:49,XRX-100758,Atlas Education,magenta,1062,31.82,52,False,
0b72815f-bdfb-49cc-ad97-bdce8422e667,2025-01-15T00:28:29,XRX-100759,Pioneer Logistics,magenta,1829,37.19,23,False,
b54a0ec9-a8ef-47ae-b0e7-5913723c76a7,2025-08-04T15:55:57,XRX-100760,Helio Energy,magenta,1466,30.65,43,False,
3869dca8-68c8-42d1-86d0-bb6607fdd70e,2025-08-09T09:07:05,XRX-100761,Northwind Health,yellow,321,50.93,22,False,
56f928be-b3b8-4120-b677-e7e8ff0285fe,2026-05-18T00:28:26,XRX-100762,Arbor Pharma,black,1595,18.51,49,False,
a84afc3a-d7af-49a4-b89f-0cfbbab5b6b7,2024-05-30T05:10:25,XRX-100763,Pioneer Logistics,black,1310,9.2,35,True,
4f00c613-9a18-4c9c-905a-3d23ad2b2a07,2024-07-30T16:40:30,XRX-100764,Helio Energy,magenta,641,31.93,58,True,
ec5550c0-20e3-4fc6-8980-9312856c6f44,2026-01-29T12:28:05,XRX-100765,Cobalt Media,black,1495,61.81,1,False,
d211c41d-e670-4e96-87b1-abb3a43750b3,2026-01-30T03:20:55,XRX-100766,Summit Manufacturing,yellow,198,41.49,27,False,
99fd9d72-4612-4b3b-be4b-86cc4dfc5be2,2025-03-10T16:40:00,XRX-100767,Aster Financial,yellow,764,54.49,64,False,
cf65519e-7aa2-4818-9102-53952bf6c43e,2024-10-06T08:11:31,XRX-100768,Vertex Legal,black,1853,69.07,40,True,
3a6eccd5-87ae-4034-bb9a-3e961bae4858,2026-02-04T22:05:38,XRX-100769,Vertex Legal,yellow,2195,33.77,15,False,
6ab324ca-39e1-4eeb-aa3d-7bae1035e2a2,2025-05-07T00:29:43,XRX-100770,Northwind Health,cyan,856,46.25,39,False,
4b9d3b37-d37d-4caa-9f51-8d836275089f,2024-05-05T17:03:29,XRX-100771,Summit Manufacturing,cyan,954,3.68,21,False,
a00e75fb-8e9f-4fe2-a0bf-88ab24f45a05,2024-12-16T18:12:58,XRX-100772,Cobalt Media,black,871,36.32,71,False,
e3e2eeaf-4684-4ad3-8864-43bb6fb203af,2024-08-15T23:24:39,XRX-100773,Helio Energy,cyan,1139,3.92,72,False,
da34c134-9e70-48de-af0a-4cf039ad82e8,2024-03-22T03:01:38,XRX-100774,BluePeak Retail,yellow,988,23.37,0,False,
c1b95fd0-2c81-4ae3-ab8b-f66f4521c416,2024-03-28T03:45:13,XRX-100775,Pioneer Logistics,cyan,703,25.68,40,False,
e5dac523-aa21-4c04-af7b-69b94d1a2326,2025-03-06T16:28:41,XRX-100776,Meridian Insurance,magenta,479,31.49,63,False,
a8ede0fd-9e17-45ad-8a74-712279534114,2025-10-16T12:21:56,XRX-100777,BluePeak Retail,cyan,2520,31.72,55,False,
c88c1728-d5ce-4e00-a21b-cf8d25767450,2026-01-20T15:04:16,XRX-100778,Summit Manufacturing,black,1846,29.88,48,False,
f5041384-7167-4032-95c9-37ccf66aeac1,2026-05-16T07:45:20,XRX-100779,Arbor Pharma,cyan,819,45.02,54,False,
52c9df93-4970-4eda-84a1-26760f599c41,2024-09-13T00:15:44,XRX-100780,Meridian Insurance,magenta,1840,27.29,43,False,
7b094b72-24a9-4d55-b875-6d0cf0c3b559,2024-04-10T07:11:27,XRX-100781,Pioneer Logistics,magenta,1590,59.22,53,False,
34044554-250b-4715-91fd-21acc8826e13,2025-06-13T13:05:38,XRX-100782,Cobalt Media,yellow,1095,40.34,98,False,
02cf20a8-59f8-4f68-9c81-0b8e0a5c772a,2025-11-03T16:24:51,XRX-100783,Helio Energy,black,905,42.93,42,True,
5f0fbc62-c032-474f-8249-5cfff77ce270,2024-07-21T05:37:15,XRX-100784,Aster Financial,magenta,1934,34.45,64,False,
eab20b74-18fd-4065-8bb6-c28f46e6978e,2026-01-24T09:56:55,XRX-100785,BluePeak Retail,yellow,1767,57.62,34,False,
4bfc8e1a-a844-448d-8883-084279372634,2025-11-04T10:12:43,XRX-100786,BluePeak Retail,black,1684,16.08,100,False,
71bdaf65-b868-4a59-8cca-127ce7cfe54c,2026-05-12T05:34:08,XRX-100787,Cobalt Media,yellow,1422,44.85,91,False,
9ea38d7a-dee8-42cc-ada3-2073147237c4,2024-12-10T07:09:30,XRX-100788,Cobalt Media,black,1436,40.08,78,False,
11e9f414-26d2-44da-914d-bde09e3553d6,2024-02-16T14:42:48,XRX-100789,Meridian Insurance,magenta,1490,56.56,0,True,
9d818d09-f065-4b0e-9821-ef2509e06e65,2025-09-24T05:17:05,XRX-100790,Pioneer Logistics,magenta,2062,38.0,63,False,
c0daef3f-2c34-4c05-bbde-67a9c296a0b6,2025-01-16T06:03:38,XRX-100791,Cobalt Media,black,1916,40.89,54,False,
ce1c41f7-2ae5-4e28-989b-300ca31b348c,2025-04-20T10:58:12,XRX-100792,Vertex Legal,yellow,1491,43.01,23,False,
e91722bf-63cc-42cf-9902-52176d63a71c,2026-01-28T17:41:01,XRX-100793,Northwind Health,yellow,320,47.25,38,False,
48645631-3494-4153-816d-ee7ae15805ff,2025-11-10T06:37:51,XRX-100794,Helio Energy,magenta,1375,35.42,82,False,
5d40ee81-334b-4e9e-9026-5d388672ba49,2026-02-13T18:05:28,XRX-100795,Pioneer Logistics,black,1699,46.61,18,False,
0b7a79cb-417f-4adb-bdee-5c01384b88bd,2024-10-26T02:18:37,XRX-100796,Vertex Legal,cyan,1508,47.46,52,False,
ba429a8f-37aa-4746-868e-99c4a6433014,2024-08-30T00:11:38,XRX-100797,Arbor Pharma,cyan,1709,37.57,0,False,
813a7936-c2e1-445a-8e2f-8d7057b736d2,2025-04-02T23:25:25,XRX-100798,Arbor Pharma,cyan,1439,40.04,49,True,
a5ae60d0-a817-476e-ad84-36403f4ff372,2026-04-29T17:31:44,XRX-100799,Vertex Legal,yellow,2182,2.49,24,False,
4d929d9e-d10b-4250-b04e-d592efa779e7,2024-01-04T02:14:51,XRX-100800,Pioneer Logistics,yellow,2409,23.1,65,False,
81a1e159-b327-4e1f-b748-39f877361bbd,2024-12-06T15:47:07,XRX-100801,Meridian Insurance,black,1499,1.84,47,False,
0e9b2c7a-8121-45cb-9a4c-8a626d833e37,2024-05-01T09:33:49,XRX-100802,Arbor Pharma,yellow,1271,60.38,45,False,
276c6235-be02-40d2-8330-951bf91ff315,2026-05-04T16:31:05,XRX-100803,Pioneer Logistics,black,2197,20.76,80,False,
74d207c6-41d6-41ef-b5a0-f4c31f2f7334,2025-04-19T00:43:02,XRX-100804,Pioneer Logistics,magenta,1729,51.6,42,True,
e7424a95-c6e8-4047-a69c-3795e6927b4e,2025-05-18T12:37:39,XRX-100805,CivicGrid Utilities,yellow,869,28.83,74,False,
5ec74313-120f-4e17-8799-5ea3c673b4c1,2024-09-09T14:00:50,XRX-100806,Pioneer Logistics,cyan,1351,57.43,17,False,
04f55205-b755-4dd0-bf05-eb4689de4266,2025-07-07T03:22:01,XRX-100807,Cobalt Media,yellow,2020,37.85,27,False,
90a42022-3e3b-4e1e-87f1-f9cb8281337f,2024-10-10T04:55:33,XRX-100808,Meridian Insurance,black,1064,55.25,34,True,
919018c8-1dc6-476c-8716-c803fb86d5d2,2025-05-07T16:11:07,XRX-100809,Cobalt Media,yellow,1374,41.03,55,True,
9719d720-8854-451e-a3f5-aaf7864c8dd8,2025-08-23T10:18:23,XRX-100810,Aster Financial,cyan,1117,42.18,28,False,
ff4b4f51-7ed3-4aed-a3e7-2aaf9b0ce998,2024-10-25T18:01:56,XRX-100811,Cobalt Media,cyan,1782,41.07,73,True,
031d7a88-46c4-4641-95f6-f32e57851b01,2024-01-28T19:27:18,XRX-100812,Aster Financial,magenta,316,39.07,4,False,
4d1a5885-09bc-4c53-ae11-1ce7f0b47a73,2024-08-31T11:16:09,XRX-100813,Meridian Insurance,black,64,11.59,32,False,
4568646a-bbf6-4ecf-b0a0-351de54c6a0a,2024-03-04T21:14:45,XRX-100814,Arbor Pharma,black,882,32.07,51,True,
d327fc2f-3d22-454c-b8f4-b4ea4d31873f,2025-06-05T10:40:04,XRX-100815,BluePeak Retail,yellow,1813,43.55,41,False,
d0015ce1-b8e7-4f31-8151-c7534185da5b,2025-08-03T22:14:14,XRX-100816,CivicGrid Utilities,black,1938,20.07,15,False,
c2446bb7-1a38-4739-94f2-9e3b133b5edd,2026-02-16T03:46:27,XRX-100817,Aster Financial,magenta,1443,54.5,100,False,
1a250873-bbd9-421c-87fb-9407e1b47c4d,2024-01-29T21:01:25,XRX-100818,Cobalt Media,black,2472,21.34,63,False,
a0e47757-df3c-4a00-8f39-a8b03503e401,2026-03-29T17:25:19,XRX-100819,Meridian Insurance,cyan,1167,18.67,78,False,
461fb775-4fc0-48c1-967f-8d4d920cab0a,2024-11-12T07:45:06,XRX-100820,Northwind Health,magenta,1071,11.79,35,False,
0208bffb-9df4-4fd5-aa01-94a0e522d5f2,2024-10-09T14:06:45,XRX-100821,Meridian Insurance,yellow,2195,66.2,32,True,
c0bdbabb-a4b1-4374-a3e3-4b2c27ca94ee,2024-08-23T06:35:43,XRX-100822,Arbor Pharma,yellow,2128,23.83,99,False,
58766584-e6a1-4e2a-8538-fffe227fc129,2024-01-17T11:50:19,XRX-100823,BluePeak Retail,black,547,33.17,58,False,
cb01f5b0-5f84-4328-a39b-4ff88719ed78,2025-07-23T16:53:12,XRX-100824,Aster Financial,magenta,2226,24.58,87,False,
e624be59-234f-4fe6-92c2-830ff64fcc27,2026-01-11T00:48:53,XRX-100825,Meridian Insurance,cyan,944,39.9,64,False,
5f6198d6-8783-456d-8d5f-92de8f55a048,2025-08-07T19:42:37,XRX-100826,Cobalt Media,black,941,40.42,0,False,
b5dbc9c3-265a-42ff-9461-344dfc54a142,2025-04-06T03:11:40,XRX-100827,Summit Manufacturing,magenta,670,17.6,81,False,
e3d3478f-b2ee-420e-9529-db39bc03df13,2024-06-06T16:56:46,XRX-100828,Summit Manufacturing,magenta,840,40.82,43,False,
ada88adb-1e15-4de0-ab8a-a10ed77def5e,2026-05-22T08:41:50,XRX-100829,Atlas Education,cyan,2036,16.62,60,False,
ce801d6f-41a7-4556-8deb-b66bf960ff1a,2024-11-02T01:56:51,XRX-100830,Summit Manufacturing,black,1277,34.02,85,False,
549aff33-0578-49c4-a5f9-090ae430948b,2024-08-09T09:44:05,XRX-100831,Cobalt Media,yellow,2341,56.03,70,False,
43182aee-a835-457a-a834-6e240a380c73,2025-03-06T09:04:09,XRX-100832,Atlas Education,black,1765,53.09,95,False,
1e10d70e-ef8b-4e87-936b-6f47687ea4a4,2024-07-03T15:05:25,XRX-100833,Cobalt Media,magenta,1762,50.54,24,False,
6b2da9d6-f7ec-4189-8475-0130208ef0ff,2024-01-13T06:54:37,XRX-100834,Aster Financial,yellow,431,37.28,66,True,
3143a1a3-8dae-43dc-a02f-82e8f0ffc943,2024-09-17T11:09:02,XRX-100835,Summit Manufacturing,black,1509,11.38,16,False,
c52f7f9c-eb6f-46f2-8a6c-848873dd3829,2026-02-21T15:30:36,XRX-100836,Pioneer Logistics,magenta,1185,35.99,25,False,
13820e80-ed81-43b8-aa8e-ab39858b8df6,2025-07-22T13:33:27,XRX-100837,Summit Manufacturing,yellow,2251,23.91,42,False,
cb82f587-9736-4ded-aaaf-882792a97167,2024-07-29T23:15:38,XRX-100838,Cobalt Media,magenta,2292,48.77,41,False,
081e8cd9-8ca3-4216-b2e1-267e8108e6b0,2025-03-31T09:52:39,XRX-100839,Aster Financial,cyan,1725,77.21,60,True,
d477a8d0-9b57-42df-a5cb-920257965e99,2024-05-28T18:07:42,XRX-100840,Helio Energy,yellow,801,62.42,31,False,
42bbbd01-8b68-4a1a-aec7-5e65398d4783,2024-01-24T02:12:42,XRX-100841,BluePeak Retail,yellow,2297,22.14,77,True,
12ece4a1-dad6-4a79-9c56-427e9f587382,2025-07-12T05:23:56,XRX-100842,Arbor Pharma,yellow,899,54.05,56,False,
ce181e06-8681-43a1-bb06-38906bea7361,2025-03-07T16:31:51,XRX-100843,Summit Manufacturing,magenta,1785,40.45,53,False,
1f645abf-6e3b-40d5-b684-bd696ac8bd91,2025-09-03T17:00:47,XRX-100844,Meridian Insurance,black,1411,48.71,39,False,
76b60e2c-6fb1-422c-b6ba-26da4fd739e0,2025-11-13T21:44:47,XRX-100845,Atlas Education,cyan,1149,53.5,68,False,
d426fa3c-a73a-4af2-a079-b9022bc74e4a,2025-02-17T14:51:04,XRX-100846,Atlas Education,cyan,2173,45.34,89,False,
5460d301-cc9f-468c-b2c8-2668557ef3a2,2025-08-04T23:46:48,XRX-100847,BluePeak Retail,cyan,1165,29.29,46,False,
98452694-6d42-464c-b130-581f4cf71934,2024-10-14T18:22:04,XRX-100848,Helio Energy,magenta,1594,56.13,58,False,
5c9db719-79a4-4f60-bee3-65d0427dd617,2025-09-20T17:19:15,XRX-100849,Arbor Pharma,black,1911,46.13,100,False,
938bc8f4-c43e-4f9b-a890-edf9d267d8c2,2026-05-18T07:54:03,XRX-100850,CivicGrid Utilities,magenta,247,36.08,62,False,
cf3b7d56-06a8-42d4-8749-5df4fd3886c8,2026-01-23T21:21:33,XRX-100851,Summit Manufacturing,magenta,1545,17.15,53,False,
fc642b16-aecc-440c-b584-9f51f4c45f76,2025-09-30T01:34:43,XRX-100852,Cobalt Media,magenta,1766,72.43,23,False,
