maintenance_id,timestamp,device_id,technician_id,maintenance_type,parts_replaced,downtime_minutes,cost_usd,maintenance_history_score,notes,duplicate_marker
e25448e3-9bfd-4196-b143-9e6f70c81191,2025-02-07T03:57:50,XRX-102041,TECH-161,preventive,ADF motor,26,74.08,0.699,resolved,
8136d690-6245-400c-b04c-b0c21c5f36f2,2024-05-19T03:46:41,XRX-102042,TECH-184,calibration,toner sensor,45,368.65,0.919,device aging,
fc45aaaa-7c62-4f45-b343-a3ec7e27009b,2024-02-18T02:42:07,XRX-102043,TECH-252,preventive,roller kit,55,280.83,0.21,follow up required,
ed675142-3128-4a4b-a3b8-83902092b10b,2025-10-08T06:48:34,XRX-102044,TECH-102,calibration,transfer belt,93,220.96,0.742,device aging,
84a8c8c0-3c94-4e75-bb1b-c68584c18065,2026-05-04T07:51:22,XRX-102045,TECH-143,corrective,none,42,178.47,0.723,customer unavailable,
503715e4-8fe6-4e78-826c-c149b2b400c2,2024-02-10T22:25:29,XRX-102046,TECH-174,firmware,roller kit,30,106.95,0.404,remote fix applied,
da933865-63b6-4acb-94de-72255e287989,2025-02-10T05:10:34,XRX-102047,TECH-236,firmware,transfer belt,12,339.7,0.331,customer unavailable,
9b022451-6b69-4f60-b33e-d233de444c8a,2024-10-18T15:37:45,XRX-102048,TECH-182,corrective,none,90,256.91,0.418,customer unavailable,
792b7e60-376f-4f70-b3ba-754a3078a23c,2025-01-03T06:24:59,XRX-102049,TECH-192,calibration,none,8,492.6,0.646,follow up required,
4283f720-9774-41e6-98ef-8c2b7ec76e12,2026-05-02T01:51:35,XRX-102050,TECH-231,firmware,toner sensor,0,410.34,0.372,customer unavailable,
23e02cf2-13f6-4478-9a38-d6ad03e992e1,2026-02-23T20:30:24,XRX-102051,TECH-152,firmware,roller kit,60,173.61,0.332,follow up required,
70d40360-8f7b-4653-b04d-a5a506cc468a,2024-04-10T23:00:23,XRX-102052,TECH-141,firmware,fuser,115,235.2,0.206,remote fix applied,
561d8a32-bd16-4d97-9301-b9df53a37ba7,2026-05-03T18:37:10,XRX-102053,TECH-111,preventive,none,49,60.07,0.822,device aging,
42d0cc18-3349-4078-af34-7f1ca5a1a79e,2024-11-01T13:51:09,XRX-102054,TECH-185,corrective,none,79,477.5,0.482,customer unavailable,
d25db051-8c1a-47ba-abb0-9adb4ef95106,2025-04-09T17:43:37,XRX-102055,TECH-248,firmware,ADF motor,119,585.87,0.301,device aging,
98ac611c-5f69-44a6-8809-acb5ca73c2ca,2026-04-22T03:14:42,XRX-102056,TECH-229,calibration,fuser,77,118.4,0.447,resolved,
5c4a55de-5815-4ad8-9264-f3af8a80be36,2026-04-17T14:09:38,XRX-102057,TECH-211,preventive,toner sensor,64,412.97,0.291,remote fix applied,
ae1b8be5-b490-4485-b2d3-98e9f0044390,2026-05-09T07:55:42,XRX-102058,TECH-104,calibration,fuser,91,519.01,0.852,remote fix applied,
8e1bac54-f449-41a7-9b76-31b5c465a867,2024-12-13T00:49:24,XRX-102059,TECH-127,corrective,fuser,107,204.63,0.847,remote fix applied,
d935d917-3de8-4626-b9ad-c62fdd7e77c0,2024-09-07T15:09:35,XRX-102060,TECH-215,firmware,ADF motor,9,464.01,0.899,resolved,
9df85ecd-f730-455c-9fe9-c89fd651004f,2024-11-19T07:36:18,XRX-102061,TECH-193,preventive,toner sensor,79,130.68,0.383,customer unavailable,
f1b415cf-f7d3-43f1-be6b-af4d95af68c7,2026-01-24T18:59:13,XRX-102062,TECH-229,preventive,ADF motor,65,346.19,0.299,customer unavailable,
90bb08c2-d115-4b1c-9a73-56730258ca3a,2024-01-03T17:06:32,XRX-102063,TECH-229,preventive,transfer belt,125,251.22,0.402,remote fix applied,
80ccc797-d457-4629-9180-f648452b237e,2024-07-13T19:47:34,XRX-102064,TECH-112,firmware,none,68,360.84,0.544,resolved,
7925ce4c-1ed4-457e-9c35-48617199f8bf,2024-05-22T23:24:56,XRX-102065,TECH-194,preventive,fuser,89,27.46,0.471,customer unavailable,
9b9c8854-3947-4a3c-a507-38bb69b46d84,2024-05-22T00:46:04,XRX-102066,TECH-102,preventive,none,26,377.53,0.317,customer unavailable,
a9d2882d-f639-4757-8f57-b9c6b9d11890,2024-10-16T01:47:17,XRX-102067,TECH-241,calibration,fuser,119,127.3,0.868,remote fix applied,
ee74a70b-c0e7-45e0-942e-bbed79ddc788,2026-01-01T06:41:55,XRX-102068,TECH-220,firmware,transfer belt,86,535.33,0.438,follow up required,
9cc5e105-928a-481c-bf5a-16f6b0d16326,2024-01-23T14:53:22,XRX-102069,TECH-142,calibration,fuser,73,193.91,0.747,follow up required,
0556d7c4-1fa2-4e8c-899c-674897359c8b,2025-01-15T02:40:26,XRX-102070,TECH-251,firmware,transfer belt,30,81.92,0.202,remote fix applied,
7b2c30f4-ac20-4a08-8df8-32f5e5be545c,2024-10-31T06:33:15,XRX-102071,TECH-230,calibration,none,71,417.08,0.209,resolved,
f4539a52-ec72-4ca8-a07d-14f7593fe0bb,2026-04-28T11:06:00,XRX-102072,TECH-125,calibration,roller kit,0,438.16,0.213,device aging,
182e04cb-ef66-47d9-aa3a-5c16b81fa90b,2025-07-12T13:10:43,XRX-102073,TECH-191,corrective,roller kit,73,416.49,0.36,device aging,
72ed23a1-c2ea-4fc4-a1c7-cdb0007f1377,2024-10-06T13:15:52,XRX-102074,TECH-249,firmware,toner sensor,103,390.73,0.666,device aging,
7995d7da-5983-435b-a8a9-e1e8d9acfc40,2025-07-21T08:17:50,XRX-102075,TECH-192,corrective,toner sensor,99,0,0.667,remote fix applied,
fb977954-a4ce-4c4a-be9e-c4c7d6c6512a,2026-03-31T11:41:09,XRX-102076,TECH-227,calibration,ADF motor,86,245.42,0.293,device aging,
efb2ec0e-2cc5-457f-be2a-e8afd8498775,2024-03-21T07:59:28,XRX-102077,TECH-172,corrective,roller kit,34,178.55,0.387,resolved,
d9131375-792d-4444-8d81-94e30b02d133,2025-11-28T17:52:56,XRX-102078,TECH-221,preventive,toner sensor,116,277.64,0.491,device aging,
cc0a9a72-1664-4fe6-b16d-c1a3aae01b24,2025-04-07T09:44:19,XRX-102079,TECH-158,corrective,toner sensor,48,549.24,0.969,resolved,
1de9f686-4cc5-497a-bbe7-43e5bfc3b2a8,2024-03-24T12:08:49,XRX-102080,TECH-241,calibration,none,127,465.66,0.254,device aging,
e9ac359f-65b6-4c43-aee5-efb250a5e856,2025-05-20T22:55:34,XRX-102081,TECH-133,preventive,toner sensor,90,528.21,0.693,remote fix applied,
c54c59e5-16f7-4bda-b8e0-61889d0d7efc,2026-01-25T01:08:40,XRX-102082,TECH-258,firmware,ADF motor,83,279.89,0.256,resolved,
c587d510-4629-48e8-bc2f-3ef255c256a2,2024-03-05T18:20:20,XRX-102083,TECH-246,corrective,toner sensor,134,611.22,0.44,follow up required,
d1469c1c-bc6d-423d-9bfe-c99651b8053d,2025-02-16T12:24:44,XRX-102084,TECH-102,preventive,ADF motor,110,370.48,0.66,follow up required,
20b204e7-cd19-4f90-8a94-02a56b5700aa,2025-10-16T19:37:07,XRX-102085,TECH-152,corrective,roller kit,140,611.88,0.202,device aging,
28c98896-8df7-4d30-8793-6f15a0cb1f15,2026-04-23T10:57:38,XRX-102086,TECH-138,corrective,transfer belt,96,637.09,0.334,customer unavailable,
79be0421-8fbc-4a59-ae77-4bfd94c47914,2025-09-24T19:31:07,XRX-102087,TECH-143,calibration,none,47,165.49,0.568,device aging,
de5fbfa0-8722-400c-8b4f-adf760d14fc7,2024-09-17T07:48:03,XRX-102088,TECH-211,firmware,toner sensor,39,312.25,0.631,resolved,
98473965-b173-42ce-8acd-28e9b9e388d9,2024-12-09T04:30:46,XRX-102089,TECH-173,firmware,fuser,134,654.92,0.44,follow up required,
3d7d857a-9889-4fbc-9158-ced80a668045,2024-04-20T06:01:48,XRX-102090,TECH-158,firmware,roller kit,80,524.52,0.59,remote fix applied,
f0f43c9e-bf17-4062-91d6-330c9b936f31,2026-05-27T20:47:38,XRX-102091,TECH-249,preventive,roller kit,109,199.17,0.974,follow up required,
c1827f2e-c45b-4071-9d2c-fa7288da91a1,2025-01-01T14:42:36,XRX-102092,TECH-216,calibration,transfer belt,97,221.08,0.957,customer unavailable,
0f352895-42c5-4077-b3b9-e631b8fd96dd,2025-12-12T17:46:25,XRX-102093,TECH-144,calibration,fuser,110,297.61,0.244,customer unavailable,
92a0f610-8383-4029-b685-24514b957cb0,2024-05-22T15:41:01,XRX-102094,TECH-240,firmware,none,36,121.05,0.329,customer unavailable,
eb0ae125-0bc9-4802-9845-71ea1f0b2153,2024-02-16T16:58:28,XRX-102095,TECH-144,firmware,roller kit,0,291.29,0.788,device aging,
0acbbd4a-274d-405d-a488-cda1789c49b5,2025-10-29T16:20:12,XRX-102096,TECH-189,corrective,none,79,374.0,0.813,resolved,
e84a5855-7028-4611-aebb-0a164ec8f9ba,2025-11-06T15:50:57,XRX-102097,TECH-237,firmware,ADF motor,50,347.8,0.766,customer unavailable,
9cf22175-c18a-4698-ab58-15460f05dc72,2026-05-16T17:26:03,XRX-102098,TECH-211,preventive,ADF motor,101,280.76,0.955,device aging,
c2719550-e608-4faa-b3cd-6895965231cd,2025-08-03T02:31:47,XRX-102099,TECH-260,corrective,transfer belt,113,33.44,0.376,customer unavailable,
f82e8f20-a6e0-48f3-87bb-39edfe0b77fc,2025-01-25T11:05:34,XRX-102100,TECH-217,corrective,none,20,103.55,0.944,customer unavailable,
5d825630-b718-4a6b-bec1-62d0220789e5,2025-07-01T00:20:10,XRX-102101,TECH-157,calibration,none,50,215.05,0.248,customer unavailable,
41a716c9-b362-46e7-bed4-96578efee83f,2025-10-25T01:04:27,XRX-102102,TECH-194,corrective,ADF motor,36,394.62,0.786,resolved,
42a75eb9-6553-4d10-8965-d58127ddf0a9,2024-03-20T16:12:40,XRX-102103,TECH-116,firmware,ADF motor,89,425.02,0.532,resolved,
0a187dc2-cca7-47c3-a4ef-02cf9c5f1d2c,2025-03-23T07:08:43,XRX-102104,TECH-259,firmware,none,84,218.14,0.363,remote fix applied,
7f292f57-b1a7-49ea-920c-f7ec7ced0b86,2025-05-10T15:44:31,XRX-102105,TECH-127,firmware,none,71,420.63,0.604,resolved,
39be683d-d5ed-4784-90cd-c28568de649a,2024-08-19T03:09:36,XRX-102106,TECH-102,calibration,ADF motor,131,0,0.764,follow up required,
48de651b-25e8-49ef-81ed-65ac95052551,2024-04-09T00:17:48,XRX-102107,TECH-247,corrective,none,176,102.32,0.4,customer unavailable,
ce481c90-9498-4776-bdf2-90c4cc6afabb,2024-12-07T00:39:48,XRX-102108,TECH-125,calibration,none,69,311.95,0.222,follow up required,
31cb26d0-b9e6-4603-82e0-1b2a07788f3f,2025-10-17T17:40:33,XRX-102109,TECH-244,firmware,toner sensor,69,310.12,0.498,device aging,
c002be57-7e72-4308-b03b-1e8f7e0b735b,2025-10-14T20:40:33,XRX-102110,TECH-201,corrective,toner sensor,63,331.47,0.21,device aging,
e084ba7c-4383-4072-b88e-0be9b1b91ffb,2024-01-10T08:46:36,XRX-102111,TECH-239,calibration,roller kit,41,492.18,0.919,resolved,
5c8439aa-0392-48a4-a462-cc922c179e46,2024-05-13T02:17:08,XRX-102112,TECH-139,calibration,fuser,22,231.56,0.471,customer unavailable,
6e9edb5f-ac03-4372-86cf-e274276669dd,2024-07-27T15:57:22,XRX-102113,TECH-144,calibration,transfer belt,110,0,0.748,device aging,
239fd3c8-0055-4740-b8a2-af3f2a8b0f59,2024-07-05T06:53:25,XRX-102114,TECH-255,corrective,ADF motor,59,338.53,0.929,remote fix applied,
eb168b8d-21dd-4b75-91e8-b8207821feb7,2025-09-17T16:59:38,XRX-102115,TECH-120,corrective,toner sensor,53,325.77,0.834,resolved,
4aef3391-eebe-4351-bd47-f2fbd054c387,2025-08-19T02:15:38,XRX-102116,TECH-179,corrective,toner sensor,37,145.62,0.285,device aging,
eccbe3b9-8cdf-479d-87bb-a35374d45c39,2026-01-28T23:32:39,XRX-102117,TECH-161,firmware,toner sensor,77,436.2,0.33,remote fix applied,
d817387f-afde-4ef9-a6be-d0c99d61e158,2024-12-02T03:12:49,XRX-102118,TECH-156,preventive,roller kit,125,415.66,0.229,device aging,
a95ea62a-8764-45b1-ada1-9b93873418e9,2026-03-13T20:03:39,XRX-102119,TECH-168,preventive,transfer belt,101,385.58,0.407,resolved,
5a4457ad-d670-4dbb-832d-6897e49a0edc,2025-05-11T00:13:57,XRX-102120,TECH-248,calibration,ADF motor,59,705.73,0.595,follow up required,
309b0f87-c225-4d92-ae16-1dd40320d7c0,2024-08-09T08:12:50,XRX-102121,TECH-104,preventive,none,148,639.38,0.726,remote fix applied,
f400941a-0110-406b-b402-504c8ab5a810,2025-03-27T01:13:56,XRX-102122,TECH-177,corrective,transfer belt,61,331.79,0.532,customer unavailable,
eae9136e-1b60-4f7e-8de3-0a5d1be70677,2025-01-26T06:52:59,XRX-102123,TECH-239,preventive,roller kit,46,403.94,0.755,resolved,
9c00f1d1-d26b-4327-942e-8e111476abb1,2024-11-19T15:59:31,XRX-102124,TECH-212,firmware,ADF motor,77,413.8,0.674,device aging,
a6ecbe08-63a3-4df5-b40b-5c10e8818ff6,2024-06-04T15:55:24,XRX-102125,TECH-245,calibration,fuser,98,140.75,0.411,follow up required,
4e23e53c-cf26-49ad-97f4-8834985a1d49,2025-09-15T13:27:05,XRX-102126,TECH-124,firmware,ADF motor,46,253.94,0.913,follow up required,
e811242f-6409-4f95-b6a1-a025a60be954,2025-03-24T05:26:03,XRX-102127,TECH-168,firmware,transfer belt,90,280.9,0.824,resolved,
9a6aca32-53a2-4e9c-9cf3-1c2e4c2fb374,2025-11-10T10:00:19,XRX-102128,TECH-102,preventive,transfer belt,54,510.32,0.773,remote fix applied,
81db78bc-2473-47d5-88d7-b1507723624d,2026-01-18T11:16:04,XRX-102129,TECH-114,corrective,ADF motor,117,257.02,0.336,device aging,
4844c07c-ca52-4ab9-8aa2-4bff684f5980,2025-08-09T09:54:57,XRX-102130,TECH-109,preventive,transfer belt,43,0,0.24,device aging,
e76918d8-8114-46e5-b526-572284b8dd15,2025-06-28T11:23:24,XRX-102131,TECH-223,preventive,roller kit,105,352.82,0.892,customer unavailable,
03c9d2a5-ac9c-479c-96ea-616a8a48095d,2026-02-02T23:51:49,XRX-102132,TECH-192,calibration,toner sensor,99,70.8,0.759,follow up required,
89f108e4-e0bb-49cc-8c15-57d17db1804e,2025-09-22T06:11:25,XRX-102133,TECH-174,preventive,toner sensor,44,514.47,0.396,remote fix applied,
9dde9366-8090-46c1-9d22-be0300eceddb,2024-12-14T08:09:14,XRX-102134,TECH-229,corrective,ADF motor,90,220.65,0.396,customer unavailable,
9853ea1e-0e2d-48bd-ba05-043fe164232e,2024-11-26T01:31:24,XRX-102135,TECH-216,calibration,toner sensor,133,267.28,0.725,customer unavailable,
77d20964-cd4a-4f8a-899d-b8376db446e1,2025-10-17T05:19:36,XRX-102136,TECH-186,calibration,transfer belt,139,0,0.721,customer unavailable,
c0f3e91e-df4b-4534-adcd-d6ba87c791f3,2024-09-09T11:30:42,XRX-102137,TECH-106,corrective,toner sensor,21,630.78,0.459,resolved,
e278547b-40e1-4f2f-a2fd-a336270be346,2024-10-21T00:34:23,XRX-102138,TECH-244,firmware,roller kit,58,249.22,0.547,device aging,
91a81ae2-da7f-4c7b-a047-ffceea864d0e,2024-01-16T20:43:03,XRX-102139,TECH-180,preventive,transfer belt,15,354.36,0.205,resolved,
fe0203bf-9439-4922-90dc-e9652a124c78,2026-03-15T10:17:56,XRX-102140,TECH-135,calibration,toner sensor,105,230.6,0.238,customer unavailable,
025b3dfd-84e3-430f-98dc-f501c34de8d5,2025-12-10T12:45:14,XRX-102141,TECH-237,corrective,fuser,96,133.07,0.267,resolved,
5fcaca1d-c23a-48f1-a225-8c8b60262b13,2024-12-29T08:39:17,XRX-102142,TECH-112,corrective,ADF motor,62,28.4,0.383,device aging,
0f8d90a7-16e2-445b-b8c5-e3033c481f41,2026-04-27T20:00:13,XRX-102143,TECH-101,calibration,transfer belt,22,312.36,0.429,resolved,
bf08a1d9-0a3d-490d-a0f3-c870c3b458a7,2024-08-06T03:53:22,XRX-102144,TECH-153,preventive,roller kit,0,387.87,0.542,remote fix applied,
e44b4d45-c7df-40d8-abac-3a2c1f1c68aa,2025-08-13T18:56:25,XRX-102145,TECH-211,calibration,transfer belt,43,94.14,0.369,follow up required,
e9823d49-ca1b-4714-82d2-3c6d9e2cf392,2025-06-25T08:05:02,XRX-102146,TECH-164,preventive,transfer belt,92,271.29,0.835,follow up required,
12ab3863-8c47-49d2-aac1-58360da53d56,2024-03-15T14:25:26,XRX-102147,TECH-165,preventive,roller kit,101,144.97,0.877,device aging,
61f24bd8-9b21-4404-bdb6-5c183620289f,2025-05-09T00:56:31,XRX-102148,TECH-236,corrective,toner sensor,164,383.92,0.632,remote fix applied,
bccf7c52-9249-4bde-bcaa-8f9b6cfadb44,2024-08-19T04:06:50,XRX-102149,TECH-122,firmware,fuser,112,342.75,0.42,remote fix applied,
09b46283-a370-4e2d-a74e-210b327580f1,2024-11-08T11:51:46,XRX-102150,TECH-245,firmware,fuser,103,230.19,0.473,remote fix applied,
fe396ba6-1a5b-4415-b17d-1f0e70d8dcf1,2024-03-25T22:36:51,XRX-102151,TECH-132,firmware,transfer belt,174,235.56,0.31,follow up required,
9c82449e-8129-492f-8205-6759fa2785db,2026-01-27T08:07:05,XRX-102152,TECH-167,preventive,none,107,286.58,0.556,remote fix applied,
b659320c-d42a-41ad-91a6-4c8e290d6847,2024-02-02T04:59:01,XRX-102153,TECH-200,calibration,toner sensor,79,0,0.42,device aging,
754112f2-0ac9-4278-a984-214ef6858c88,2024-09-15T00:35:28,XRX-102154,TECH-239,preventive,fuser,30,276.59,0.54,customer unavailable,
8b0fe100-7e42-41ae-a54c-f6bb0b4c9f5c,2026-01-07T01:21:35,XRX-102155,TECH-113,preventive,none,65,324.99,0.531,device aging,
078046e9-382d-4d67-99e2-7dcdcc808999,2025-04-29T23:31:44,XRX-102156,TECH-237,calibration,transfer belt,122,462.66,0.583,follow up required,
1a27b2ec-e11c-4112-8702-c84de02c601f,2026-02-13T12:25:13,XRX-102157,TECH-102,firmware,fuser,8,66.56,0.51,follow up required,
61a8ded3-bb91-4f78-85fb-b8ba4b807470,2025-01-07T06:19:46,XRX-102158,TECH-172,calibration,fuser,88,343.96,0.783,remote fix applied,
310cbd94-90f5-4eed-9fc2-6bdf9d0babb0,2025-01-18T00:27:58,XRX-102159,TECH-193,corrective,roller kit,100,523.23,0.961,customer unavailable,
4142da79-05ef-4261-b1b2-50e7426ea8e4,2024-08-10T09:36:21,XRX-102160,TECH-136,calibration,transfer belt,114,387.22,0.662,follow up required,
8f623e05-694c-4469-b689-cbcdad0a761b,2025-08-11T01:34:49,XRX-102161,TECH-233,calibration,toner sensor,48,545.73,0.223,device aging,
45a3a41a-ffa1-40b7-82ee-898ffc4f45f4,2024-05-21T08:46:51,XRX-102162,TECH-244,calibration,fuser,90,229.39,0.478,remote fix applied,
7c2b6184-3d47-43a1-91f5-bdef6aee4439,2025-04-14T19:41:13,XRX-102163,TECH-153,calibration,fuser,95,458.05,0.898,remote fix applied,
549ee861-4ccb-4b9b-b25b-799f6732b44b,2024-11-08T15:07:40,XRX-102164,TECH-250,firmware,roller kit,81,306.38,0.294,follow up required,
65926688-4f9d-4ee0-b86e-87d8487783f7,2025-12-16T04:05:47,XRX-102165,TECH-248,corrective,none,72,157.83,0.453,follow up required,
b540ddf1-87fa-4802-a963-f951212f98da,2024-10-18T22:25:05,XRX-102166,TECH-211,preventive,roller kit,44,327.41,0.426,customer unavailable,
a1729e8c-97c7-4ebc-b025-f5c460869062,2024-05-20T11:21:23,XRX-102167,TECH-181,corrective,toner sensor,4,129.23,0.593,resolved,
9b9ea089-687b-472b-8d38-cffebf27c350,2024-08-18T13:03:12,XRX-102168,TECH-247,preventive,transfer belt,76,513.05,0.823,remote fix applied,
d1457bd4-ebb3-4e97-a154-369c7722e6be,2024-01-10T21:56:01,XRX-102169,TECH-180,calibration,toner sensor,108,514.12,0.85,resolved,
b6a2845b-d1a8-4007-ab0b-06d78871bf6f,2024-02-29T00:32:42,XRX-102170,TECH-149,firmware,roller kit,59,382.2,0.347,resolved,
2deee001-a3dd-4c83-a832-4e5ee9c71970,2024-01-26T21:01:34,XRX-102171,TECH-203,firmware,none,106,153.18,0.266,follow up required,
5fed42bd-3581-44f6-9057-29cda56b2f77,2024-11-30T16:03:37,XRX-102172,TECH-233,corrective,toner sensor,95,256.91,0.356,customer unavailable,
cfe14a9a-9418-40ef-92d9-3055a43b4496,2025-05-21T06:47:20,XRX-102173,TECH-151,corrective,roller kit,73,427.55,0.332,customer unavailable,
daf6fd3d-6db4-4a8a-b088-a548a4f95e03,2024-07-23T11:51:03,XRX-102174,TECH-251,corrective,transfer belt,51,198.25,0.684,remote fix applied,
b48f42c0-7598-465b-818c-9704ff9fe56a,2024-03-21T08:05:40,XRX-102175,TECH-127,preventive,fuser,56,326.19,0.417,resolved,
13f50de0-402d-4704-952b-e3f11550e169,2025-10-28T07:03:59,XRX-102176,TECH-164,calibration,ADF motor,60,369.96,0.282,follow up required,
95e4b5c6-a2d8-46f2-bd12-a5fef7409084,2025-11-24T19:27:36,XRX-102177,TECH-241,firmware,transfer belt,98,260.24,0.686,remote fix applied,
992d268c-9b79-4aef-90df-960925388c75,2026-04-27T03:11:54,XRX-102178,TECH-193,firmware,roller kit,65,46.85,0.745,resolved,
a5f4e622-293b-4eb6-8f9e-0f767af99c30,2024-08-12T16:18:54,XRX-102179,TECH-107,firmware,ADF motor,79,309.31,0.745,resolved,
8ea221fc-7fa4-44c9-a3f8-effe7aa6a4d0,2025-08-30T02:41:14,XRX-102180,TECH-176,preventive,none,86,42.2,0.64,resolved,
a9c896c2-f08d-4a17-b3bf-2e06f23605e6,2024-11-24T02:47:22,XRX-102181,TECH-122,preventive,toner sensor,58,279.46,0.208,follow up required,
afce5dbb-f708-4793-b4d2-1a9f5e0b518c,2025-03-18T17:55:03,XRX-102182,TECH-186,preventive,roller kit,97,200.78,0.332,remote fix applied,
cc845191-c437-4ce5-8678-3621c068fb9e,2024-09-19T07:19:02,XRX-102183,TECH-149,corrective,roller kit,72,136.91,0.497,follow up required,
b8dbb57f-d2db-4769-b10e-f96f27531d0d,2025-03-13T09:19:28,XRX-102184,TECH-179,preventive,transfer belt,7,792.56,0.775,device aging,
01111fcc-3a20-495e-9ff9-cf782fce559e,2026-02-12T16:34:21,XRX-102185,TECH-235,corrective,none,47,127.33,0.379,follow up required,
ea8f7c87-16f9-4c05-a1ad-fac5ef9eea17,2024-02-10T16:59:30,XRX-102186,TECH-144,firmware,ADF motor,55,281.19,0.68,customer unavailable,
ef141def-35c4-422a-8815-bd20ac81b697,2024-04-05T08:49:52,XRX-102187,TECH-107,firmware,transfer belt,30,0,0.641,customer unavailable,
55473fe1-74f4-48d7-9b6e-7a319e1a4050,2024-12-24T05:50:10,XRX-102188,TECH-207,firmware,none,29,571.97,0.746,device aging,
b152023e-d170-4810-b58e-af0f0ea9f7dc,2024-01-14T18:15:08,XRX-102189,TECH-177,calibration,toner sensor,116,185.57,0.898,customer unavailable,
ea8b690d-73a0-48f5-b787-70b6ba10d9a3,2025-08-26T08:56:47,XRX-102190,TECH-181,corrective,roller kit,50,545.57,0.357,customer unavailable,
51d34f57-da82-411f-9d16-14b323d4018d,2025-01-06T03:09:34,XRX-102191,TECH-254,preventive,toner sensor,77,152.15,0.561,remote fix applied,
e96ad9ee-31e3-4403-aa45-f6673b989fc2,2025-12-23T20:41:17,XRX-102192,TECH-156,calibration,toner sensor,56,11.15,0.945,customer unavailable,
2153dce8-f170-4b7d-817d-97335b491293,2025-07-22T05:42:16,XRX-102193,TECH-212,corrective,transfer belt,31,115.53,0.297,device aging,
1c6ba423-9129-42d5-8aa0-7b53829342cb,2024-12-10T23:14:51,XRX-102194,TECH-209,firmware,toner sensor,19,366.29,0.765,customer unavailable,
9fdb8d0e-1f64-46fc-ac09-32f314430d76,2025-01-07T21:28:51,XRX-102195,TECH-194,calibration,none,50,111.2,0.615,resolved,
e8eb6a27-f6a9-4cdc-a7bb-fb1b636434c0,2024-07-12T04:57:24,XRX-102196,TECH-153,calibration,ADF motor,84,183.5,0.885,remote fix applied,
688a42b5-8b08-49f1-bfd1-f5066720c014,2024-04-24T14:39:40,XRX-102197,TECH-197,corrective,roller kit,133,366.06,0.838,follow up required,
3fbb549c-59c3-4423-9a50-d1311063fd77,2024-02-21T23:14:36,XRX-102198,TECH-250,preventive,toner sensor,114,227.92,0.858,follow up required,
3bedec4f-0760-43ff-94fe-03b8ad45569a,2024-11-30T08:17:48,XRX-102199,TECH-205,calibration,none,63,203.61,0.49,customer unavailable,
1d08ab36-c50a-4827-b25b-20f7f61317b5,2025-07-11T06:51:37,XRX-100000,TECH-180,corrective,fuser,86,332.46,0.656,follow up required,
6cb6b2b0-816c-4bde-b0d3-2a9f80659d41,2025-02-07T10:57:25,XRX-100001,TECH-187,firmware,transfer belt,68,496.18,0.944,follow up required,
78cae292-9698-40fb-881b-952e4f74b45a,2025-01-18T20:43:00,XRX-100002,TECH-231,calibration,ADF motor,50,151.49,0.742,device aging,
e201752e-7548-4a9b-86d2-452cacc3e525,2025-07-03T16:20:09,XRX-100003,TECH-139,corrective,toner sensor,26,138.98,0.235,follow up required,
27c3dded-59b6-435e-b1b9-b65d317eb81d,2026-05-18T17:58:38,XRX-100004,TECH-260,firmware,roller kit,60,87.76,0.351,remote fix applied,
e5c1bc88-8f2f-40a8-bf73-d44d4fd9cad4,2025-09-10T20:26:59,XRX-100005,TECH-125,corrective,ADF motor,46,342.84,0.38,customer unavailable,
f5cb1481-8398-4793-ae67-16a3afdf0bbf,2025-06-24T10:38:23,XRX-100006,TECH-113,corrective,fuser,53,475.37,0.813,resolved,
83e99cb5-24bd-4ea3-818e-17a03f88ede2,2025-01-25T23:52:04,XRX-100007,TECH-111,preventive,toner sensor,84,503.76,0.931,device aging,
aa28aa47-82ca-4042-ae92-4c9b185047b0,2025-08-26T04:31:22,XRX-100008,TECH-210,corrective,toner sensor,126,197.86,0.449,remote fix applied,
06950086-fc75-4233-8cfb-9c2423fa5bd8,2024-12-11T20:53:13,XRX-100009,TECH-174,preventive,fuser,77,730.89,0.808,resolved,
549a40c6-1cdd-4f24-8020-df720c8be5ff,2025-12-31T04:39:28,XRX-100010,TECH-213,corrective,transfer belt,72,515.94,0.507,device aging,
eb32044f-e25e-43b7-9f8a-cf3429fe7606,2026-04-12T00:12:40,XRX-100011,TECH-145,corrective,transfer belt,10,16.71,0.445,device aging,
4516e83d-bad2-4cd3-a6be-5869b900d185,2026-01-31T08:30:21,XRX-100012,TECH-159,preventive,transfer belt,95,285.87,0.767,device aging,
902d5702-8c7c-4379-80eb-37f2f6752f36,2024-09-20T08:53:20,XRX-100013,TECH-143,firmware,transfer belt,34,345.94,0.858,resolved,
428b6f0e-30f6-41de-a6f6-4ed71173551d,2024-07-28T20:37:08,XRX-100014,TECH-136,firmware,none,91,537.48,0.738,device aging,
5824face-e4b4-4063-9ca0-85d417b7301e,2024-07-30T03:58:25,XRX-100015,TECH-195,preventive,roller kit,78,239.55,0.219,follow up required,
f119adf8-fa1f-450f-ad27-4fe9a4717e17,2024-03-04T08:01:29,XRX-100016,TECH-100,preventive,roller kit,109,439.3,0.656,device aging,
11ed1afc-d08b-4fbf-9d9d-beb3a6f4b64c,2024-08-18T10:47:45,XRX-100017,TECH-102,preventive,fuser,77,189.38,0.739,customer unavailable,
