event_id,timestamp,device_id,customer,region,model,temperature_c,humidity_pct,usage_count,paper_jam_rate,toner_level_pct,error_frequency,anomaly_flag,duplicate_marker
22b43e77-0100-4b27-b854-4d4c59aa6a35,2024-06-09T17:17:23,XRX-102148,Arbor Pharma,US-East,Xerox B315,48.94,27.97,2515,0.0023,70,0,False,
54737b77-d70a-4cd0-9fa2-7fe585210532,2025-04-01T04:50:33,XRX-102149,Meridian Insurance,US-East,Xerox AltaLink C8155,44.6,67.26,2392,0.0226,83,2,False,
a2137a8c-0b3c-4bbd-9187-9fbd1c170c52,2024-10-01T08:31:03,XRX-102150,Aster Financial,EU-Central,Xerox AltaLink C8155,46.3,58.92,711,0.0303,94,1,False,
59b97c4b-86ea-4ad2-aec9-d2d58582dbad,2024-01-19T13:43:16,XRX-102151,Cobalt Media,US-West,Xerox C410,53.34,65.32,971,0.0088,29,0,False,
cfb013a0-52d6-4c74-8a1e-b3d86694318d,2025-10-17T23:01:45,XRX-102152,CivicGrid Utilities,LATAM,Xerox B315,40.45,37.97,2588,0.0101,76,0,False,
c0b3e8d1-df4f-47d9-b9cd-adaee36dbf3e,2024-09-14T12:06:40,XRX-102153,Aster Financial,EU-Central,Xerox AltaLink C8155,42.77,35.77,1171,0.0219,99,0,False,
4f56109d-34c3-4a14-aa94-c1059162b553,2025-12-13T09:19:24,XRX-102154,Helio Energy,US-West,Xerox B315,55.42,65.61,3615,0,32,1,False,
3cb50728-d7d1-4c53-9e31-6b2eac389ea6,2025-08-08T05:17:28,XRX-102155,Aster Financial,LATAM,Xerox PrimeLink C9070,38.43,48.35,2389,0.0379,79,2,False,
fc1fffd4-2146-43bc-9741-250ca47c3d25,2025-02-27T21:20:12,XRX-102156,Helio Energy,LATAM,Xerox AltaLink C8155,36.49,35.78,1930,0.0106,78,3,False,
050d99e9-bc9e-4565-ad95-24f672d49338,2025-05-28T17:25:39,XRX-102157,Aster Financial,LATAM,Xerox C410,38.43,44.07,2322,0.011,72,3,False,
30dab4b9-edb2-42fa-852a-5591690b5614,2024-03-29T03:55:58,XRX-102158,Arbor Pharma,LATAM,Xerox PrimeLink C9070,48.28,68.94,2446,0.018,96,0,False,
a0c4273c-59cc-4c48-a263-9c9cff52a3f1,2024-12-11T10:38:51,XRX-102159,Vertex Legal,US-East,Xerox VersaLink B625,39.47,58.97,1296,0.0324,29,0,False,
1afe7a31-c4b7-4e23-8370-d1db08aeee4b,2024-03-02T22:57:11,XRX-102160,Vertex Legal,US-West,Xerox B315,64.58,42.65,1787,0,,2,False,
8ec295af-79c9-4396-b95f-5c8795d5a259,2026-03-14T04:42:35,XRX-102161,Atlas Education,LATAM,Xerox AltaLink C8155,45.13,63.69,1527,0.0104,75,1,False,
93b0ab1b-ab11-4928-a0fc-6a5225fa21cd,2024-09-28T02:00:54,XRX-102162,Helio Energy,US-West,Xerox B315,87.7,49.57,11778,0.0178,85,20,True,
95dd50c1-5f81-4987-bffa-fac358c17108,2024-10-11T12:45:24,XRX-102163,Atlas Education,EU-Central,Xerox C410,52.09,56.7,2700,0.0213,4,3,False,
e84889ad-d91f-4aca-aa16-f70e996ec5fa,2025-12-07T19:28:52,XRX-102164,Helio Energy,LATAM,Xerox C410,39.53,49.0,1365,0.0128,72,1,False,
6b9b7a97-018b-4644-837d-9ca904bf83c4,2024-06-28T11:53:31,XRX-102165,Helio Energy,US-West,Xerox C410,68.92,,2409,0.0158,36,4,False,
e36968bd-0f3b-4696-bb2e-6d0fb15a21c1,2024-11-20T08:26:11,XRX-102166,BluePeak Retail,APAC-South,Xerox VersaLink B625,49.39,26.39,898,0.0111,100,1,False,
5e3788cf-5b80-4d51-a7ed-0a08eaf39410,2025-06-26T21:17:05,XRX-102167,Meridian Insurance,US-East,Xerox AltaLink C8155,54.16,31.94,3211,0.0163,100,0,False,
59001031-fb62-4a49-a156-3ae1d5ea1822,2025-06-04T20:26:16,XRX-102168,Helio Energy,EU-Central,Xerox C410,42.8,41.12,2988,0.0126,64,0,False,
a6d0ae84-a4b0-4804-a971-23d40d1173fa,2024-11-27T03:55:11,XRX-102169,Atlas Education,US-West,Xerox B315,53.54,39.5,1560,0.0239,74,0,False,
07949c47-4dc8-446f-940f-9462b8fe7877,2024-11-21T18:26:26,XRX-102170,Pioneer Logistics,US-East,Xerox B315,42.41,34.49,2223,0,41,0,False,
fc4719de-9e84-450b-938c-fc53c58f718a,2025-06-22T14:32:27,XRX-102171,Helio Energy,LATAM,Xerox PrimeLink C9070,38.25,41.63,2474,0.0168,100,4,False,
02f72f7d-959e-4be9-a9ab-4069ec6360cd,2024-08-04T17:18:12,XRX-102172,Northwind Health,US-West,Xerox C410,36.43,44.44,2884,0.0284,41,1,False,
d906425f-8f2c-41f1-b494-b95abf48714a,2026-03-28T01:39:45,XRX-102173,BluePeak Retail,US-West,Xerox C410,41.34,52.16,3222,0.0179,72,0,False,
00490789-022d-44dc-a2fb-2bf9659a8e4f,2026-04-19T11:20:59,XRX-102174,Pioneer Logistics,APAC-South,Xerox AltaLink C8155,48.69,63.49,2626,0.0172,0,0,False,
4f909971-e893-4c80-a8f9-43bcde58cfa3,2025-03-31T03:04:56,XRX-102175,Vertex Legal,APAC-South,Xerox B315,41.84,60.82,2442,0.0159,60,3,False,
da6e842a-cc9f-4c29-aeba-eb8c37ec0d48,2024-01-10T18:35:20,XRX-102176,Pioneer Logistics,APAC-South,Xerox B315,47.34,67.39,1950,0.0382,76,1,False,
a21521be-ee09-40f6-ab24-644dd225ee8b,2025-06-22T23:33:32,XRX-102177,Cobalt Media,EU-Central,Xerox B315,46.77,73.66,1572,0.0474,71,0,False,
9ee42cfd-9152-4cbd-b817-e7a08505b5e8,2024-11-26T19:55:50,XRX-102178,CivicGrid Utilities,LATAM,Xerox PrimeLink C9070,43.87,48.96,2047,0.029,76,1,False,
679b6f6b-5d5f-4697-8208-0ee0aa63016a,2025-11-27T04:41:54,XRX-102179,Aster Financial,EU-Central,Xerox VersaLink B625,46.56,32.77,1713,0.014,46,3,False,
085597de-e665-47ed-a231-142923ff5572,2025-11-29T20:18:02,XRX-102180,Atlas Education,US-East,Xerox PrimeLink C9070,34.23,46.19,2418,0,37,0,False,
0a9a0f63-a369-4cd0-913a-13f99c6f0e5c,2025-09-12T23:02:54,XRX-102181,Cobalt Media,APAC-South,Xerox VersaLink B625,30.88,42.51,1491,0.0134,32,6,False,
913fc4de-fa5e-404f-8298-01d0a0216aab,2026-02-14T21:15:26,XRX-102182,Arbor Pharma,US-West,Xerox VersaLink B625,43.24,34.09,2698,0.0261,50,0,False,
44afc76b-1e0c-45c0-8e05-c774dc21de59,2025-11-10T22:45:39,XRX-102183,Aster Financial,US-East,Xerox B315,50.58,72.94,3020,0.0115,9,0,False,
7541ccfb-4bd2-4326-8779-705ab7d0bcd0,2026-05-12T09:48:41,XRX-102184,Helio Energy,EU-Central,Xerox VersaLink B625,46.96,31.57,1909,0.0234,100,2,False,
88b270f1-8bc0-419b-9588-cb0ddbb5f366,2026-02-22T19:09:24,XRX-102185,Atlas Education,US-East,Xerox B315,49.53,53.04,2176,0.0258,81,0,False,
e1f07ee6-d21e-48bc-9d49-a51f595239c1,2025-07-22T12:32:55,XRX-102186,Summit Manufacturing,US-West,Xerox B315,48.85,66.21,3335,0.0109,57,0,False,
6a81f356-e4da-498a-b070-e914b64d4452,2025-05-10T04:36:42,XRX-102187,Meridian Insurance,EU-Central,Xerox C410,35.87,71.74,2157,0.0261,33,6,False,
3a3037e0-2602-4e51-b896-d6c4b7f2820e,2024-02-09T11:39:12,XRX-102188,CivicGrid Utilities,EU-Central,Xerox VersaLink B625,54.66,44.72,1489,0.0077,31,0,False,
2090c883-a671-4572-ac14-f011c3d52b23,2024-04-25T10:21:12,XRX-102189,Pioneer Logistics,US-West,Xerox C410,43.34,62.69,3443,0.0248,19,4,False,
7b114eb6-885b-44cf-b1e2-02b485bbcf35,2026-02-16T16:36:11,XRX-102190,Vertex Legal,US-East,Xerox B315,49.45,29.91,890,0.0118,41,3,False,
0bf7b018-d7c9-4adf-9b39-49ddd3b03126,2025-05-11T14:08:26,XRX-102191,Vertex Legal,US-East,Xerox VersaLink B625,60.04,57.16,1558,0.0244,,0,False,
ac8119a0-93a8-4a55-b9dd-575a063bef05,2024-03-29T01:18:50,XRX-102192,Summit Manufacturing,EU-Central,Xerox VersaLink B625,36.01,72.8,1970,0.0171,31,5,False,
3564f7fb-547a-4dcf-bfe3-6f2c5427812d,2025-11-09T02:11:52,XRX-102193,Summit Manufacturing,EU-Central,Xerox AltaLink C8155,42.91,29.52,2179,0.0152,97,2,False,
4cf633be-a145-4b8c-ba4a-d7e6480141ac,2024-04-04T23:06:52,XRX-102194,Arbor Pharma,US-East,Xerox PrimeLink C9070,54.29,49.4,1429,0.0393,80,3,False,
544528d8-1676-46ad-8e99-1c2422a939da,2024-05-14T03:08:00,XRX-102195,Pioneer Logistics,LATAM,Xerox AltaLink C8155,59.4,40.43,1673,0.0112,75,1,False,
0fcede35-dbd5-4244-aad9-feb9a1466e66,2025-11-02T17:14:22,XRX-102196,Arbor Pharma,US-West,Xerox B315,48.24,46.22,1885,0.0198,100,2,False,
b65bb747-6d02-4404-ad69-3fdd1e0b8bad,2024-05-14T01:57:33,XRX-102197,Arbor Pharma,US-West,Xerox C410,50.93,55.2,2230,0.023,91,2,False,
23a59df8-0e3d-457b-83e3-b47e7e3083d8,2024-04-19T02:34:34,XRX-102198,Helio Energy,APAC-South,Xerox B315,49.15,43.38,3113,0.021,42,0,False,
6ed8c2b2-61a3-4ae4-8744-552881cd44bf,2024-12-03T00:47:12,XRX-102199,Summit Manufacturing,EU-Central,Xerox B315,58.57,29.8,1553,0.013,57,4,False,
e0633db0-2d6e-47b5-a110-858fc3c00d44,2024-04-17T12:08:18,XRX-100000,Atlas Education,US-East,Xerox AltaLink C8155,47.58,36.1,1872,0.0001,38,2,False,
8cae54aa-89ce-429a-b54f-146f33681bfe,2024-02-16T20:54:42,XRX-100001,Northwind Health,US-West,Xerox VersaLink B625,46.34,37.7,1164,0.015,,3,False,
9b215453-493b-403b-a0bc-a1c5ef448d34,2025-08-30T03:35:29,XRX-100002,CivicGrid Utilities,US-East,Xerox B315,46.27,63.31,1446,0.0126,14,3,False,
9ec0b164-9335-4c99-b011-6c9619bb89d4,2024-07-01T19:07:36,XRX-100003,Meridian Insurance,US-East,Xerox VersaLink B625,35.37,28.92,2476,0,81,0,False,
d4e63600-7d02-4793-96e6-9ee5c4a0bef8,2024-02-18T02:54:13,XRX-100004,Summit Manufacturing,LATAM,Xerox C410,61.37,64.35,1387,0.0055,,0,False,
8d287913-4ae8-4009-9cc7-f0cc73a2e0a3,2025-09-08T13:35:37,XRX-100005,Meridian Insurance,LATAM,Xerox VersaLink B625,48.79,36.13,1716,0.0122,67,2,False,
e85cc5b8-c505-4837-a7a4-f0e323111ce8,2026-02-08T16:44:12,XRX-100006,Northwind Health,EU-Central,Xerox AltaLink C8155,45.85,35.09,1987,0.0099,100,0,False,
aee04a78-aea0-4772-ab8f-5a6b61591790,2025-03-31T09:31:14,XRX-100007,BluePeak Retail,LATAM,Xerox C410,35.42,37.41,3091,0.0117,48,0,False,
54395b05-e88f-411d-8daa-5615ab06f102,2026-04-21T13:30:14,XRX-100008,Arbor Pharma,US-West,Xerox PrimeLink C9070,58.16,42.22,3139,0.0065,100,2,False,
043b8300-7fd6-4310-86ef-87107ccb8247,2024-02-07T04:02:04,XRX-100009,Summit Manufacturing,EU-Central,Xerox C410,54.98,50.28,311,0,65,5,False,
bfdc8404-48b4-4fbc-a962-e3da4ca93368,2025-01-08T15:15:31,XRX-100010,Pioneer Logistics,US-East,Xerox AltaLink C8155,35.36,37.0,3274,0.0101,72,2,False,
4294de04-c9e6-4b3e-86d7-83734a08e3e0,2025-02-16T19:50:20,XRX-100011,Northwind Health,APAC-South,Xerox VersaLink B625,42.56,36.63,1123,0.0183,44,3,False,
c7c38a17-4a38-4ec1-8d06-6dde0b79617d,2025-04-14T00:00:28,XRX-100012,Aster Financial,LATAM,Xerox AltaLink C8155,48.4,64.59,1750,0.0312,68,1,False,
3080074e-dbd2-4d0e-af76-759a462e2416,2024-04-16T07:42:04,XRX-100013,Northwind Health,APAC-South,Xerox C410,43.28,26.58,809,0.0224,45,2,False,
0f4120a6-cca0-4a05-b5ff-4e2da68e12c1,2025-06-14T19:19:02,XRX-100014,CivicGrid Utilities,EU-Central,Xerox B315,53.83,71.4,959,0,98,2,False,
21fbec5a-081a-40c9-a999-e3b71e8a5eed,2024-12-25T13:58:48,XRX-100015,Atlas Education,APAC-South,Xerox AltaLink C8155,60.47,69.74,166,0.0162,37,0,False,
f3847e1b-7cdd-45e3-8aa3-7345d0f5356c,2025-10-20T15:32:36,XRX-100016,Aster Financial,US-East,Xerox VersaLink B625,39.88,68.41,2557,0.0373,42,0,False,
4e45a98c-7641-437c-be24-a211c6978ccb,2026-03-22T22:09:09,XRX-100017,Meridian Insurance,LATAM,Xerox B315,56.17,58.23,2110,0.0062,58,0,False,
b8c9b337-5da6-4b74-8294-719611b37f84,2024-03-26T23:46:34,XRX-100018,Helio Energy,EU-Central,Xerox B315,,65.29,1292,0.0398,62,0,False,
d363fbd8-48e1-42bb-9c36-373ffd360049,2026-04-24T10:43:12,XRX-100019,Northwind Health,US-East,Xerox VersaLink B625,35.54,70.47,3156,0.0293,76,2,False,
c60f67d8-daae-4d6a-87d5-ef78bf10bdbc,2026-01-06T02:49:33,XRX-100020,Atlas Education,US-East,Xerox AltaLink C8155,52.37,33.81,2092,0,35,2,False,
9b09c265-3037-472f-b44a-f961d4ead6e0,2025-07-06T02:15:08,XRX-100021,BluePeak Retail,EU-Central,Xerox C410,45.94,32.05,1793,0.0032,51,0,False,
cf774792-284d-4229-820d-2cad11a281e5,2026-01-07T08:15:33,XRX-100022,CivicGrid Utilities,US-West,Xerox C410,,25.61,1845,0.0446,29,1,False,
a962f463-26b2-44bf-95f0-2faace8964a6,2024-11-13T23:31:59,XRX-100023,BluePeak Retail,EU-Central,Xerox B315,33.74,41.27,1790,0.0062,48,2,False,
c6463032-5364-4d3d-b820-f90194f74c1c,2025-03-08T15:09:14,XRX-100024,Arbor Pharma,LATAM,Xerox C410,51.6,29.65,2241,0.0208,46,0,False,
9eb19f8e-6aa4-4d58-a9ec-ade40e7d0970,2025-03-16T23:26:05,XRX-100025,Cobalt Media,EU-Central,Xerox B315,43.39,27.09,2580,0.0211,100,1,False,
d5efa76d-39ab-42c6-a293-db21de83e94f,2025-03-24T01:03:51,XRX-100026,Vertex Legal,US-West,Xerox PrimeLink C9070,44.73,64.47,1756,0.0404,15,2,False,
b0145521-f504-4f8c-b7d6-92682e405d8a,2026-01-03T00:39:41,XRX-100027,Arbor Pharma,EU-Central,Xerox B315,40.32,58.64,2603,0.0027,91,5,False,
1ffb77a5-3105-44d1-961f-17f4207469ec,2024-05-08T14:32:44,XRX-100028,CivicGrid Utilities,LATAM,Xerox C410,31.1,62.17,743,0.0324,5,4,False,
450acfa0-d6a7-493c-a543-5ff0abf722b5,2025-03-07T05:30:01,XRX-100029,Northwind Health,US-East,Xerox B315,45.43,31.08,1781,0.011,36,2,False,
6bb493be-adc2-4b32-b405-63ad92037e13,2026-02-23T05:41:56,XRX-100030,Summit Manufacturing,US-East,Xerox C410,47.83,65.81,2445,0.0211,0,5,False,
8477d58d-c949-4160-b915-4060e8c7ef25,2026-04-29T03:28:26,XRX-100031,Cobalt Media,EU-Central,Xerox VersaLink B625,48.12,74.49,1709,0.0848,77,0,False,
0c8290a9-cba9-478a-8918-4c8454ef344f,2024-08-16T09:44:07,XRX-100032,CivicGrid Utilities,US-West,Xerox VersaLink B625,49.57,29.84,3121,0.0038,15,0,False,
0febdd7e-7ca5-439c-811f-12111086fdad,2026-01-20T10:11:11,XRX-100033,Helio Energy,LATAM,Xerox AltaLink C8155,37.09,26.0,1941,0.0043,25,4,False,
fb6465a4-8aa3-4d5a-8b4a-7a302344a1a7,2025-07-14T19:19:13,XRX-100034,Atlas Education,US-East,Xerox B315,45.32,63.66,3695,0.0225,63,2,False,
23f9f1cd-e774-4fa5-a6d7-a05aeee12e46,2026-01-03T19:50:50,XRX-100035,Aster Financial,LATAM,Xerox AltaLink C8155,32.2,64.61,1616,0.0263,8,1,False,
681f29e5-ec1a-4a5a-b2b9-9e7b22570a69,2024-12-15T05:00:39,XRX-100036,Vertex Legal,US-East,Xerox B315,37.79,65.52,1847,0,28,1,False,
dc245377-e5ed-4cd4-b70a-f162ff1ee882,2025-11-07T01:12:34,XRX-100037,Atlas Education,EU-Central,Xerox C410,38.36,56.4,2769,0.0233,84,0,False,
c3f9c8b3-00c1-487e-9ee3-fef808842eb8,2024-07-25T23:14:12,XRX-100038,Meridian Insurance,APAC-South,Xerox B315,53.24,39.09,2007,0.0015,51,0,False,
f01443f7-bf3c-46d5-ab8b-557154d01785,2024-01-06T10:12:21,XRX-100039,Aster Financial,US-West,Xerox PrimeLink C9070,43.86,34.48,1586,0.0244,0,5,False,
718cb982-0f88-43c6-ae6e-54f294460943,2025-02-01T04:46:55,XRX-100040,CivicGrid Utilities,US-West,Xerox PrimeLink C9070,61.12,,2440,0.038,28,0,False,
c3aecef9-2e08-4a4f-a600-57eb91739f21,2024-03-01T22:19:00,XRX-100041,Arbor Pharma,APAC-South,Xerox VersaLink B625,41.66,58.01,2452,0.0308,28,3,False,
581c1a83-54b0-4c1f-9866-de1584958140,2024-02-08T09:44:49,XRX-100042,Aster Financial,EU-Central,Xerox VersaLink B625,54.54,72.13,1503,0.0263,46,2,False,
791e325f-2a25-44bb-b54d-e2dc9c63b53d,2026-04-07T15:51:31,XRX-100043,CivicGrid Utilities,APAC-South,Xerox VersaLink B625,48.01,32.13,4754,0,66,0,False,
3b3efeb8-9e83-48a3-a9f7-f03b131aa48f,2024-02-24T21:45:32,XRX-100044,Summit Manufacturing,US-West,Xerox B315,58.28,62.4,2652,0.0346,65,2,False,
90307b50-c7fb-4532-b1d9-28be6c947921,2024-02-22T20:42:21,XRX-100045,Summit Manufacturing,APAC-South,Xerox AltaLink C8155,45.44,35.03,2552,0.0271,13,0,False,
dd41d9f8-79cd-44c4-903d-10eb5e33b943,2024-05-08T03:25:55,XRX-100046,Vertex Legal,EU-Central,Xerox B315,44.41,,1304,0.0033,60,2,False,
2c04693b-f299-4234-8d11-59a8a953264a,2024-06-25T13:59:31,XRX-100047,Atlas Education,APAC-South,Xerox C410,40.59,58.28,944,0.0033,24,4,False,
e66e2141-ae82-42e7-be13-9a49bb8e2dbf,2026-01-30T08:40:29,XRX-100048,Cobalt Media,LATAM,Xerox VersaLink B625,33.85,59.1,1919,0.0273,57,2,False,
8589ad5c-275e-4fbd-a937-20c6cea62640,2025-10-27T22:13:04,XRX-100049,Pioneer Logistics,LATAM,Xerox PrimeLink C9070,41.36,51.83,1594,0.0107,29,0,False,
cf9e935c-2e5f-4299-b780-3ed7d5119760,2026-03-15T12:01:32,XRX-100050,Summit Manufacturing,US-West,Xerox AltaLink C8155,50.71,26.17,302,0.0067,38,0,False,
08dea3f0-9c78-481b-a915-bd14c8407ce5,2024-05-05T08:36:32,XRX-100051,Cobalt Media,US-East,Xerox VersaLink B625,42.06,71.49,152,0.0303,19,3,False,
31c7e5af-a7bd-43c9-a9e8-63fdcff8d9e3,2025-10-10T15:26:02,XRX-100052,Atlas Education,US-East,Xerox PrimeLink C9070,41.48,54.43,1733,0.0184,89,0,False,
34e18917-b3ec-4d5c-a587-09fcc1d4ae73,2026-03-30T19:28:01,XRX-100053,CivicGrid Utilities,US-West,Xerox PrimeLink C9070,86.45,30.26,5472,0.0306,55,18,True,
895ca4e9-479a-4437-aca3-3c0383b29eb3,2024-12-19T22:56:35,XRX-100054,Helio Energy,LATAM,Xerox PrimeLink C9070,56.02,71.76,1791,0.0235,88,1,False,
50db8222-1542-4244-9176-75220e8c3d03,2025-07-25T16:04:42,XRX-100055,Summit Manufacturing,US-East,Xerox B315,54.68,32.63,1220,0.0238,69,2,False,
3df1ef29-ce8a-4427-8ff4-7642de1d299b,2024-12-10T00:09:17,XRX-100056,Cobalt Media,US-West,Xerox PrimeLink C9070,47.09,58.5,1537,0.0131,2,1,False,
24056987-5cea-400f-b06e-453058b69f74,2025-02-20T04:05:59,XRX-100057,Helio Energy,US-West,Xerox C410,54.36,65.64,1409,0.0161,57,2,False,
67202861-58f3-46d4-ab89-439c86a9f894,2025-11-18T04:34:05,XRX-100058,Summit Manufacturing,US-West,Xerox B315,51.38,72.12,869,0.0214,0,2,False,
87586152-062f-4be3-8eb6-e6d519b504a9,2025-07-18T00:07:47,XRX-100059,Cobalt Media,EU-Central,Xerox AltaLink C8155,37.55,66.62,3005,0.0195,27,0,False,
5480e9c7-3d15-4898-85b3-5ab85a06aa20,2025-07-22T04:02:08,XRX-100060,Cobalt Media,LATAM,Xerox AltaLink C8155,,42.85,1569,0.0182,76,0,False,
48256457-eb07-4bb3-a9e9-ab5485e752c0,2024-11-27T12:25:42,XRX-100061,Arbor Pharma,US-West,Xerox C410,36.6,64.32,1775,0.0245,50,0,False,
9f0b368d-3169-41f6-b161-b42bc3a32c24,2024-05-16T12:14:40,XRX-100062,Pioneer Logistics,US-West,Xerox B315,47.35,70.59,2849,0.0004,67,0,False,
60402356-6ee2-4184-aff9-34f18f97e005,2025-01-16T09:20:07,XRX-100063,BluePeak Retail,EU-Central,Xerox AltaLink C8155,39.62,35.93,1945,0.0092,67,3,False,
42b37bd4-1081-4e23-8076-51f8c4c09ec1,2025-08-28T17:48:43,XRX-100064,BluePeak Retail,APAC-South,Xerox C410,50.44,33.44,3720,0.0095,100,0,False,
95d90e20-4bc3-4b7a-8da9-f6538e4ea94e,2024-06-23T03:18:56,XRX-100065,Vertex Legal,US-East,Xerox PrimeLink C9070,34.6,28.24,1897,0.0347,78,2,False,
a0fdc438-a949-4609-9b4b-4c947cc2be76,2025-04-10T11:56:45,XRX-100066,Helio Energy,US-East,Xerox VersaLink B625,75.56,38.24,8994,0,80,19,True,
25a886b4-7288-4fef-9ea5-a0e7ace1a351,2024-10-02T14:40:17,XRX-100067,Northwind Health,EU-Central,Xerox AltaLink C8155,51.87,59.71,1749,0.017,89,1,False,
09d35ec0-56f9-4d86-aba6-3c330a7556e7,2026-05-24T15:14:29,XRX-100068,Cobalt Media,US-East,Xerox AltaLink C8155,45.69,40.44,159,0.0102,42,3,False,
bcd6b186-1760-409d-b3a2-8b92ad953d31,2025-09-15T01:49:10,XRX-100069,Aster Financial,US-East,Xerox VersaLink B625,,68.99,1371,0.0168,24,5,False,
cc02c4b2-f26f-472a-82f3-047267e5ee8f,2024-02-18T09:58:31,XRX-100070,Northwind Health,US-West,Xerox PrimeLink C9070,45.56,68.66,1700,0,37,0,False,
cb3ef7cc-eb2f-40cb-8f79-461ee619cd0c,2025-04-03T13:59:18,XRX-100071,Helio Energy,LATAM,Xerox C410,59.2,61.93,3348,0.0386,45,2,False,
ceffad2f-986f-46d4-830c-fb84249c83eb,2025-10-01T16:25:42,XRX-100072,Pioneer Logistics,APAC-South,Xerox AltaLink C8155,32.53,65.54,2697,0.0007,57,1,False,
69fb240c-993f-4ec6-88cd-f97b5ef31c23,2024-09-10T02:42:03,XRX-100073,Pioneer Logistics,EU-Central,Xerox AltaLink C8155,28.4,46.55,1793,0.0199,37,1,False,
5cc80bd3-b72e-45ad-810c-3fea44e84274,2024-07-28T08:33:27,XRX-100074,Aster Financial,LATAM,Xerox PrimeLink C9070,39.54,27.66,2153,0.0245,100,4,False,
5e04b4fd-71d3-4ad5-8774-51f65bddba0f,2025-06-25T18:35:13,XRX-100075,Meridian Insurance,US-West,Xerox B315,45.97,28.48,1670,0.0196,70,1,False,
5b73807a-f78b-4f75-878d-c2eac2e835aa,2024-12-22T14:20:37,XRX-100076,Aster Financial,APAC-South,Xerox C410,45.37,43.9,2546,0.0093,92,3,False,
7719cd17-d075-4993-9908-9e36aa573269,2024-04-08T14:25:19,XRX-100077,Pioneer Logistics,US-East,Xerox AltaLink C8155,43.89,57.9,2709,0.0115,30,0,False,
62e80460-7c19-4101-af4d-b2095257dda4,2026-02-28T02:26:10,XRX-100078,Atlas Education,LATAM,Xerox VersaLink B625,50.78,65.19,2280,0.0245,4,0,False,
e37f3e58-1ebb-4a86-84b9-3f972c290ab7,2024-06-12T19:39:55,XRX-100079,Aster Financial,LATAM,Xerox B315,39.04,52.93,2626,0.0045,37,3,False,
007bcace-1b9c-463a-b381-5c39b1314c4e,2025-10-17T20:28:42,XRX-100080,Aster Financial,LATAM,Xerox AltaLink C8155,47.96,38.98,2270,0.0113,,1,False,
b0d182dc-b97a-4c4a-a1c1-ed007f900724,2024-03-07T00:33:26,XRX-100081,Pioneer Logistics,US-East,Xerox C410,42.29,64.5,3615,0.018,48,4,False,
d655c7e9-c9d4-49bf-a40f-ecf487045cc8,2024-01-18T22:47:48,XRX-100082,Helio Energy,EU-Central,Xerox C410,42.99,67.21,1374,0.0057,60,0,False,
d30200dc-093d-4a70-b159-e3cf8fa4b4a2,2025-06-25T04:49:01,XRX-100083,Helio Energy,US-East,Xerox B315,45.46,40.56,1643,0.0371,41,0,False,
ca548b1d-5ec0-4352-a0ca-ccf72bcdac76,2025-10-31T15:46:10,XRX-100084,Vertex Legal,EU-Central,Xerox VersaLink B625,34.44,56.98,4707,0.0064,69,0,False,
4141822c-a60c-42c5-81d6-4d736ea5dea6,2025-08-30T00:04:15,XRX-100085,BluePeak Retail,APAC-South,Xerox VersaLink B625,34.85,75.45,1637,0.015,30,3,False,
c3d054fc-7dcc-43ad-97c7-07f5b3383fdc,2025-08-24T20:05:00,XRX-100086,Vertex Legal,LATAM,Xerox B315,47.87,29.32,4302,0,85,0,False,
d6a60486-6535-4f20-ad86-c3fd0479b1b0,2026-03-22T01:03:08,XRX-100087,Vertex Legal,EU-Central,Xerox B315,53.65,65.09,2673,0.0048,45,1,False,
cfb3cb05-6daf-4ebb-aeac-ed8351a0a718,2025-04-03T19:32:07,XRX-100088,Aster Financial,US-West,Xerox AltaLink C8155,53.84,66.91,2648,0.022,62,1,False,
04ed0f47-ea7d-4e2d-9d30-d51e2b6bc84f,2025-06-12T11:40:43,XRX-100089,Vertex Legal,EU-Central,Xerox B315,46.14,67.68,2710,0.0175,43,3,False,
de634a3a-66a6-4951-a4e4-0c4146fb5597,2025-06-11T08:42:06,XRX-100090,Vertex Legal,US-East,Xerox PrimeLink C9070,52.86,70.75,2444,0.019,36,1,False,
03336608-51ee-442e-95f3-2149f40fd8ee,2024-12-23T04:37:05,XRX-100091,BluePeak Retail,US-West,Xerox VersaLink B625,88.6,25.34,23910,0.0362,88,23,True,
bf2b95f3-ea6d-48ba-8850-fdacaa408609,2025-03-06T13:24:45,XRX-100092,Arbor Pharma,US-East,Xerox PrimeLink C9070,59.19,66.18,2028,0.0222,21,5,False,
e9db610f-532c-45f2-937a-72c6dab2226d,2025-12-24T05:56:31,XRX-100093,Atlas Education,LATAM,Xerox C410,55.47,32.58,1172,0.0412,23,3,False,
60189f1e-574c-465b-b079-5e1ba4b30fc0,2026-03-14T04:50:02,XRX-100094,Northwind Health,LATAM,Xerox AltaLink C8155,56.93,73.97,2344,0.0107,47,3,False,
a5cd3499-685b-45fa-a416-1da49649a508,2025-11-07T02:08:55,XRX-100095,Summit Manufacturing,EU-Central,Xerox PrimeLink C9070,37.23,73.15,1970,0.0176,67,2,False,
09167b88-45ef-4a12-bc7e-bc0e0918349c,2026-02-06T09:17:49,XRX-100096,Cobalt Media,US-West,Xerox PrimeLink C9070,45.72,63.14,17,0.0126,76,0,False,
